dataset,model,num_layers,hidden_channels,learning_rate,seed,split_idx,best_epoch,best_val_acc,test_acc_at_best_val,train_acc_at_best_val,loss_at_best_val,final_test_acc,final_val_acc,final_loss,maximum_epoch,best_epoch_at_cap,best_epoch_last_10_percent,history_path,summary_path
Roman-empire,GraphSAGE,4,128,0.001,1,4,539,0.7917034421888791,0.7876809036357219,0.9283381872738504,0.4307222068309784,0.7876809036357219,0.787819947043248,0.3254423141479492,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split4_summary.json
Roman-empire,GraphSAGE,4,128,0.001,1,5,799,0.7968225948808473,0.7966819625838334,0.9586091254081722,0.3506219983100891,0.7973879279915285,0.795233892321271,0.3478350639343261,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split5_summary.json
Roman-empire,GraphSAGE,4,128,0.001,1,6,664,0.7931156222418358,0.792622661489587,0.9438707969287796,0.3789699077606201,0.7945640663607483,0.7895851721094439,0.3405258953571319,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split6_summary.json
Roman-empire,GraphSAGE,4,128,0.001,1,7,773,0.8001765225066196,0.7927991528415108,0.966640190627482,0.3340932130813598,0.7938581009530533,0.7984112974404236,0.3211288750171661,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split7_summary.json
Roman-empire,GraphSAGE,4,128,0.001,1,8,714,0.7962930273609885,0.7906812566184257,0.9546377195304916,0.3460482358932495,0.7917402047299682,0.795233892321271,0.325596809387207,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split8_summary.json
Roman-empire,GraphSAGE,4,128,0.001,1,9,631,0.7874669020300088,0.7776208965760678,0.947047921630924,0.3820268511772156,0.776738439816449,0.7832303618711386,0.3163280785083771,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p001/Roman-empire_GraphSAGE_L4_H128_seed1_split9_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,0,465,0.7948808473080318,0.7890928344511119,0.9736122142794104,0.2972131073474884,0.7859159901164843,0.7837599293909974,0.2147211730480194,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split0_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,1,320,0.8070609002647837,0.7956230144722909,0.9446650781043155,0.3967966735363006,0.7875044122837981,0.7968225948808473,0.2313340008258819,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split1_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,2,341,0.7918799646954987,0.7915637133780444,0.961433236254523,0.3403953015804291,0.779562301447229,0.7860547219770521,0.2178167402744293,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split2_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,3,451,0.805648720211827,0.7989763501588422,0.9740534815991528,0.3103578984737396,0.7931521355453582,0.7929390997352163,0.2172117084264755,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split3_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,4,520,0.8033539276257723,0.791916696081892,0.9808489983231842,0.2724568545818329,0.7892693258030357,0.7954104148278905,0.2205631136894226,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split4_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,5,473,0.8038834951456311,0.8035651253088598,0.9759068043420704,0.3077412843704223,0.7954465231203671,0.7938217122683142,0.2310109883546829,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split5_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,6,773,0.8021182700794351,0.7942110836569009,0.9898508516459272,0.2391494810581207,0.7927991528415108,0.7955869373345101,0.228062555193901,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split6_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,7,412,0.8068843777581641,0.8010942463819273,0.9720236519283382,0.3052175343036651,0.7938581009530533,0.7947043248014122,0.2170202285051345,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split7_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,8,396,0.8003530450132392,0.7956230144722909,0.9659341629158944,0.3293041586875915,0.7894458171549594,0.790467784642542,0.2290661782026291,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split8_summary.json
Roman-empire,GraphSAGE,4,128,0.003,1,9,344,0.7987643424536628,0.7869749382280268,0.9553437472420792,0.3602612316608429,0.7753265090010589,0.7855251544571933,0.2247733473777771,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p003/Roman-empire_GraphSAGE_L4_H128_seed1_split9_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,0,224,0.7996469549867609,0.7899752912107306,0.9373400405965934,0.4236557185649872,0.7917402047299682,0.7924095322153575,0.2248669862747192,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split0_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,1,336,0.8120035304501324,0.8079774091069538,0.966816697555379,0.3351903259754181,0.7956230144722909,0.801765225066196,0.2312096357345581,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split1_summary.json
