dataset,h,variant,model,graph_seed,init_seed,lr,test_acc,epoch,layer_name,embedding_dim,normalized_dirichlet_energy,effective_rank,effective_rank_ratio,pairwise,source
Roman-Empire,0.9,center,GraphSAGECenterNorm,1,11,0.01,0.9885791540145874,2400,pns.6,128,0.0054879959798557,1.3653284311294556,0.0106666283681988,0.1628669500350952,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,1,29,0.01,0.9839069843292236,2400,pns.6,128,0.0501951537949207,3.230752468109131,0.0252402536571025,0.4322201609611511,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,1,47,0.01,0.9855162501335144,2400,pns.6,128,0.050203905267763,2.3918297290802,0.018686169758439,0.4095903038978576,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,1,65,0.01,0.9835435748100281,2400,pns.6,128,0.0478194365924472,1.7545169591903689,0.0137071637436747,0.4044556021690368,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,1,83,0.01,0.978144645690918,2400,pns.6,128,0.049552047139123,5.091732978820801,0.0397791638970375,0.5090270638465881,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,2,11,0.01,0.9873332381248474,2400,pns.6,128,0.1242227175891023,1.237951159477234,0.0096714934334158,0.2777381539344787,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,2,29,0.01,0.9821938276290894,2400,pns.6,128,0.0104008582184304,1.1163771152496338,0.0087216962128877,0.1643120050430297,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,2,47,0.01,0.9869698286056519,2400,pns.6,128,0.0093679174853607,1.0800074338912964,0.0084375580772757,0.1822252869606018,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,2,65,0.01,0.9861392378807068,2400,pns.6,128,0.1641618503880664,1.392329454421997,0.0108775738626718,0.273262619972229,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,2,83,0.01,0.9845818281173706,2400,pns.6,128,0.1612193600800265,1.333864450454712,0.0104208160191774,0.2497070431709289,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,3,11,0.01,0.9749779105186462,2400,pns.6,128,0.1112160957889696,1.470388650894165,0.0114874113351106,0.3174489140510559,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,3,29,0.01,0.9779888987541199,2400,pns.6,128,0.0745015434819725,1.850389838218689,0.0144561706110835,0.36026531457901,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,3,47,0.01,0.9825053215026855,2400,pns.6,128,0.065521083638258,1.1821088790893557,0.0092352256178855,0.3344342708587646,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,3,65,0.01,0.9824534058570862,2400,pns.6,128,0.1092403162130992,1.4420160055160522,0.0112657500430941,0.3489173650741577,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,3,83,0.01,0.9800654053688049,2400,pns.6,128,0.0447376946104626,2.0027642250061035,0.0156465955078601,0.4001402854919433,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,4,11,0.01,0.9851529002189636,2400,pns.6,128,0.0508517692874976,1.8533380031585691,0.0144792031496763,0.3669160604476928,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,4,29,0.01,0.9821938276290894,2400,pns.6,128,0.0400243437828828,3.4614903926849365,0.027042893692851,0.6552937030792236,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,4,47,0.01,0.9829206466674805,2400,pns.6,128,0.0428961594240872,1.3911746740341189,0.0108685521408915,0.3904265761375427,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,4,65,0.01,0.98338782787323,2400,pns.6,128,0.0515550386278285,1.882676124572754,0.0147084072232246,0.3884711265563965,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,4,83,0.01,0.9790271520614624,2400,pns.6,128,0.0121016967564281,1.0695061683654783,0.0083555169403553,0.1895219087600708,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,5,11,0.01,0.9835954904556274,2400,pns.6,128,0.0534507210733837,1.927852153778076,0.0150613449513912,0.3797726035118103,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,5,29,0.01,0.97840416431427,2400,pns.6,128,0.0271894234458311,1.3003066778182983,0.0101586459204554,0.1606319546699524,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,5,47,0.01,0.9799096584320068,2400,pns.6,128,0.0460772389992961,2.948748588562012,0.0230370983481407,0.4717236757278442,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,5,65,0.01,0.9836474061012268,2400,pns.6,128,0.0577054271817538,1.92628014087677,0.0150490636005997,0.3960291147232055,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,center,GraphSAGECenterNorm,5,83,0.01,0.9737839102745056,2400,pns.6,128,0.0591850631257088,1.652899146080017,0.0129132745787501,0.4108849167823791,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,1,11,0.01,0.982712984085083,2400,pns.6,128,0.2164246849918829,17.240970611572266,0.1346950829029083,0.9983597993850708,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,1,29,0.01,0.9845299124717712,2400,pns.6,128,0.1890848673788693,16.173063278198242,0.1263520568609237,0.996662974357605,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,1,47,0.01,0.9779369831085205,2400,pns.6,128,0.1278298677969975,15.23885726928711,0.1190535724163055,0.9923631548881532,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,1,65,0.01,0.9844779968261719,2400,pns.6,128,0.1780565140861126,16.850284576416016,0.1316428482532501,0.9974119663238524,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,1,83,0.01,0.9843222498893738,2400,pns.6,128,0.1709122867521573,14.017221450805664,0.1095095425844192,0.9961991310119628,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,2,11,0.01,0.9836993217468262,2400,pns.6,128,0.1648704963244607,17.32731056213379,0.1353696137666702,0.997806191444397,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,2,29,0.01,0.9829725027084351,2400,pns.6,128,0.1801661677420324,16.53607940673828,0.1291881203651428,0.997217297554016,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,2,47,0.01,0.981467068195343,2400,pns.6,128,0.1754744226131407,15.237688064575195,0.1190444380044937,0.9964226484298706,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,2,65,0.01,0.9804288148880005,2400,pns.6,128,0.1784414985348236,16.098604202270508,0.1257703453302383,0.9970483779907228,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,2,83,0.01,0.9816747307777405,2400,pns.6,128,0.1768358440880339,16.226882934570312,0.1267725229263305,0.997438907623291,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,3,11,0.01,0.9798058271408081,2400,pns.6,128,0.1734784197297154,17.064504623413086,0.1333164423704147,0.9982039332389832,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,3,29,0.01,0.9830763339996338,2400,pns.6,128,0.1677148217486171,16.1578369140625,0.1262331008911132,0.997691571712494,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,3,47,0.01,0.9819342494010925,2400,pns.6,128,0.1817105618514913,16.982786178588867,0.1326780170202255,0.9970723986625672,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,3,65,0.01,0.9852567315101624,2400,pns.6,128,0.1778105885494463,15.698662757873535,0.122645802795887,0.9973191618919371,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,3,83,0.01,0.9803249835968018,2400,pns.6,128,0.1961033427831201,17.435579299926758,0.1362154632806778,0.9978172779083252,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,4,11,0.01,0.9850490689277649,2400,pns.6,128,0.1727363524717972,16.97093963623047,0.1325854659080505,0.9968908429145812,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,4,29,0.01,0.9843222498893738,2400,pns.6,128,0.1828279094230507,17.74966812133789,0.1386692821979522,0.997499406337738,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,4,47,0.01,0.9834397435188293,2400,pns.6,128,0.1741293395928896,16.34788703918457,0.1277178674936294,0.996752381324768,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,4,65,0.01,0.9852567315101624,2400,pns.6,128,0.167742280232014,17.274879455566406,0.1349599957466125,0.9972793459892272,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,4,83,0.01,0.9820899963378906,2400,pns.6,128,0.158101785375601,16.834102630615234,0.1315164268016815,0.9968274831771852,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,5,11,0.01,0.9786637425422668,2400,pns.6,128,0.1638556459231752,16.74809455871582,0.1308444887399673,0.9978612065315248,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,5,29,0.01,0.978144645690918,2400,pns.6,128,0.1678684182119815,16.89349937438965,0.1319804638624191,0.9974125027656556,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,5,47,0.01,0.9804288148880005,2400,pns.6,128,0.1488165997897131,16.701919555664062,0.1304837465286255,0.9959484338760376,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,5,65,0.01,0.980221152305603,2400,pns.6,128,0.1880294985866129,17.606727600097656,0.1375525593757629,0.99685400724411,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,full,GraphSAGEPairNorm,5,83,0.01,0.9812074899673462,2400,pns.6,128,0.1513414661549961,12.91157054901123,0.1008716449141502,0.99705970287323,realworld_pairnorm_component_reference_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,1,11,0.01,0.9820899963378906,2400,pns.6,128,0.127367758813223,13.360624313354492,0.1043798774480819,0.8471393585205078,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,1,29,0.01,0.9860873222351074,2400,pns.6,128,0.1413978989408038,17.279678344726562,0.1349974870681762,0.8604909777641296,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,1,47,0.01,0.9772620797157288,2400,pns.6,128,0.1164371554955693,15.388976097106934,0.1202263757586479,0.8361803293228149,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,1,65,0.01,0.9785599112510681,2400,pns.6,128,0.1413273351539786,15.184840202331545,0.1186315640807151,0.8687940239906311,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,1,83,0.01,0.9783522486686707,2400,pns.6,128,0.1314917581187824,16.975200653076172,0.1326187551021576,0.9134684801101683,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,2,11,0.01,0.9802730679512024,2400,pns.6,128,0.1396485443693928,14.745630264282228,0.1152002364397049,0.841699481010437,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,2,29,0.01,0.9787675738334656,2400,pns.6,128,0.1125326559453639,14.710628509521484,0.1149267852306366,0.8805217742919922,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,2,47,0.01,0.9739915728569031,2400,pns.6,128,0.0982327966828821,7.533114433288574,0.0588524565100669,0.8238158822059631,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,2,65,0.01,0.9758085608482361,2400,pns.6,128,0.1072899997848271,12.707025527954102,0.0992736369371414,0.8832108974456787,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,2,83,0.01,0.975081741809845,2400,pns.6,128,0.0152316046644213,3.4399585723876958,0.0268746763467788,0.461760401725769,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,3,11,0.01,0.9806883335113525,2400,pns.6,128,0.1349064908516817,16.915185928344727,0.1321498900651931,0.887597918510437,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,3,29,0.01,0.979390561580658,2400,pns.6,128,0.1479211676954349,16.779685974121094,0.131091296672821,0.9083067774772644,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,3,47,0.01,0.9817266464233398,2400,pns.6,128,0.1285117297866473,15.066289901733398,0.1177053898572921,0.8963316679000854,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,3,65,0.01,0.9791309833526611,2400,pns.6,128,0.1315956147739267,16.906461715698242,0.1320817321538925,0.9129183888435364,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,3,83,0.01,0.9808440804481506,2400,pns.6,128,0.1356757018051441,16.09838104248047,0.1257686018943786,0.8904129266738892,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,4,11,0.01,0.9841146469116211,2400,pns.6,128,0.178048855502735,17.38807487487793,0.1358443349599838,0.8903367519378662,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,4,29,0.01,0.9834397435188293,2400,pns.6,128,0.151698479012006,16.36265754699707,0.1278332620859146,0.8868861794471741,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,4,47,0.01,0.9780927300453186,2400,pns.6,128,0.1588351649805744,16.671079635620117,0.1302428096532821,0.874131441116333,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,4,65,0.01,0.9771063923835754,2400,pns.6,128,0.1677841966161295,16.287195205688477,0.1272437125444412,0.8778834939002991,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,4,83,0.01,0.9803249835968018,2400,pns.6,128,0.1165490524863189,17.113075256347656,0.133695900440216,0.8985934853553772,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,5,11,0.01,0.9713959097862244,2400,pns.6,128,0.1324714476866711,15.383524894714355,0.1201837882399559,0.8517585396766663,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,5,29,0.01,0.9778850674629211,2400,pns.6,128,0.1146829302587176,12.8040771484375,0.1000318527221679,0.8528965711593628,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,5,47,0.01,0.9722265601158142,2400,pns.6,128,0.1314940020061759,15.706876754760742,0.1227099746465683,0.8558262586593628,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,5,65,0.01,0.9760161638259888,2400,pns.6,128,0.1205569750749767,15.440560340881348,0.1206293776631355,0.8620675206184387,realworld_pairnorm_component_ablation_matched_lr01_v2
Roman-Empire,0.9,scale,GraphSAGEScaleNorm,5,83,0.01,0.975652813911438,2400,pns.6,128,0.1277416808565525,13.652430534362791,0.1066596135497093,0.8650561571121216,realworld_pairnorm_component_ablation_matched_lr01_v2
