regime,dataset_raw,dataset,h,model,family,pairnorm,seed,split_idx,depth,epoch,layer_index,layer_name,embedding_dim,normalized_dirichlet_energy,effective_rank_ratio,mean_pairwise_cosine_distance,class_separation_margin,fisher_discriminant_ratio
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,10,2400,18,pns.8,128,1.7688121458986517,0.1160580441355705,0.9970447421073914,0.4738430976867676,0.9269899129867554
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,10,2400,18,pns.8,128,1.693235675921892,0.1172100305557251,0.9987220764160156,0.372903823852539,0.6294988393783569
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,10,2400,18,pns.8,128,1.7759386632633087,0.1223724707961082,0.9988730549812316,0.3914335966110229,0.6717211008071899
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,2,2400,2,pns.0,128,1.7245706909560214,0.6266888380050659,0.9987826943397522,0.3263000249862671,0.4565999209880829
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,2,2400,2,pns.0,128,1.738340872995413,0.6349286437034607,0.9991395473480223,0.3233100771903991,0.4709920287132263
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,2,2400,2,pns.0,128,1.7269644343034802,0.6337601542472839,0.9995153546333312,0.3286890387535095,0.48067107796669
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,2,2400,2,pns.0,128,1.7478334008568583,0.6236157417297363,0.9995546936988832,0.3234536647796631,0.4632651507854461
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,2,2400,2,pns.0,128,1.71059957782271,0.6396170854568481,0.9995457530021667,0.3089779615402221,0.436980128288269
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,4,2400,6,pns.2,128,1.5355809940408711,0.1866049915552139,0.99886155128479,0.3763695359230041,0.6766635775566101
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,4,2400,6,pns.2,128,1.558334433542358,0.1936208754777908,0.9975584149360656,0.3766496181488037,0.6869099736213684
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,4,2400,6,pns.2,128,1.4926208120262856,0.1923542618751526,0.9977968335151672,0.3650181293487549,0.6548470258712769
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,4,2400,6,pns.2,128,1.5931590630261443,0.1937823146581649,0.999034345149994,0.3633125424385071,0.625630259513855
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,4,2400,6,pns.2,128,1.5697623393958366,0.1899379789829254,0.9987570643424988,0.3848645687103271,0.7107155919075012
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,5,2400,8,pns.3,128,1.5813055283409303,0.1608993411064148,0.9995260834693908,0.3767697215080261,0.6089096665382385
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,5,2400,8,pns.3,128,1.6938118736637315,0.1617491394281387,0.9991385340690612,0.3804375529289245,0.6358346939086914
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,5,2400,8,pns.3,128,1.6373653791913323,0.1561765968799591,0.9985141754150392,0.4004513621330261,0.6818448901176453
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,5,2400,8,pns.3,128,1.4904942621294583,0.1704757213592529,0.9990357756614684,0.3826625943183899,0.6296728849411011
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,5,2400,8,pns.3,128,1.5985590620754635,0.1693534553050995,0.999041736125946,0.3802701234817505,0.6324712634086609
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,6,2400,10,pns.4,128,1.5777314091194463,0.1502229273319244,0.9994274377822876,0.360339879989624,0.5618167519569397
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,6,2400,10,pns.4,128,1.5592256961632602,0.1566416472196579,0.998907208442688,0.3700609803199768,0.5840363502502441
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,6,2400,10,pns.4,128,1.5680802988018754,0.1471163481473922,0.9978710412979126,0.3685683608055115,0.5817736983299255
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,6,2400,10,pns.4,128,1.641791411301842,0.1481822729110717,0.9988470077514648,0.3704078793525696,0.5785459280014038
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,6,2400,10,pns.4,128,1.5875474529910658,0.1590408086776733,0.9985231161117554,0.3611851930618286,0.5560538172721863
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,7,2400,12,pns.5,128,1.670813736734484,0.1406212449073791,0.9954991340637208,0.3298303484916687,0.4735422134399414
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,7,2400,12,pns.5,128,1.694105559187149,0.1371501386165619,0.9985721111297609,0.4199579954147339,0.6921325325965881
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,7,2400,12,pns.5,128,1.5625657144028804,0.1461668461561203,0.9982720017433168,0.4097421765327453,0.6895843148231506
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,7,2400,12,pns.5,128,1.6605155789058457,0.1413014382123947,0.9989168643951416,0.3847926259040832,0.5949329733848572
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,7,2400,12,pns.5,128,1.650285707201245,0.1384502649307251,0.9975228309631348,0.3598201870918274,0.5510801672935486
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,8,2400,14,pns.6,128,1.694186034174807,0.12765634059906,0.9972495436668396,0.3335028290748596,0.5249108076095581
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,8,2400,14,pns.6,128,1.636076481661422,0.1340494155883789,0.999110221862793,0.3942523002624511,0.676289975643158
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,8,2400,14,pns.6,128,1.7566130993834712,0.1320177465677261,0.999592900276184,0.4063600897789001,0.7029653787612915
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,8,2400,14,pns.6,128,1.6153317550361497,0.1343083828687667,0.9963369369506836,0.3522184491157532,0.4990427494049072
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,8,2400,14,pns.6,128,1.7242543249901592,0.1347738802433014,0.9989984631538392,0.3549486994743347,0.5293055176734924
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,9,2400,16,pns.7,128,1.647617061924597,0.1359790712594986,0.9993664622306824,0.3307911157608032,0.4699755907058716
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,9,2400,16,pns.7,128,1.7412268935021336,0.1367047727108001,0.9988195896148682,0.3959887027740478,0.6788809895515442
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,9,2400,16,pns.7,128,1.659389725943338,0.1266790628433227,0.9971885085105896,0.4186190366744995,0.7363368272781372
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,9,2400,16,pns.7,128,1.67784259939693,0.1357146203517913,0.9980483055114746,0.3924220204353332,0.6156031489372253
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,9,2400,16,pns.7,128,1.7679804333917422,0.1098978444933891,0.9990189671516418,0.3991894721984863,0.6383795738220215
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,10,2400,9,convs.8,128,0.8853816631667059,0.0790282934904098,0.6986851692199707,0.2776362597942352,0.7136875987052917
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,10,2400,9,convs.8,128,2.0874234516340288e-17,0.0083140153437852,1.1920928955078125e-07,0.0,0.6662013530731201
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,10,2400,9,convs.8,128,1.0925116983730587,0.0862177163362503,0.6902134418487549,0.2737694978713989,0.7249258756637573
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,10,2400,9,convs.8,128,1.0373429848839686,0.0602162070572376,0.7275761365890503,0.2782988846302032,0.6139640808105469
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,10,2400,9,convs.8,128,1.0694544462417208,0.0948827862739563,0.7305657863616943,0.3434911370277405,1.21731698513031
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,2,2400,1,convs.0,128,1.4503878841151177,0.425649493932724,0.7097625732421875,0.3090168237686157,0.7668944001197815
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,2,2400,1,convs.0,128,1.5432107550229472,0.4347446858882904,0.7331473231315613,0.3329279124736786,0.8408706188201904
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,2,2400,1,convs.0,128,1.5416706887723226,0.429702490568161,0.7419722080230713,0.3357045352458954,0.8195601105690002
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,2,2400,1,convs.0,128,1.5308779239201056,0.4370954036712646,0.727889895439148,0.3112590909004211,0.7716318964958191
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,2,2400,1,convs.0,128,1.5199107946934955,0.4348342418670654,0.7402999401092529,0.3221632838249206,0.8035195469856262
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,4,2400,3,convs.2,128,1.4620910661571422,0.0867940485477447,0.7676503658294678,0.4360978305339813,1.5092371702194214
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,4,2400,3,convs.2,128,1.578560305883172,0.093867041170597,0.7808083891868591,0.4606091976165771,1.565766215324402
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,4,2400,3,convs.2,128,1.3756741096114868,0.0854868441820144,0.7365660071372986,0.4476294219493866,1.410863995552063
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,4,2400,3,convs.2,128,1.5146489667342626,0.0880146250128746,0.7719569206237793,0.4403484165668487,1.4827252626419067
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,4,2400,3,convs.2,128,1.4176987391140654,0.0952465832233429,0.6965770721435547,0.4136647284030914,1.58030903339386
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,5,2400,4,convs.3,128,1.4957223705256917,0.0990187898278236,0.8585808277130127,0.4317910373210907,1.240847945213318
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,5,2400,4,convs.3,128,1.509311600046109,0.0863675400614738,0.8657220602035522,0.4282804131507873,1.1693382263183594
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,5,2400,4,convs.3,128,1.5404547713370982,0.0808077305555343,0.8653131723403931,0.4282569289207458,0.943239152431488
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,5,2400,4,convs.3,128,1.5767137599325574,0.0822869017720222,0.8233578205108643,0.4164596498012543,0.9917050004005432
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,5,2400,4,convs.3,128,1.5826429190520974,0.0850414484739303,0.8452814221382141,0.4755756258964538,1.3373887538909912
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,6,2400,5,convs.4,128,1.4372501043362984,0.0898357182741165,0.896095335483551,0.3539092540740967,0.6827172636985779
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,6,2400,5,convs.4,128,1.559323384191556,0.0956517457962036,0.9152939915657043,0.3876829147338867,0.7961294054985046
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,6,2400,5,convs.4,128,1.3568297039512325,0.1007911339402198,0.8778640627861023,0.3663958311080932,0.8615361452102661
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,6,2400,5,convs.4,128,1.5500888994221895,0.0762298256158828,0.8050112128257751,0.3142719864845276,0.7359220385551453
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,6,2400,5,convs.4,128,1.5973137350730613,0.0944154411554336,0.8490610122680664,0.4012225866317749,1.0422247648239136
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,7,2400,6,convs.5,128,1.2145983169889114,0.0868231728672981,0.8350118398666382,0.3855952620506286,0.8455790877342224
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,7,2400,6,convs.5,128,1.2074580304082292,0.0972092896699905,0.8085765838623047,0.3319810628890991,0.7884297370910645
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,7,2400,6,convs.5,128,1.2865536692329098,0.1052007153630256,0.8754848837852478,0.3035570979118347,0.481520414352417
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,7,2400,6,convs.5,128,1.197439805200109,0.0797733590006828,0.6801633238792419,0.26797616481781,0.6832185387611389
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,7,2400,6,convs.5,128,1.242141399803405,0.0991801172494888,0.7282664775848389,0.3193890452384949,0.797326922416687
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,8,2400,7,convs.6,128,1.1610722912674152,0.0891442820429802,0.6666895151138306,0.251681387424469,0.7105368971824646
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,8,2400,7,convs.6,128,1.1354467147251517,0.09846793115139,0.7524499893188477,0.2776785790920257,0.6892148852348328
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,8,2400,7,convs.6,128,1.2843692201711596,0.093796394765377,0.8190130591392517,0.3186226487159729,0.5753939151763916
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,8,2400,7,convs.6,128,1.21075298888788,0.0807086676359176,0.7171831130981445,0.2567853033542633,0.761803388595581
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,8,2400,7,convs.6,128,1.2640686523206826,0.078433059155941,0.7989257574081421,0.3492292165756225,0.8020181655883789
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,1,0,9,2400,8,convs.7,128,0.766005789677941,0.0779745876789093,0.6410811543464661,0.2539316713809967,0.932534635066986
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,2,0,9,2400,8,convs.7,128,1.3961060883116765,0.1018000915646553,0.7637659311294556,0.3398182690143585,0.7989054322242737
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,3,0,9,2400,8,convs.7,128,0.8559247748976211,0.0797694846987724,0.7430632710456848,0.3383300602436065,1.2600760459899902
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,4,0,9,2400,8,convs.7,128,1.1006248842572526,0.0941337347030639,0.653131365776062,0.2351041138172149,0.5681315064430237
lowlabel,RW-Roman-empire-H0.1-LOW,Roman-Empire,0.1,GraphSAGE,GraphSAGE,False,5,0,9,2400,8,convs.7,128,0.9707676009005228,0.0743971168994903,0.6739539504051208,0.3088858127593994,1.012043833732605
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,1,0,2,2400,2,pns.0,128,0.6933640108136986,0.5694783329963684,0.9985986351966858,0.3590990304946899,0.6035266518592834
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,2,0,2,2400,2,pns.0,128,0.6925492596889012,0.5634790658950806,0.9990882873535156,0.3830427527427673,0.6743613481521606
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,3,0,2,2400,2,pns.0,128,0.6890411908604431,0.5683603882789612,0.9987878203392028,0.3661806583404541,0.6371093988418579
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,4,0,2,2400,2,pns.0,128,0.6826679544173456,0.5513181686401367,0.9988266229629515,0.3725515604019165,0.6755845546722412
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,5,0,2,2400,2,pns.0,128,0.6939665414306097,0.5724617838859558,0.9989851713180542,0.3687924146652221,0.6569041013717651
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,1,0,4,2400,6,pns.2,128,0.2982751090805062,0.1701401621103286,0.9981496334075928,0.5284380912780762,1.550666332244873
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,2,0,4,2400,6,pns.2,128,0.3014376366467106,0.1669969707727432,0.998067021369934,0.5280697643756866,1.5273430347442627
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,3,0,4,2400,6,pns.2,128,0.2938618568957734,0.166226252913475,0.9991924166679382,0.5072739124298096,1.426408052444458
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,4,0,4,2400,6,pns.2,128,0.2915171052556287,0.1697751134634018,0.9974536299705504,0.5180141925811768,1.502312183380127
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,5,0,4,2400,6,pns.2,128,0.3046786158820245,0.1718486696481704,0.9983353614807128,0.5256271660327911,1.5660213232040403
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,1,0,8,2400,14,pns.6,128,0.2226569787714692,0.1460335701704025,0.9965401887893676,0.542603462934494,1.832659363746643
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,2,0,8,2400,14,pns.6,128,0.2274633271766657,0.1476404219865799,0.9952879548072816,0.5472910404205322,1.8688186407089236
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,3,0,8,2400,14,pns.6,128,0.2323599907659004,0.1454077661037445,0.9968300461769104,0.522791862487793,1.5246680974960327
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,4,0,8,2400,14,pns.6,128,0.2160466458237666,0.1445475965738296,0.9966519474983216,0.5528896749019623,2.001399040222168
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCNPairNorm,GCN,True,5,0,8,2400,14,pns.6,128,0.2249006077382314,0.1465917080640792,0.994941473007202,0.547980546951294,1.806751012802124
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,1,0,2,2400,1,convs.0,128,0.3337323518084416,0.2878590524196625,0.5148729085922241,0.3351390063762665,1.5662860870361328
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,2,0,2,2400,1,convs.0,128,0.3051100773966619,0.2873111367225647,0.461686909198761,0.3236765116453171,1.7058340311050415
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,3,0,2,2400,1,convs.0,128,0.3208301040867966,0.2888671457767486,0.505974531173706,0.3240305483341217,1.5599077939987185
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,4,0,2,2400,1,convs.0,128,0.3156933877855288,0.2806872427463531,0.4802237749099731,0.3212577104568481,1.4606696367263794
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,5,0,2,2400,1,convs.0,128,0.3224435033240162,0.2812622189521789,0.5048378705978394,0.3347674757242203,1.544896960258484
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,1,0,4,2400,3,convs.2,128,0.1075783514866469,0.0592891462147235,0.4325806498527527,0.3970291167497635,3.683141708374024
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,2,0,4,2400,3,convs.2,128,0.1161416521078493,0.0579557418823242,0.4504429697990417,0.4095825254917145,3.4450833797454834
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,3,0,4,2400,3,convs.2,128,0.1101208219897128,0.0564541928470134,0.4460949897766113,0.4159799069166183,4.328762531280518
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,4,0,4,2400,3,convs.2,128,0.1150034378564754,0.0585057400166988,0.4506415128707886,0.4050148278474808,3.414245843887329
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,5,0,4,2400,3,convs.2,128,0.1124633289525754,0.0535200983285903,0.4540264010429382,0.4101009219884872,3.718051910400391
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,1,0,8,2400,7,convs.6,128,0.0918115889167711,0.054271575063467,0.6814093589782715,0.5525629967451096,3.485682487487793
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,2,0,8,2400,7,convs.6,128,0.0737330183536952,0.04994997382164,0.7666147947311401,0.5610270798206329,4.034512042999268
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,3,0,8,2400,7,convs.6,128,0.0816497598202871,0.0531234331429004,0.6856639981269836,0.5989833325147629,4.70548677444458
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,4,0,8,2400,7,convs.6,128,0.0875962646815853,0.0491945333778858,0.6091424226760864,0.5348549783229828,3.779438018798828
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GCN,GCN,False,5,0,8,2400,7,convs.6,128,0.0653141860415463,0.0596004351973533,0.5631177425384521,0.4632120877504349,5.304039478302002
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,1,0,2,2400,2,pns.0,128,1.3704538586298587,0.6026738286018372,0.9989694356918336,0.4131226539611816,0.7192388772964478
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,2,0,2,2400,2,pns.0,128,1.3541514621273154,0.6117615699768066,0.9993956685066224,0.4170774817466736,0.7290828227996826
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,3,0,2,2400,2,pns.0,128,1.3290079987773602,0.6014514565467834,0.9989954829216005,0.4132606983184814,0.7386670708656311
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,4,0,2,2400,2,pns.0,128,1.3367498368729531,0.5920835733413696,0.9994484782218932,0.4127009510993957,0.725655734539032
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,5,0,2,2400,2,pns.0,128,1.3363762614649983,0.6004857420921326,0.9995493292808532,0.4025834202766418,0.7089166045188904
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,1,0,4,2400,6,pns.2,128,0.829144152853996,0.1910333931446075,0.9992457032203674,0.6520152986049652,2.3972902297973637
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,2,0,4,2400,6,pns.2,128,0.7685671496105645,0.1869092881679535,0.9974092841148376,0.6397286355495453,2.3079566955566406
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,3,0,4,2400,6,pns.2,128,0.7136579114011572,0.1871144324541092,0.9982532858848572,0.628401517868042,2.1481707096099854
lowlabel,RW-Roman-empire-H0.5-LOW,Roman-Empire,0.5,GraphSAGEPairNorm,GraphSAGE,True,4,0,4,2400,6,pns.2,128,0.7705691315295975,0.1872316151857376,0.9973153471946716,0.6422116756439209,2.314556360244751
