regime,dataset,h,model,depth,seed,epoch,normalized_dirichlet_energy,effective_rank_ratio,mean_pairwise_cosine_distance,class_separation_margin,fisher_discriminant_ratio,mean_embedding_norm
lowlabel,PubMed,0.1,GraphSAGE,8,2,1000,4.6646005583254974e-36,0.0078125,0.0,0.0,0.686134397983551,0.1421213001012802
lowlabel,PubMed,0.1,GraphSAGE,8,2,1200,0.0,0.0078125,-1.1920928955078125e-07,0.0,1.0033804178237915,0.11841781437397
lowlabel,PubMed,0.1,GraphSAGE,8,2,1400,0.0,0.0078125,0.0,0.0,0.0792361497879028,0.0199348982423543
lowlabel,PubMed,0.1,GraphSAGE,8,2,1600,0.0,0.0078125,-1.1920928955078125e-07,0.0,0.02542663551867,0.0177339930087327
lowlabel,PubMed,0.1,GraphSAGE,8,2,1800,1.2264853420327755e-42,0.0078125,1.1920928955078125e-07,0.0,0.6254584193229675,0.1788599640130996
lowlabel,PubMed,0.1,GraphSAGE,8,2,2000,0.0,0.0078127300366759,1.1920928955078125e-07,0.0,1.4191925525665283,0.1614568084478378
lowlabel,PubMed,0.1,GraphSAGE,8,2,2200,1.629031487242788e-23,0.0078133074566721,0.0,0.0,0.9431207180023192,0.2957159280776977
lowlabel,PubMed,0.1,GraphSAGE,8,2,2400,5.0344599991917725e-30,0.0078125,0.0,0.0,0.9938088059425354,0.1055644154548645
lowlabel,PubMed,0.1,GraphSAGE,8,3,0,8.104501247447781e-06,0.4969672560691833,8.463859558105469e-06,1.2023065210087225e-07,0.0104111284017562,0.8030931949615479
lowlabel,PubMed,0.1,GraphSAGE,8,3,1,1.8848216687749545e-07,0.2751981019973755,0.0,2.7263098445473592e-09,0.0153343202546238,2.680004119873047
lowlabel,PubMed,0.1,GraphSAGE,8,3,2,1.2813703575796436e-07,0.3164483606815338,2.384185791015625e-07,3.9011922581266845e-09,0.0203793365508317,1.0430426597595217
lowlabel,PubMed,0.1,GraphSAGE,8,3,4,2.6515576340845652e-08,0.0832666009664535,0.0,3.796358782892639e-10,0.0048657692968845,0.9572260975837708
lowlabel,PubMed,0.1,GraphSAGE,8,3,8,1.3563533805662571e-08,0.015719523653388,0.0,2.9314684013570513e-10,0.0187700223177671,1.0638428926467896
lowlabel,PubMed,0.1,GraphSAGE,8,3,16,2.403728996382025e-10,0.0162569656968116,0.0,4.218296822955381e-10,0.0464547798037529,1.4397026300430298
lowlabel,PubMed,0.1,GraphSAGE,8,3,32,2.3980967892503363e-09,0.0117870634421706,0.0,2.841051838231578e-10,0.0164874903857707,1.2088072299957275
lowlabel,PubMed,0.1,GraphSAGE,8,3,50,2.9345290725666676e-14,0.1614303737878799,0.0,-5.899281063648232e-11,0.5221149325370789,0.8854408860206604
lowlabel,PubMed,0.1,GraphSAGE,8,3,100,1.6678846803540082e-15,0.09607894718647,2.384185791015625e-07,-2.920330643974012e-11,1.2852041721343994,0.6684040427207947
lowlabel,PubMed,0.1,GraphSAGE,8,3,150,3.6584194242451216e-16,0.0136167258024215,0.0,0.0,1.0587018728256226,0.5873046517372131
lowlabel,PubMed,0.1,GraphSAGE,8,3,200,5.145976003526595e-17,0.0092185176908969,-1.1920928955078125e-07,1.2953194072906626e-10,1.0359612703323364,0.4744718372821808
lowlabel,PubMed,0.1,GraphSAGE,8,3,300,4.189169691323495e-18,0.0080630322918295,1.1920928955078125e-07,0.0,1.1164398193359375,0.3420429825782776
lowlabel,PubMed,0.1,GraphSAGE,8,3,400,9.31647642213969e-18,0.0079736355692148,1.1920928955078125e-07,0.0,1.1942144632339478,0.2589809894561767
lowlabel,PubMed,0.1,GraphSAGE,8,3,600,1.7279410199582933e-18,0.0078340442851185,-1.1920928955078125e-07,0.0,1.230838418006897,0.17869333922863
lowlabel,PubMed,0.1,GraphSAGE,8,3,800,1.1334240600414996e-16,0.008231172338128,0.0,2.5617008514444706e-13,1.1141663789749146,0.1108017191290855
lowlabel,PubMed,0.1,GraphSAGE,8,3,1000,1.1846148589851682e-28,0.0078125,0.0,0.0,1.170926213264465,0.3462038040161133
lowlabel,PubMed,0.1,GraphSAGE,8,3,1200,0.0,0.0078126527369022,1.1920928955078125e-07,0.0,1.0485007762908936,0.1332379132509231
lowlabel,PubMed,0.1,GraphSAGE,8,3,1400,0.0,0.0078125,0.0,0.0,1.005787372589111,0.05085901170969
lowlabel,PubMed,0.1,GraphSAGE,8,3,1600,8.18780088841159e-37,0.0078126648440957,0.0,0.0,1.151363730430603,0.2905724346637726
lowlabel,PubMed,0.1,GraphSAGE,8,3,1800,5.71922960717711e-44,0.0078125763684511,1.1920928955078125e-07,0.0,1.0418120622634888,0.1565296500921249
lowlabel,PubMed,0.1,GraphSAGE,8,3,2000,2.147541012025626e-31,0.0078127579763531,1.1920928955078125e-07,0.0,0.7690585255622864,0.0625935867428779
lowlabel,PubMed,0.1,GraphSAGE,8,3,2200,0.0,0.0078125,-1.1920928955078125e-07,0.0,1.5270318984985352,0.0872556641697883
lowlabel,PubMed,0.1,GraphSAGE,8,3,2400,2.107853571672265e-30,0.0078125,-1.1920928955078125e-07,0.0,0.9986990094184875,0.0679756477475166
lowlabel,PubMed,0.1,GraphSAGE,8,4,0,5.459894992821919e-06,0.4738676846027374,4.887580871582031e-06,1.726930349832401e-07,0.0237907897680997,0.7240867018699646
lowlabel,PubMed,0.1,GraphSAGE,8,4,1,9.774869158064508e-08,0.3550741970539093,0.0,1.547419969938346e-09,0.0091915354132652,1.6413061618804932
lowlabel,PubMed,0.1,GraphSAGE,8,4,2,2.561752707342988e-08,0.3008371591567993,0.0,2.464464188278725e-10,0.0146028399467468,0.936864733695984
lowlabel,PubMed,0.1,GraphSAGE,8,4,4,1.737462536459328e-09,0.1399715989828109,0.0,1.2183498654394498e-10,0.0098257781937718,1.036759376525879
lowlabel,PubMed,0.1,GraphSAGE,8,4,8,5.92735313837493e-11,0.0696420669555664,0.0,-1.5451639967523079e-09,0.022420696914196,1.4434095621109009
lowlabel,PubMed,0.1,GraphSAGE,8,4,16,2.0944452066998688e-11,0.0532447695732116,0.0,2.7881696951226328e-11,0.0126883815973997,1.0495808124542236
lowlabel,PubMed,0.1,GraphSAGE,8,4,32,7.970185930823228e-14,0.1495915800333023,0.0,1.1736744909285335e-10,0.169921189546585,0.8485581874847412
lowlabel,PubMed,0.1,GraphSAGE,8,4,50,2.1174218879024094e-15,0.1473122686147689,0.0,-1.3784529073745944e-11,1.1716699600219729,0.7082691788673401
lowlabel,PubMed,0.1,GraphSAGE,8,4,100,3.076017527290729e-16,0.0153750143945217,0.0,0.0,1.0878909826278689,0.5143609046936035
lowlabel,PubMed,0.1,GraphSAGE,8,4,150,2.151902021816689e-16,0.0103741530328989,1.1920928955078125e-07,0.0,1.0522658824920654,0.4254253506660461
lowlabel,PubMed,0.1,GraphSAGE,8,4,200,1.1049832732001282e-17,0.0081628179177641,-1.1920928955078125e-07,0.0,1.006401777267456,0.3484329581260681
lowlabel,PubMed,0.1,GraphSAGE,8,4,300,3.0067280608798897e-19,0.007813055999577,0.0,0.0,1.044471025466919,0.2989023625850677
lowlabel,PubMed,0.1,GraphSAGE,8,4,400,1.049917790771986e-15,0.0114051550626754,0.0,0.0,0.883653998374939,0.2451968640089035
lowlabel,PubMed,0.1,GraphSAGE,8,4,600,3.4776573210681834e-27,0.0078128743916749,-1.1920928955078125e-07,0.0,1.0493141412734983,0.1808338016271591
lowlabel,PubMed,0.1,GraphSAGE,8,4,800,6.533066206348244e-30,0.0078126695007085,-1.1920928955078125e-07,0.0,1.349363923072815,0.2792524397373199
lowlabel,PubMed,0.1,GraphSAGE,8,4,1000,0.0,0.0078125,-1.1920928955078125e-07,0.0,1.0023765563964844,0.101330816745758
lowlabel,PubMed,0.1,GraphSAGE,8,4,1200,0.0,0.0078128259629011,0.0,0.0,1.115163803100586,0.072172462940216
lowlabel,PubMed,0.1,GraphSAGE,8,4,1400,0.0,0.0078125,1.1920928955078125e-07,0.0,0.0083729969337582,0.0314659774303436
lowlabel,PubMed,0.1,GraphSAGE,8,4,1600,0.0,0.0078125,0.0,0.0,0.021902959793806,0.0575972720980644
lowlabel,PubMed,0.1,GraphSAGE,8,4,1800,0.0,0.0078125,0.0,0.0,1.3566049337387085,0.048541247844696
lowlabel,PubMed,0.1,GraphSAGE,8,4,2000,0.0,0.0078125,1.1920928955078125e-07,0.0,0.9999446272850036,0.216650515794754
lowlabel,PubMed,0.1,GraphSAGE,8,4,2200,9.461353716792827e-37,0.0078125,0.0,0.0,0.3126578032970428,0.0337288938462734
lowlabel,PubMed,0.1,GraphSAGE,8,4,2400,3.3956071204810123e-32,0.0078125,1.1920928955078125e-07,0.0,1.3930493593215942,0.1089863702654838
lowlabel,PubMed,0.1,GraphSAGE,8,5,0,5.79703236229302e-06,0.4555978775024414,5.4836273193359375e-06,1.362973307550419e-07,0.0170247331261634,0.7299798727035522
lowlabel,PubMed,0.1,GraphSAGE,8,5,1,2.578249103580255e-07,0.2449513673782348,2.384185791015625e-07,5.11478503995022e-09,0.0099711352959275,1.8413783311843872
lowlabel,PubMed,0.1,GraphSAGE,8,5,2,6.67587334804995e-08,0.271278828382492,0.0,3.783455326811236e-09,0.0311258174479007,0.7896374464035034
lowlabel,PubMed,0.1,GraphSAGE,8,5,4,2.956768976685697e-09,0.1573855578899383,0.0,2.86640045032982e-10,0.0323141105473041,0.7627153396606445
lowlabel,PubMed,0.1,GraphSAGE,8,5,8,8.018093087130939e-11,0.094161570072174,0.0,1.417932438130265e-10,0.0056307544000446,1.164022445678711
lowlabel,PubMed,0.1,GraphSAGE,8,5,16,3.4001936725477992e-12,0.0727884173393249,0.0,-1.7332268953396124e-10,0.0050874073058366,0.997955560684204
lowlabel,PubMed,0.1,GraphSAGE,8,5,32,6.022096089031609e-14,0.1578822135925293,0.0,2.5497826072751195e-10,0.2562011182308197,0.8036982417106628
lowlabel,PubMed,0.1,GraphSAGE,8,5,50,4.013945767086609e-15,0.1905070096254348,0.0,-2.4733992631809087e-11,0.934721052646637,0.6840337514877319
lowlabel,PubMed,0.1,GraphSAGE,8,5,100,3.930080470580418e-16,0.0141467582434415,1.1920928955078125e-07,4.263256414560601e-14,1.1832062005996704,0.4874410331249237
lowlabel,PubMed,0.1,GraphSAGE,8,5,150,1.905949986224628e-15,0.0198812317103147,-2.384185791015625e-07,-4.2916781239910045e-11,1.083272099494934,0.445404440164566
lowlabel,PubMed,0.1,GraphSAGE,8,5,200,1.0779595883888342e-15,0.0129537153989076,0.0,2.2705393121214e-11,1.1083561182022097,0.3751584887504577
lowlabel,PubMed,0.1,GraphSAGE,8,5,300,1.463496440294544e-16,0.0091424221172928,-1.1920928955078125e-07,0.0,1.0359632968902588,0.2333718389272689
lowlabel,PubMed,0.1,GraphSAGE,8,5,400,3.604329757980164e-16,0.0098829716444015,-1.1920928955078125e-07,0.0,1.0589261054992676,0.1729351431131363
lowlabel,PubMed,0.1,GraphSAGE,8,5,600,0.0,0.0078129190951585,-1.1920928955078125e-07,0.0,1.0722373723983765,0.0769231989979744
lowlabel,PubMed,0.1,GraphSAGE,8,5,800,0.0,0.0078126620501279,1.1920928955078125e-07,0.0,0.8168752789497375,0.0707574561238288
lowlabel,PubMed,0.1,GraphSAGE,8,5,1000,0.0,0.0078125,-1.1920928955078125e-07,0.0,0.8055588006973267,0.1023783087730407
lowlabel,PubMed,0.1,GraphSAGE,8,5,1200,0.0,0.0078126238659024,1.1920928955078125e-07,0.0,1.001958250999451,0.2744808495044708
lowlabel,PubMed,0.1,GraphSAGE,8,5,1400,0.0,0.0078125,0.0,0.0,1.2825616598129272,0.1780102252960205
lowlabel,PubMed,0.1,GraphSAGE,8,5,1600,0.0,0.0078128073364496,0.0,0.0,1.4247866868972778,0.1755114942789077
lowlabel,PubMed,0.1,GraphSAGE,8,5,1800,6.219059603871933e-36,0.0078128622844815,0.0,0.0,1.085979461669922,0.2418985813856125
lowlabel,PubMed,0.1,GraphSAGE,8,5,2000,1.2777925171769863e-21,0.0078176520764827,0.0,0.0,0.8784105777740479,0.2617733776569366
lowlabel,PubMed,0.1,GraphSAGE,8,5,2200,5.157592443579805e-23,0.0078164050355553,1.1920928955078125e-07,0.0,0.947782337665558,0.3448552787303924
lowlabel,PubMed,0.1,GraphSAGE,8,5,2400,2.5992511825413763e-25,0.0078125,1.1920928955078125e-07,0.0,0.6683328747749329,0.1442160755395889
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,0,1.3237376857847527,0.9486939311027528,0.9995660185813904,0.0230864286422729,0.0154524724930524,0.9689939022064208
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,1,1.1575981838310594,0.8879458904266357,0.9976761937141418,0.1456082463264465,0.1048867478966713,0.969598948955536
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,2,1.077164351637948,0.8195347785949707,0.996461033821106,0.280571699142456,0.2306167781352996,0.9652608036994934
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,4,1.090561603000093,0.7459967136383057,0.9980940222740172,0.3945119976997375,0.3798571825027466,0.9611257314682008
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,8,1.2272110030885504,0.6889459490776062,0.999088168144226,0.4227127432823181,0.4430117607116699,0.9525529742240906
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,16,1.4093871852530129,0.6534480452537537,0.9977344870567322,0.3852776885032654,0.3938696086406708,0.9483417272567748
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,32,1.5084953622369712,0.6695510745048523,0.9997454881668092,0.2949568629264831,0.2781011462211609,0.950275421142578
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,50,1.5105670549066603,0.7107747793197632,0.9989975690841676,0.2869408130645752,0.2731826305389404,0.9533520340919496
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,100,1.4575792922699446,0.7261180877685547,0.9976834654808044,0.3293262124061584,0.3191413581371307,0.955443263053894
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,150,1.4258843716568157,0.7283374071121216,0.997941255569458,0.3106544017791748,0.2968360185623169,0.955683410167694
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,200,1.4247295674062352,0.7259390950202942,0.998504400253296,0.3353163599967956,0.3315670788288116,0.9539748430252076
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,300,1.4182468247373308,0.7270368933677673,0.9985235929489136,0.3578201532363891,0.3646368682384491,0.9528297185897828
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,400,1.392112964274726,0.7255657315254211,0.9986535906791688,0.3401659727096557,0.3354104459285736,0.9536179304122924
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,600,1.380908638757988,0.727033793926239,0.9988570213317872,0.3344209790229797,0.3265047669410705,0.9518182277679444
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,800,1.3904649326657117,0.7218391299247742,0.9979947209358216,0.3336723446846008,0.3368243873119354,0.9513598084449768
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,1000,1.3810722287492565,0.7129893898963928,0.9980968832969666,0.3394337892532348,0.3380854725837707,0.951855480670929
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,1200,1.408824320884439,0.7145277261734009,0.9989522695541382,0.3577184677124023,0.3503172099590301,0.9509621858596802
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,1400,1.375023126491819,0.7145658731460571,0.9988704919815063,0.3350738883018493,0.330673336982727,0.9503071308135986
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,1600,1.3863847615644964,0.7206470966339111,0.9983701705932616,0.3576832413673401,0.3556253612041473,0.9513315558433532
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,1800,1.394898824126514,0.7199556827545166,0.998676896095276,0.3527603149414062,0.3447622954845428,0.9515362977981568
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,2000,1.375518450644894,0.7190297245979309,0.9987660050392152,0.3260743618011474,0.3097985386848449,0.9506287574768066
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,2200,1.3932287081424155,0.719558596611023,0.9987427592277528,0.3508933782577514,0.351893275976181,0.9521896243095398
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,1,2400,1.37748865758558,0.7172387838363647,0.9973249435424804,0.3602085709571838,0.3613306283950805,0.95146507024765
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,0,1.310289810037478,0.9442327618598938,0.9997920393943788,0.0300480723381042,0.0197061654180288,0.9688252806663512
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,1,1.1420411630631877,0.8797235488891602,0.9979337453842164,0.1661996245384216,0.124861903488636,0.969542682170868
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,2,1.0563422517227157,0.8128616809844971,0.9993388056755066,0.2946646809577942,0.2524353265762329,0.965216338634491
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,4,1.0687143382075042,0.7377170324325562,0.9961853623390198,0.4076034426689148,0.4049723744392395,0.9599141478538512
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,8,1.1784505064779065,0.6684664487838745,0.9982688426971436,0.4496267437934875,0.4858897626399994,0.9455257058143616
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,16,1.377294470559251,0.6255080699920654,0.997832715511322,0.4030393958091736,0.4260225594043731,0.9409985542297364
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,32,1.480623950880554,0.6470023989677429,0.999114751815796,0.3089906573295593,0.3116823136806488,0.9453220963478088
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,50,1.4795721272370403,0.6946216225624084,0.9980804324150084,0.3308799266815185,0.3371101319789886,0.9493314623832704
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,100,1.4465100400804172,0.7164393067359924,0.999297857284546,0.3373977541923523,0.3415562510490417,0.9517052173614502
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,150,1.4208517889311074,0.7097699046134949,0.9986051321029664,0.3496648669242859,0.3503344357013702,0.9499635100364684
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,200,1.3965529300917106,0.716855525970459,0.9965561032295228,0.3693810105323791,0.3735986649990082,0.9504635334014891
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,300,1.378764630777517,0.7021018862724304,0.9950876832008362,0.3682810664176941,0.3885728120803833,0.9487720131874084
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,400,1.3976401217935486,0.7127245664596558,0.9961919188499452,0.3783556222915649,0.3991801738739013,0.9479534029960632
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,600,1.3671796633668218,0.7112860679626465,0.9989393949508668,0.3579323887825012,0.3648701906204223,0.9479649066925048
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,800,1.3859657345057437,0.7028102874755859,0.9965625405311584,0.3672602772712707,0.3803640007972717,0.9469618201255798
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,1000,1.3626765650307555,0.7104799747467041,0.9989144206047058,0.3708011507987976,0.3797838985919952,0.9479145407676696
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,1200,1.3821938875504034,0.7056188583374023,0.9965088963508606,0.4025524258613586,0.4209923148155212,0.9468579888343812
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,1400,1.3742998745474406,0.7080665230751038,0.9979320168495178,0.382439911365509,0.4066243469715118,0.947389543056488
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,1600,1.3856458021180815,0.7084346413612366,0.9973611235618592,0.3848122358322143,0.3970873951911926,0.9475888609886168
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,1800,1.3559521942052726,0.7090710401535034,0.9989034533500672,0.3801460862159729,0.3858920335769653,0.9471209049224854
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,2000,1.3559253915161298,0.7101941108703613,0.9984259009361268,0.3902415037155151,0.4080904424190521,0.9465126991271972
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,2200,1.3593433565487536,0.7045336365699768,0.9982624650001526,0.3965139389038086,0.4159936308860779,0.9471027851104736
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,2,2400,1.376978437770306,0.7104278206825256,0.9983139038085938,0.3385668396949768,0.3367650210857391,0.9476962685585022
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,0,1.3212707054654529,0.9451949596405028,0.9996672868728638,0.0253829956054687,0.0167571827769279,0.9685214161872864
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,1,1.1631390023517765,0.8886511325836182,0.9984151124954224,0.1484333872795105,0.1083112806081771,0.9689324498176576
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,2,1.0889228917619236,0.8216555714607239,0.9965497851371764,0.2678503394126892,0.2239930480718612,0.9644993543624878
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,4,1.1148742715782554,0.7482810616493225,0.9982988238334656,0.4043354988098144,0.3955616056919098,0.9604410529136658
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,8,1.259877413047261,0.6959826350212097,0.9974327683448792,0.4405264258384704,0.4735928177833557,0.9511281847953796
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,16,1.4188604041862625,0.6641866564750671,0.998467981815338,0.3886594772338867,0.4120115637779236,0.9455859065055848
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,32,1.5010739683438807,0.677648663520813,0.9989657402038574,0.3193500638008117,0.3223073780536651,0.9483989477157592
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,50,1.493106512259283,0.7122061252593994,0.9981779456138612,0.3269578814506531,0.3268924355506897,0.9518932104110718
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,100,1.4568169111642,0.7337338328361511,0.998239517211914,0.3119913339614868,0.3030588626861572,0.9533774256706238
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,150,1.4397665993288478,0.7265302538871765,0.9982306361198424,0.3347944617271423,0.3343666493892669,0.9525632858276368
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,200,1.438724073622567,0.7321625351905823,0.9990984797477722,0.324964702129364,0.3272900879383087,0.951735258102417
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,300,1.4161284892686803,0.7257169485092163,0.998780071735382,0.3249282836914062,0.3206410408020019,0.950102925300598
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,400,1.398162399125145,0.7219272255897522,0.9978109002113342,0.3688158392906189,0.376756876707077,0.9503133296966552
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,600,1.3968238711708532,0.7209650278091431,0.9988466501235962,0.3669559955596924,0.3813785314559936,0.949971318244934
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,800,1.3699922177948956,0.7248419523239136,0.997691810131073,0.3518686294555664,0.3501318991184234,0.9509810209274292
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,1000,1.3660695397793496,0.7200888991355896,0.9984365105628968,0.3716917037963867,0.377994030714035,0.948166847229004
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,1200,1.396472885667046,0.7134304642677307,0.9986683130264282,0.3752899169921875,0.3889317512512207,0.9482327699661256
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,1400,1.3913601520687648,0.7206920981407166,0.9988248944282532,0.3336076736450195,0.3323880434036255,0.948949933052063
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,1600,1.3951336906622065,0.7129414081573486,0.998033881187439,0.3682295680046081,0.3884496092796325,0.9485029578208924
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,1800,1.3903301876948633,0.7218366861343384,0.9977239370346068,0.3549542427062988,0.3615571558475494,0.9499432444572448
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,2000,1.4009961378566074,0.714033842086792,0.9959609508514404,0.3739070296287536,0.3762418925762176,0.949536919593811
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,2200,1.384395167342262,0.7155256867408752,0.9971938729286194,0.3677576184272766,0.382893294095993,0.9506097435951232
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,3,2400,1.3802596114759258,0.7055889368057251,0.9971333742141724,0.3404713273048401,0.3435748219490051,0.9482126235961914
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,0,1.3294226072613655,0.9441976547241212,0.9995233416557312,0.0244811177253723,0.0160497929900884,0.968594491481781
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,1,1.1578568418901192,0.8829805254936218,0.9974288940429688,0.1761211156845092,0.1302560567855835,0.9689241647720336
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,2,1.0785665191290297,0.8121170401573181,0.997103214263916,0.3021690845489502,0.2605715990066528,0.964369773864746
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,4,1.08440507482727,0.7305740118026733,0.9977368712425232,0.4153564572334289,0.4094480872154236,0.959282159805298
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,8,1.2114695887463436,0.6610324382781982,0.9977428317070008,0.4648050665855407,0.516917884349823,0.9472534656524658
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,16,1.390420722669157,0.6234685778617859,0.9954867959022522,0.4266659021377563,0.4827833473682403,0.9385919570922852
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,32,1.4941204565999466,0.6516709923744202,0.997528314590454,0.3347302079200744,0.3426614999771118,0.94236820936203
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,50,1.4731461225601523,0.6990458965301514,0.9988292455673218,0.330098032951355,0.3346031606197357,0.9465532898902892
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,100,1.4471923715536774,0.7106534838676453,0.9986242055892944,0.3765326142311096,0.3948979377746582,0.94745671749115
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,150,1.4115261677186353,0.7191318869590759,0.99779611825943,0.3689338564872741,0.3879464268684387,0.9491771459579468
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,200,1.3947520249879497,0.7170107364654541,0.9982934594154358,0.3732337355613708,0.3859914243221283,0.9482707977294922
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,300,1.3637134569560654,0.7151262760162354,0.9964348077774048,0.3901669979095459,0.417236328125,0.948314368724823
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,400,1.373749633459542,0.7113522291183472,0.9986634850502014,0.3941214680671692,0.414755254983902,0.9481841921806335
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,600,1.3513403968075146,0.7046576142311096,0.9956709146499634,0.418547511100769,0.4511211514472961,0.9462626576423644
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,800,1.356377255007977,0.7097854614257812,0.9963515996932985,0.3901097774505615,0.4180495738983154,0.9468764662742616
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,1000,1.3629604418617645,0.7099665999412537,0.99700528383255,0.3835212588310241,0.3988975882530212,0.9470179080963136
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,1200,1.3499259071286267,0.7075764536857605,0.9975457191467284,0.389858067035675,0.4089777171611786,0.9444491267204284
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,1400,1.3624032571136075,0.7005237936973572,0.9983685612678528,0.4123085141181946,0.4482170343399048,0.9458674192428588
lowlabel,PubMed,0.5,GraphSAGEPairNorm,2,4,1600,1.3482473652297682,0.7098473906517029,0.9971806406974792,0.371697187423706,0.3856004774570465,0.945913016796112
