epoch,loss,train_acc,val_acc,test_acc,gradient_norm
1,1.117414951324463,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.27933462572304546
2,1.076119065284729,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.26518773125242395
3,1.0718913078308105,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.11705950250366774
4,1.0740408897399902,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.11878775275370632
5,1.0711373090744019,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.106881117476888
6,1.0668543577194214,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.0875379184702701
7,1.06253182888031,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.06457156417625887
8,1.0637526512145996,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.05778244601552808
9,1.0635120868682861,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.06760078324266136
10,1.0627950429916382,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.07107065197216599
11,1.0627504587173462,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.05609428711461649
12,1.0614718198776245,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.04116867618437245
13,1.0618022680282593,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.03195601776563464
14,1.0610642433166504,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.025942665624180072
15,1.0617549419403076,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.01540902505954169
16,1.0614666938781738,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.021254518709426656
17,1.0611584186553955,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.028459614423530438
18,1.0619267225265503,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.029758784856699867
19,1.0615968704223633,0.39247673749923706,0.39259448647499084,0.39249491691589355,0.02229071975620001
20,1.0606179237365723,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.01384273792479246
21,1.061211109161377,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.01073933246288078
22,1.0615640878677368,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.010439540970941893
23,1.0602011680603027,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.015534639528487824
24,1.0614840984344482,0.3994082808494568,0.39944207668304443,0.39934074878692627,0.014779460979637242
