dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,class_metric_scope,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,1,convs.0,2048,2048,18,0.46271705627441406,0.5587567090988159,0.09603965282440186,0.17063814401626587,0.22170236706733704,test,0.5687332153320312,0.5074622631072998,0.8989800214767456,1.1855283681688429,128,97.01280212402344,0.7579125165939331,0.81493079662323,0.003855475690215826,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,2,convs.1,2048,2048,18,0.11739589273929596,0.13169488310813904,0.014298990368843079,0.02015984058380127,0.1424797773361206,test,0.1402214765548706,0.11560068279504776,0.13698668777942657,0.2549703432975209,128,94.94606018066406,0.741766095161438,0.7294726371765137,0.0006548486417159438,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,3,convs.2,2048,2048,18,0.0296900924295187,0.03252054378390312,0.0028304513543844223,0.0037604570388793945,0.12200672179460526,test,0.03509855270385742,0.025796575471758842,0.026838278397917747,0.05313622563255923,128,87.6666259765625,0.6848955154418945,0.7104476690292358,0.00014351266145240515,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,4,convs.3,2048,2048,18,0.007533013820648193,0.0080215809866786,0.000488567166030407,0.0007561445236206055,0.09699496626853943,test,0.008526742458343506,0.0058672078885138035,0.005358407273888588,0.011889207711764284,128,80.30802154541016,0.6274064183235168,0.6713041067123413,3.077399742323905e-05,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,5,convs.4,2048,2048,18,0.0016864511417225003,0.0017746038502082229,8.815270848572254e-05,0.00015294551849365234,0.08372209966182709,test,0.0019043684005737305,0.0011146561009809375,0.000970777531620115,0.002241018586942276,128,69.8090591430664,0.5453832745552063,0.6581615805625916,6.475059308286291e-06,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,6,convs.5,2048,2048,18,0.0003697146021295339,0.00038839265471324325,1.867805258370936e-05,3.427267074584961e-05,0.08083055168390274,test,0.00040405988693237305,0.00019824427727144212,0.00019067917310167104,0.00040147407534419673,128,64.87188720703125,0.5068116188049316,0.6891615986824036,1.5357327356468886e-06,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,7,convs.6,2048,2048,18,0.00011202000314369798,0.0001169818060589023,4.961802915204316e-06,1.0073184967041016e-05,0.07793320715427399,test,0.00012052059173583984,5.123378286953084e-05,4.6413355448748916e-05,0.00010315035654810965,128,57.159793853759766,0.44656088948249817,0.6707890629768372,4.329490934651403e-07,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,0,8,convs.7,2048,2048,18,2.1012847355450504e-05,2.173158645746298e-05,7.187391020124778e-07,1.7881393432617188e-06,0.0707978829741478,test,2.2649765014648438e-05,7.731899131613318e-06,1.613097197150637e-06,1.7421531607398277e-05,18,15.463165283203125,0.8590647379557291,0.3042893409729004,1.2620191114365298e-07,
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,1,1,convs.0,2048,2048,18,0.34490466117858887,0.4264366328716278,0.08153197169303894,0.12058252096176147,0.28880929946899414,test,0.4276922941207886,0.3865925669670105,0.6201797127723694,0.9475569662663389,128,92.85098266601562,0.7253983020782471,0.7584529519081116,0.002679015276953578,0.26494666740146167
RW-Roman-empire-H0.1-REP,GraphSAGE,2,0,8,128,1,2,convs.1,2048,2048,18,0.05620969831943512,0.06623142212629318,0.010021723806858063,0.011922597885131836,0.23974420130252838,test,0.07223451137542725,0.05694116652011871,0.08507956564426422,0.13436977073706344,128,83.59039306640625,0.6530499458312988,0.789742112159729,0.00043857257696799934,0.26494666740146167
