dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,class_metric_scope,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,0,1,convs.0,2048,2048,18,0.5364831686019897,0.6765774488449097,0.14009428024291992,0.32044488191604614,0.38116931915283203,test,0.63999342918396,0.2570352554321289,0.3272549510002136,0.47390030879670103,128,85.16349792480469,0.6653398275375366,0.7592614889144897,0.003594738431274891,
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,0,2,pns.0,2048,2048,18,0.7440336346626282,0.9724845886230469,0.2284509539604187,0.8851891756057739,0.3852618336677551,test,0.9889754056930542,0.4001321494579315,0.7112126350402832,0.7112280659089083,128,85.58186340332031,0.6686083078384399,0.9330116510391235,0.007812329567968845,
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,0,3,convs.1,2048,2048,18,0.380337119102478,0.5237910151481628,0.14345389604568481,0.270455002784729,0.48285621404647827,test,0.5347453355789185,0.11669835448265076,0.08654499053955078,0.24254692445189763,128,78.03777313232422,0.609670102596283,0.56596440076828,0.0016541911754757166,
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,0,4,pns.1,2048,2048,18,0.7405561208724976,0.9802159070968628,0.23965978622436523,0.9195038080215454,0.4654392898082733,test,0.9930127859115601,0.250470906496048,0.40871983766555786,0.40873913296421216,128,78.00094604492188,0.6093823909759521,0.9260813593864441,0.007812131196260452,
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,0,5,convs.2,2048,2048,18,0.4548903703689575,0.5655656456947327,0.11067527532577515,0.2586231827735901,0.43789857625961304,test,0.5893213748931885,0.11337022483348846,0.017662901431322098,0.20319120852371733,18,16.460678100585938,0.9144821166992188,0.2780707776546478,0.003116608364507556,
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,1,1,convs.0,2048,2048,18,0.4928499460220337,0.6491542458534241,0.15630429983139038,0.3239390254020691,0.4562319219112396,test,0.5906217694282532,0.23906347155570984,0.3915359377861023,0.4384042122792473,128,79.67971801757812,0.6224977970123291,0.8504047393798828,0.0043809544295072556,0.2206373923871419
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,1,2,pns.0,2048,2048,18,0.6995859742164612,0.9590433835983276,0.25945740938186646,0.8601312637329102,0.48535141348838806,test,0.9886953830718994,0.39540398120880127,0.6982085108757019,0.698220996040035,128,80.51818084716797,0.6290482878684998,0.9327516555786133,0.00781235983595252,0.2206373923871419
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,1,3,convs.1,2048,2048,18,0.37897610664367676,0.6001715064048767,0.22119539976119995,0.3852745294570923,0.8176677823066711,test,0.6151260137557983,0.12988799810409546,0.1203727126121521,0.25277070445762795,128,65.20390319824219,0.5094054937362671,0.6514124274253845,0.002530872356146574,0.2206373923871419
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,1,4,pns.1,2048,2048,18,0.6234910488128662,0.9643555283546448,0.34086447954177856,0.8915112614631653,0.8541793823242188,test,0.9903035163879395,0.2389463186264038,0.371564656496048,0.371576106837227,128,65.94498443603516,0.5151951909065247,0.9228060841560364,0.007812258787453175,0.2206373923871419
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,0,3,128,1,5,convs.2,2048,2048,18,0.37402117252349854,0.7392110824584961,0.36518990993499756,0.6081922054290771,1.2207990884780884,test,0.6859495639801025,0.12367041409015656,0.04830704256892204,0.19884488216046858,18,12.842012405395508,0.7134451336330838,0.4479549527168274,0.010146845132112503,0.2206373923871419
