dataset,architecture,num_layers,hidden_channels,seed,graph_seed,split_idx,target_homophily,realized_homophily,baseline_best_epoch,baseline_best_test_acc,baseline_best_val_acc,baseline_best_hidden_pairwise_distance,baseline_best_hidden_edge_distance,baseline_best_hidden_rank_ratio,baseline_best_hidden_normalized_dirichlet,baseline_final_hidden_pairwise_distance,baseline_final_hidden_edge_distance,baseline_final_hidden_rank_ratio,baseline_final_hidden_normalized_dirichlet,pairnorm_best_epoch,pairnorm_best_test_acc,pairnorm_best_val_acc,pairnorm_best_hidden_pairwise_distance,pairnorm_best_hidden_edge_distance,pairnorm_best_hidden_rank_ratio,pairnorm_best_hidden_normalized_dirichlet,pairnorm_final_hidden_pairwise_distance,pairnorm_final_hidden_edge_distance,pairnorm_final_hidden_rank_ratio,pairnorm_final_hidden_normalized_dirichlet,delta_best_epoch,delta_best_test_acc,delta_best_val_acc,delta_best_hidden_pairwise_distance,delta_best_hidden_edge_distance,delta_best_hidden_rank_ratio,delta_best_hidden_normalized_dirichlet,delta_final_hidden_pairwise_distance,delta_final_hidden_edge_distance,delta_final_hidden_rank_ratio,delta_final_hidden_normalized_dirichlet,accuracy_delta_pp
CSBM-H0.1,GCN,4,128,1,1,0,0.1,0.09996520727872849,2,1.0,1.0,0.0785676836967468,0.1398816853761673,0.1203645318746566,0.3151098756104628,0.5329170227050781,0.9822693467140198,0.0101944273337721,2.135088239863946,1,1.0,1.0,1.000678777694702,1.6518161296844482,0.3873056173324585,3.482753354569132,1.0007039308547974,1.795341730117798,0.0099608590826392,3.784651413029963,-1,0.0,0.0,0.9221110939979551,1.511934444308281,0.26694108545780193,3.167643478958669,0.46778690814971924,0.8130723834037783,-0.00023356825113289917,1.6495631731660167,0.0
CSBM-H0.1,GCN,4,128,2,2,0,0.1,0.10044276714324951,3,1.0,1.0,0.0358473658561706,0.0637462958693504,0.1671064496040344,0.1625283302603614,0.4847347736358642,0.8786924481391907,0.0106205428019166,1.9134387663339656,1,1.0,1.0,0.999338924884796,1.650282859802246,0.3845181465148926,3.4904113887380133,0.9998221397399902,1.7950692176818848,0.0103023201227188,3.788288874709944,-2,0.0,0.0,0.9634915590286255,1.5865365639328957,0.21741169691085818,3.327883058477652,0.515087366104126,0.9163767695426941,-0.00031822267919779865,1.8748501083759785,0.0
CSBM-H0.1,GCN,4,128,3,3,0,0.1,0.10047942399978638,2,1.0,1.0,0.0889067649841308,0.1627594977617263,0.0967001467943191,0.3703780816435134,0.4695128798484802,0.8561530709266663,0.0106788054108619,1.8640676407215249,1,1.0,1.0,1.000152587890625,1.6778634786605835,0.3609212636947632,3.5593355679126617,1.0005437135696411,1.792731523513794,0.0101459119468927,3.774563057443903,-1,0.0,0.0,0.9112458229064941,1.5151039808988571,0.2642211169004441,3.1889574862691483,0.5310308337211609,0.9365784525871277,-0.0005328934639691994,1.9104954167223782,0.0
CSBM-H0.1,GCN,4,128,4,4,0,0.1,0.09760119765996933,4,1.0,1.0,0.1827214956283569,0.3311698138713836,0.0570125170052051,0.7408365163719048,0.4866626858711242,0.8879483938217163,0.0107132215052843,1.9288117331063896,1,1.0,1.0,1.0004104375839231,1.603106141090393,0.4260244369506836,3.3784377216153127,1.0004076957702637,1.8043392896652224,0.0089136399328708,3.816016688344499,-3,0.0,0.0,0.8176889419555662,1.2719363272190094,0.3690119199454785,2.637601205243408,0.5137450098991394,0.9163908958435061,-0.0017995815724135,1.8872049552381094,0.0
CSBM-H0.1,GCN,4,128,5,5,0,0.1,0.10260676592588425,5,1.0,1.0,0.2095601558685302,0.3792033493518829,0.0527374446392059,0.8395830714282149,0.5009843707084656,0.9137387871742249,0.0105134602636098,1.9940891392410465,1,1.0,1.0,0.9993509650230408,1.6493141651153564,0.3855033814907074,3.4888451946563754,1.000854253768921,1.793860912322998,0.0086381258442997,3.7940468155181337,-4,0.0,0.0,0.7897908091545106,1.2701108157634735,0.3327659368515015,2.6492621232281603,0.4998698830604553,0.8801221251487732,-0.0018753344193100999,1.7999576762770872,0.0
CSBM-H0.1,GCN,5,128,1,1,0,0.1,0.09996520727872849,1,1.0,1.0,0.0140358209609985,0.0254381634294986,0.0702865272760391,0.0807599556320356,0.513228714466095,0.9349098801612854,0.0106535879895091,2.023851808248678,1,1.0,1.0,1.000256061553955,1.7573577165603638,0.1959521174430847,3.7253436018441786,1.000315546989441,1.797678828239441,0.0096756732091307,3.789887864219836,0,0.0,0.0,0.9862202405929565,1.731919553130865,0.1256655901670456,3.644583646212143,0.48708683252334595,0.8627689480781555,-0.0009779147803784007,1.766036055971158,0.0
CSBM-H0.1,GCN,5,128,2,2,0,0.1,0.10044276714324951,7,0.9975000023841858,1.0,0.3897150158882141,0.7172027230262756,0.0146306687965989,1.567091146797872,0.4923614859580993,0.8979239463806152,0.0107617238536477,1.9492797717602992,1,1.0,1.0,0.9994985461235046,1.7569888830184937,0.187242329120636,3.7308280195018018,1.000725030899048,1.7971466779708862,0.0092341741546988,3.81481454328146,-6,0.002499997615814209,0.0,0.6097835302352905,1.039786159992218,0.17261166032403708,2.1637368727039297,0.5083635449409487,0.899222731590271,-0.0015275496989489,1.8655347715211608,0.2499997615814209
CSBM-H0.1,GCN,5,128,3,3,0,0.1,0.10047942399978638,5,1.0,1.0,0.1476040482521057,0.2727435827255249,0.0213418696075677,0.6429233554830968,0.5820856094360352,1.0545930862426758,0.0103350607678294,2.288766621134135,2,1.0,1.0,1.0004981756210327,1.7858030796051023,0.0743443444371223,3.791353456957786,1.0002423524856567,1.7935423851013184,0.0097305187955498,3.776114628135406,-3,0.0,0.0,0.852894127368927,1.5130594968795774,0.0530024748295546,3.148430101474689,0.4181567430496216,0.7389492988586426,-0.0006045419722796007,1.487348007001271,0.0
CSBM-H0.1,GCN,5,128,4,4,0,0.1,0.09760119765996933,5,1.0,1.0,0.0693118572235107,0.1273713707923889,0.0268929470330476,0.3588201460256193,0.490087628364563,0.903222918510437,0.0106316888704895,1.9572970254498232,1,1.0,1.0,1.0004982948303225,1.7738275527954102,0.1643227934837341,3.755505439559244,0.998572051525116,1.804149866104126,0.0089378263801336,3.825759296671206,-4,0.0,0.0,0.9311864376068117,1.6464561820030212,0.1374298464506865,3.3966852935336247,0.508484423160553,0.900926947593689,-0.0016938624903559008,1.8684622712213828,0.0
CSBM-H0.1,GCN,5,128,5,5,0,0.1,0.10260676592588425,6,1.0,1.0,0.0981253981590271,0.1791272908449173,0.0266391430050134,0.4216421003679153,0.5137395262718201,0.937511682510376,0.0105728339403867,2.036054192064804,2,1.0,1.0,1.0006316900253296,1.7801951169967651,0.079481154680252,3.7697629872080616,0.9965590834617616,1.794546604156494,0.0083062797784805,3.8102971538231096,-4,0.0,0.0,0.9025062918663025,1.6010678261518478,0.05284201167523861,3.3481208868401464,0.4828195571899415,0.8570349216461179,-0.002266554161906199,1.7742429617583055,0.0
CSBM-H0.1,GCN,6,128,1,1,0,0.1,0.09996520727872849,13,1.0,1.0,0.3405048251152038,0.6200348734855652,0.0117766028270125,1.3696064038901072,0.6213264465332031,1.132184386253357,0.0104114031419157,2.450465816714701,1,1.0,1.0,1.0002461671829224,1.7872194051742554,0.05902811139822,3.790835032613665,1.0006611347198486,1.7986602783203125,0.0088001107797026,3.807881935478795,-12,0.0,0.0,0.6597413420677185,1.1671845316886902,0.047251508571207496,2.421228628723558,0.3793346881866455,0.6664758920669556,-0.0016112923622131,1.3574161187640938,0.0
CSBM-H0.1,GCN,6,128,2,2,0,0.1,0.10044276714324951,10,1.0,1.0,0.2117558717727661,0.3882162868976593,0.0127134108915925,0.9759579357199692,0.7016626596450806,1.2725600004196167,0.0101488959044218,2.744626589281445,1,1.0,1.0,1.0003200769424438,1.7739427089691162,0.0885000899434089,3.770854770982868,0.999869167804718,1.7976510524749756,0.0088063040748238,3.787135144595029,-9,0.0,0.0,0.7885642051696777,1.385726422071457,0.0757866790518164,2.794896835262899,0.29820650815963745,0.5250910520553589,-0.0013425918295979986,1.0425085553135838,0.0
CSBM-H0.1,GCN,6,128,3,3,0,0.1,0.10047942399978638,13,1.0,1.0,0.3053292036056518,0.5610273480415344,0.0120087973773479,1.2622295505547318,0.6544455289840698,1.1891695261001587,0.0105365384370088,2.5762264787710403,1,1.0,1.0,0.9984776973724364,1.7822561264038086,0.066974326968193,3.7906196283086095,1.0009422302246094,1.7973756790161133,0.008545740507543,3.803628372149995,-12,0.0,0.0,0.6931484937667847,1.2212287783622742,0.0549655295908451,2.528390077753878,0.34649670124053955,0.6082061529159546,-0.0019907979294658,1.2274018933789548,0.0
CSBM-H0.1,GCN,6,128,4,4,0,0.1,0.09760119765996933,6,1.0,1.0,0.0509523749351501,0.0941073074936866,0.0197116043418645,0.2131718208683799,0.5544503927230835,1.01433527469635,0.0104678012430667,2.198376591572686,1,1.0,1.0,0.9984740614891052,1.7865431308746338,0.0875048637390136,3.796765742029248,0.9993577003479004,1.8044897317886357,0.0087880082428455,3.821496132869631,-5,0.0,0.0,0.9475216865539551,1.6924358233809471,0.0677932593971491,3.583593921160868,0.4449073076248169,0.7901544570922856,-0.0016797930002211987,1.623119541296945,0.0
CSBM-H0.1,GCN,6,128,5,5,0,0.1,0.10260676592588425,10,1.0,1.0,0.2461840510368347,0.4547947347164154,0.0130086354911327,0.9998787266123974,0.6320106983184814,1.1484366655349731,0.0104323476552963,2.4895291975216023,1,1.0,1.0,0.9998705983161926,1.7746158838272097,0.0860776826739311,3.771886893706524,0.9985640048980712,1.7935980558395386,0.0090206926688551,3.815653064185386,-9,0.0,0.0,0.7536865472793579,1.3198211491107943,0.0730690471827984,2.7720081670941266,0.36655330657958973,0.6451613903045654,-0.0014116549864411996,1.3261238666637838,0.0
CSBM-H0.1,GCN,7,128,1,1,0,0.1,0.09996520727872849,13,1.0,1.0,0.3085340857505798,0.5597051978111267,0.0105881346389651,1.4361470047764455,0.5594622492790222,1.0191638469696045,0.0106350183486938,2.208015920582709,1,0.9975000023841858,1.0,0.9993581175804138,1.7730525732040403,0.0627211481332779,3.765647353020841,1.000577449798584,1.7992905378341677,0.0094803152605891,3.8216507401206377,-12,-0.002499997615814209,0.0,0.690824031829834,1.2133473753929136,0.05213301349431279,2.3295003482443954,0.44111520051956177,0.7801266908645632,-0.0011547030881047006,1.6136348195379289,-0.2499997615814209
CSBM-H0.1,GCN,7,128,2,2,0,0.1,0.10044276714324951,9,1.0,1.0,0.0039120316505432,0.0063389036804437,0.0160994958132505,0.0244689235766973,0.5306439399719238,0.9658486843109132,0.0106719909235835,2.0947384671870912,1,1.0,1.0,0.9991660118103028,1.7843009233474731,0.0387897044420242,3.793060235057708,1.0009448528289795,1.7986299991607666,0.0086793536320328,3.8180142884102506,-8,0.0,0.0,0.9952539801597596,1.7779620196670294,0.022690208628773703,3.7685913114810106,0.47030091285705566,0.8327813148498534,-0.0019926372915507005,1.7232758212231594,0.0
CSBM-H0.1,GCN,7,128,3,3,0,0.1,0.10047942399978638,21,1.0,1.0,0.1180194616317749,0.2054134756326675,0.0089140459895133,1.204665446663707,0.4875791072845459,0.8923662304878235,0.0108423139899969,1.940976561895134,1,1.0,1.0,1.0003018379211426,1.7821543216705322,0.0372056402266025,3.793693699493315,1.0009649991989136,1.798853874206543,0.0083775417879223,3.832280018489561,-20,0.0,0.0,0.8822823762893677,1.5767408460378647,0.0282915942370892,2.589028252829608,0.5133858919143677,0.9064876437187195,-0.002464772202074599,1.891303456594427,0.0
CSBM-H0.1,GCN,7,128,4,4,0,0.1,0.09760119765996933,9,1.0,1.0,0.0512368083000183,0.0922968983650207,0.0111235687509179,0.4624797443114308,0.5289408564567566,0.9647806882858276,0.0103752650320529,2.086017220608374,1,1.0,1.0,1.0001763105392456,1.7912859916687012,0.0435750670731067,3.807493009904989,1.0009324550628662,1.804417371749878,0.0089515624567866,3.8332470927094553,-8,0.0,0.0,0.9489395022392273,1.6989890933036804,0.032451498322188806,3.345013265593558,0.4719915986061096,0.8396366834640503,-0.0014237025752663005,1.7472298721010815,0.0
CSBM-H0.1,GCN,7,128,5,5,0,0.1,0.10260676592588425,13,1.0,1.0,0.2662308812141418,0.4852930009365082,0.0107642319053411,1.2003651726755562,0.5595089197158813,1.0169836282730105,0.0103114992380142,2.1967788585751147,1,1.0,1.0,1.0003818273544312,1.7745566368103027,0.0484500378370285,3.770538485097357,0.9992817640304564,1.7944204807281494,0.0085089141502976,3.819902881515509,-12,0.0,0.0,0.7341509461402893,1.2892636358737946,0.037685805931687404,2.570173312421801,0.4397728443145751,0.7774368524551389,-0.0018025850877166003,1.6231240229403943,0.0
CSBM-H0.1,GCN,8,128,1,1,0,0.1,0.09996520727872849,88,0.5475000143051147,0.5224999785423279,1.1205673217773438e-05,1.202116982312873e-05,0.0083887642249464,2.636791690346749e-05,1.3113021850585938e-06,1.340424546469876e-06,0.0079622436314821,2.7387354419010464e-06,1,1.0,1.0,0.9994550347328186,1.7766369581222534,0.0324228145182132,3.76725726384458,1.0003440380096436,1.7973687648773191,0.010186068713665,3.819116115568903,-87,0.45249998569488525,0.4775000214576721,0.9994438290596008,1.7766249369524303,0.0240340502932668,3.7672308959276766,1.0003427267074585,1.7973674244527726,0.0022238250821829,3.819113376833461,45.249998569488525
CSBM-H0.1,GCN,8,128,2,2,0,0.1,0.10044276714324951,87,0.5249999761581421,0.5324999690055847,0.0001141428947448,0.0001155622594524,0.0080602634698152,0.0002663542188681,1.430511474609375e-06,1.39356723138917e-06,0.0079055912792682,2.864856205642949e-06,1,1.0,1.0,0.9983927607536316,1.7863852977752686,0.0264277122914791,3.803293971392291,1.0009331703186035,1.7984764575958252,0.0091744679957628,3.819735985546605,-86,0.4750000238418579,0.4675000309944153,0.9982786178588868,1.7862697355158161,0.018367448821663898,3.803027617173423,1.000931739807129,1.7984750640285938,0.0012688767164946001,3.8197331206903993,47.50000238418579
