dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
CSBM-H0.5,GraphSAGE,5,0,7,128,1,1,convs.0,1024,0.9853607416152954,0.9847261905670166,82.46466064453125,1.9659469888774423,128,82.34558868408203,0.6433249115943909,6.441784381866455,0.32293200492858887,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,1,2,convs.1,1024,0.2279970645904541,0.22937524318695068,9.092554092407227,0.4691681332526834,128,97.53470611572266,0.7619898915290833,4.387948513031006,0.03569028526544571,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,1,3,convs.2,1024,0.03576803207397461,0.03548693656921387,1.1812279224395752,0.07458525817090993,128,82.71784210205078,0.6462331414222717,3.975466012954712,0.004670632071793079,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,1,4,convs.3,1024,0.0065762996673583984,0.006456953473389149,0.1823960542678833,0.013888632708806636,128,65.92829132080078,0.5150647759437561,3.6228229999542236,0.000731432344764471,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,1,5,convs.4,1024,0.0011600255966186523,0.0011371973669156432,0.031607966870069504,0.002579652962739697,128,57.27091598510742,0.44742903113365173,3.500046968460083,0.00013067573308944702,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,1,6,convs.5,1024,0.0001729130744934082,0.00016475348093081266,0.005977134685963392,0.00043454316734543093,128,47.96097183227539,0.3746950924396515,3.7086353302001953,2.6240719307679683e-05,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,1,7,convs.6,1024,2.2649765014648438e-06,2.1483670025190804e-06,7.874590664869174e-05,4.294650892687379e-05,2,1.6185526847839355,0.8092763423919678,1.3540788888931274,2.792165287246462e-05,0.059824208368719975
CSBM-H0.5,GraphSAGE,5,0,7,128,2,1,convs.0,1024,0.9826081991195679,0.9815809726715088,71.04844665527344,1.9595043238677754,128,82.7491683959961,0.6464778780937195,5.989533424377441,0.2782151401042938,4.185317729990845
CSBM-H0.5,GraphSAGE,5,0,7,128,2,2,convs.1,1024,0.12098431587219238,0.12054218351840973,7.5827741622924805,0.2518097355564139,128,97.27790069580078,0.7599835991859436,5.470141410827637,0.029835233464837074,4.185317729990845
CSBM-H0.5,GraphSAGE,5,0,7,128,2,3,convs.2,1024,0.07158619165420532,0.07106075435876846,0.43657878041267395,0.14996579353751535,128,68.05238342285156,0.5316592454910278,1.7024376392364502,0.001724410685710609,4.185317729990845
CSBM-H0.5,GraphSAGE,5,0,7,128,2,4,convs.3,1024,0.01544046401977539,0.015202772803604603,0.03508719056844711,0.034348104703989094,128,53.9758186340332,0.4216860830783844,1.009574055671692,0.00014001877570990473,4.185317729990845
CSBM-H0.5,GraphSAGE,5,0,7,128,2,5,convs.4,1024,0.0021334290504455566,0.002159672323614359,0.0017006149282678962,0.004392727780909584,128,38.303897857666016,0.29924920201301575,0.6221966743469238,6.704697625536937e-06,4.185317729990845
CSBM-H0.5,GraphSAGE,5,0,7,128,2,6,convs.5,1024,0.00018280744552612305,0.00018348751473240554,0.00020650096121244133,0.00037157988136818495,128,38.97836685180664,0.3045184910297394,0.7454772591590881,8.251489589383709e-07,4.185317729990845
