dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
CSBM-H0.1,GCN,4,0,6,128,1,1,convs.0,1024,0.9806223511695862,0.9286594986915588,7.295460224151611,1.8553665111542839,128,57.93766403198242,0.45263800024986267,1.9700355529785156,0.030082039535045624,0.08739774549698365
CSBM-H0.1,GCN,4,0,6,128,1,2,convs.1,1024,0.10711413621902466,0.11356367915868759,0.31158894300460815,0.2535398171287272,128,77.00888061523438,0.6016318798065186,1.1027662754058838,0.0011085112346336246,0.08739774549698365
CSBM-H0.1,GCN,4,0,6,128,1,3,convs.2,1024,0.020887017250061035,0.03319587931036949,0.0889727994799614,0.0906699106108786,128,34.30197525024414,0.26798418164253235,0.9854058027267456,0.0002399055811110884,0.08739774549698365
CSBM-H0.1,GCN,4,0,6,128,1,4,convs.3,1024,0.006375432014465332,0.011197596788406372,0.0376504547894001,0.04396934823828809,128,11.984800338745117,0.09363125264644623,0.9205671548843384,0.0001111049932660535,0.08739774549698365
CSBM-H0.1,GCN,4,0,6,128,1,5,convs.4,1024,0.002938985824584961,0.0052108909003436565,0.015277625992894173,0.030869107483953554,128,4.71444845199585,0.036831628531217575,0.699932873249054,5.047520971857011e-05,0.08739774549698365
CSBM-H0.1,GCN,4,0,6,128,1,6,convs.5,1024,0.0008351802825927734,0.0015130629763007164,0.00034520350163802505,0.029366073988579808,2,1.6690154075622559,0.8345077037811279,0.10783165693283081,6.866776675451547e-05,0.08739774549698365
CSBM-H0.1,GCN,4,0,6,128,2,1,convs.0,1024,0.9744476675987244,0.9449025392532349,6.993710041046143,1.893946105809966,128,57.47971725463867,0.4490602910518646,1.9083034992218018,0.028091847896575928,0.11582427270109014
CSBM-H0.1,GCN,4,0,6,128,2,2,convs.1,1024,0.0916517972946167,0.11780770123004913,0.45441561937332153,0.26550217114882274,128,70.23396301269531,0.5487028360366821,1.3012205362319946,0.0013527616392821074,0.11582427270109014
CSBM-H0.1,GCN,4,0,6,128,2,3,convs.2,1024,0.025284290313720703,0.04501920938491821,0.22777166962623596,0.11553206113184565,128,20.825864791870117,0.1627020686864853,1.3968689441680908,0.0005527390167117119,0.11582427270109014
CSBM-H0.1,GCN,4,0,6,128,2,4,convs.3,1024,0.01072150468826294,0.019556166604161263,0.13298188149929047,0.06680964537551035,128,6.396299362182617,0.0499710887670517,1.402575969696045,0.00034680578391999006,0.11582427270109014
CSBM-H0.1,GCN,4,0,6,128,2,5,convs.4,1024,0.005839228630065918,0.010601823218166828,0.049915771931409836,0.04624080909961119,128,3.266690969467163,0.02552102319896221,1.0330878496170044,0.00014433158503379673,0.11582427270109014
CSBM-H0.1,GCN,4,0,6,128,2,6,convs.5,1024,0.00010865926742553711,0.00020063527335878462,0.005003278609365225,0.04528918132527951,2,1.2494757175445557,0.6247378587722778,0.32943016290664673,0.0009807981550693512,0.11582427270109014
CSBM-H0.1,GCN,4,0,6,128,4,1,convs.0,1024,0.9692577123641968,1.0027538537979126,7.078956604003906,2.034358116772266,128,56.006561279296875,0.43755125999450684,1.8477610349655151,0.02633897215127945,0.3400523320495151
CSBM-H0.1,GCN,4,0,6,128,4,2,convs.1,1024,0.14820504188537598,0.23489262163639069,0.9073755145072937,0.5175733551923641,128,55.81306457519531,0.4360395669937134,1.3160215616226196,0.0021997857838869095,0.3400523320495151
CSBM-H0.1,GCN,4,0,6,128,4,3,convs.2,1024,0.10176092386245728,0.18502427637577057,0.6772319674491882,0.4083554084273967,128,9.93365478515625,0.0776066780090332,1.2813411951065063,0.0014476088108494878,0.3400523320495151
CSBM-H0.1,GCN,4,0,6,128,4,4,convs.3,1024,0.07243138551712036,0.13294754922389984,0.38506418466567993,0.3021591384886171,128,3.6685385704040527,0.028660457581281662,1.1226288080215454,0.0008242563926614821,0.3400523320495151
CSBM-H0.1,GCN,4,0,6,128,4,5,convs.4,1024,0.050952374935150146,0.09410730749368668,0.15740127861499786,0.2131718208683799,128,2.523085355758667,0.019711604341864586,0.8556385636329651,0.00034262659028172493,0.3400523320495151
CSBM-H0.1,GCN,4,0,6,128,4,6,convs.5,1024,0.9773461818695068,1.7416694164276123,0.022523444145917892,2.7922212915214573,2,1.0659258365631104,0.5329629182815552,0.07545262575149536,0.002937152050435543,0.3400523320495151
CSBM-H0.1,GCN,4,0,6,128,8,1,convs.0,1024,0.9551265239715576,1.1584296226501465,10.913871765136719,2.4414688719771847,128,50.47616195678711,0.3943450152873993,2.0556085109710693,0.03356463462114334,0.657802133495487
CSBM-H0.1,GCN,4,0,6,128,8,2,convs.1,1024,0.2570000886917114,0.45622560381889343,5.864764213562012,1.0098892655159406,128,22.489704132080078,0.1757008135318756,2.3855152130126953,0.012725090608000755,0.657802133495487
CSBM-H0.1,GCN,4,0,6,128,8,3,convs.2,1024,0.24402886629104614,0.4504672586917877,11.264243125915527,0.9828106948945564,128,2.923841714859009,0.022842513397336006,3.3605806827545166,0.023416757583618164,0.657802133495487
CSBM-H0.1,GCN,4,0,6,128,8,4,convs.3,1024,0.2329961657524109,0.42999467253685,18.436220169067383,0.9330217626495111,128,1.8242709636688232,0.014252116903662682,4.416353225708008,0.03817155957221985,0.657802133495487
CSBM-H0.1,GCN,4,0,6,128,8,5,convs.4,1024,0.30231672525405884,0.5547722578048706,31.881263732910156,1.223505020407288,128,1.5773429870605469,0.012322992086410522,5.029466152191162,0.06562106311321259,0.657802133495487
CSBM-H0.1,GCN,4,0,6,128,8,6,convs.5,1024,0.9969236850738525,1.7971926927566528,16.90946388244629,3.463452914995293,2,1.0331748723983765,0.5165874361991882,2.054020404815674,2.2048678398132324,0.657802133495487
CSBM-H0.1,GCN,4,0,6,128,16,1,convs.0,1024,0.9520034790039062,1.286888837814331,17.262420654296875,2.759528673107563,128,43.529605865478516,0.3400750458240509,2.367004632949829,0.04707629978656769,0.09503275790950745
CSBM-H0.1,GCN,4,0,6,128,16,2,convs.1,1024,0.46498942375183105,0.8282116055488586,22.690135955810547,1.824348486184541,128,8.255699157714844,0.06449764966964722,3.4516475200653076,0.048329103738069534,0.09503275790950745
CSBM-H0.1,GCN,4,0,6,128,16,3,convs.2,1024,0.5153586864471436,0.9390036463737488,71.72386169433594,2.0390097399094014,128,1.7284269332885742,0.013503335416316986,5.777544021606445,0.14756235480308533,0.09503275790950745
CSBM-H0.1,GCN,4,0,6,128,16,4,convs.3,1024,0.5549793243408203,1.0128167867660522,201.96749877929688,2.1709871899024265,128,1.3896671533584595,0.010856774635612965,9.316753387451172,0.4133954644203186,0.09503275790950745
CSBM-H0.1,GCN,4,0,6,128,16,5,convs.4,1024,0.6475622057914734,1.180468201637268,637.1334228515625,2.5062608840019958,128,1.3251311779022217,0.010352587327361107,15.384805679321289,1.301409363746643,0.09503275790950745
CSBM-H0.1,GCN,4,0,6,128,16,6,convs.5,1024,1.000803828239441,1.8033558130264282,379.3732604980469,3.4941083856908635,2,1.0074115991592407,0.5037057995796204,9.71596908569336,49.458984375,0.09503275790950745
CSBM-H0.1,GCN,4,0,6,128,32,1,convs.0,1024,0.9454647898674011,1.355291485786438,20.512561798095703,2.90903184289888,128,37.936279296875,0.29637718200683594,2.4697699546813965,0.05315375328063965,0.002702475511553009
CSBM-H0.1,GCN,4,0,6,128,32,2,convs.1,1024,0.646492600440979,1.168154001235962,41.960296630859375,2.5333200060985916,128,4.566244125366211,0.03567378222942352,3.955251455307007,0.08889003098011017,0.002702475511553009
CSBM-H0.1,GCN,4,0,6,128,32,3,convs.2,1024,0.7004843950271606,1.2797682285308838,152.51869201660156,2.741906061374143,128,1.461765170097351,0.011420040391385555,7.261929512023926,0.3129539489746094,0.002702475511553009
CSBM-H0.1,GCN,4,0,6,128,32,4,convs.3,1024,0.7367236614227295,1.3379156589508057,514.4352416992188,2.842611892232435,128,1.28592050075531,0.01004625391215086,13.08549976348877,1.0507447719573975,0.002702475511553009
CSBM-H0.1,GCN,4,0,6,128,32,5,convs.4,1024,0.7867929935455322,1.4234514236450195,2075.30908203125,3.046427336925173,128,1.2577751874923706,0.009826368652284145,25.529996871948242,4.23256778717041,0.002702475511553009
CSBM-H0.1,GCN,4,0,6,128,32,6,convs.5,1024,1.0007208585739136,1.8044158220291138,1386.7113037109375,3.8217108488474123,2,1.0109163522720337,0.5054581761360168,18.575109481811523,180.69248962402344,0.002702475511553009
CSBM-H0.1,GCN,4,0,6,128,50,1,convs.0,1024,0.9385656118392944,1.3622193336486816,17.60232162475586,2.9271183317300085,128,35.64970779418945,0.2785133421421051,2.2732787132263184,0.0450717955827713,0.0009549841948676272
CSBM-H0.1,GCN,4,0,6,128,50,2,convs.1,1024,0.6988645792007446,1.267886996269226,38.79961013793945,2.734490663026445,128,3.6864120960235596,0.02880009450018406,3.6533219814300537,0.08204394578933716,0.0009549841948676272
CSBM-H0.1,GCN,4,0,6,128,50,3,convs.2,1024,0.7580435276031494,1.37432062625885,140.42901611328125,2.9391823443821465,128,1.394683599472046,0.010895965620875359,6.7325215339660645,0.28793907165527344,0.0009549841948676272
CSBM-H0.1,GCN,4,0,6,128,50,4,convs.3,1024,0.7910223007202148,1.4331225156784058,468.88555908203125,3.0495184156218818,128,1.2502387762069702,0.009767490439116955,12.093192100524902,0.957188069820404,0.0009549841948676272
CSBM-H0.1,GCN,4,0,6,128,50,5,convs.4,1024,0.8317105174064636,1.5097854137420654,1835.5726318359375,3.236873204728152,128,1.227407693862915,0.009589122608304024,23.33611488342285,3.7418594360351562,0.0009549841948676272
CSBM-H0.1,GCN,4,0,6,128,50,6,convs.5,1024,1.0003770589828491,1.8040831089019775,1293.89794921875,3.8357282030158792,2,1.0151959657669067,0.5075979828834534,17.943925857543945,168.59799194335938,0.0009549841948676272
CSBM-H0.1,GCN,4,0,6,128,100,1,convs.0,1024,0.886955201625824,1.2900052070617676,9.163843154907227,2.803923426720986,128,32.87360382080078,0.2568250298500061,1.6875954866409302,0.023482708260416985,0.006846236041844238
CSBM-H0.1,GCN,4,0,6,128,100,2,convs.1,1024,0.6801965832710266,1.2290477752685547,17.6049747467041,2.6588613557242353,128,3.152163505554199,0.02462627738714218,2.5028324127197266,0.03717945143580437,0.006846236041844238
