epoch,loss,train_acc,val_acc,test_acc,gradient_norm
1,0.6931001543998718,0.5,0.5,0.5,0.013759393386787038
2,0.7037121653556824,0.5,0.5,0.5,0.16825261396595834
3,0.6962026953697205,0.5,0.5,0.5,0.08108340985529838
4,0.6936061382293701,0.5,0.5,0.5,0.029393640075597176
5,0.6934747099876404,0.5,0.5,0.5,0.021593018594487007
6,0.693328320980072,0.5008333325386047,0.4975000023841858,0.5049999952316284,0.017996379726795818
7,0.6930931806564331,0.5,0.5,0.5,0.003648079527151018
8,0.6931136846542358,0.5,0.5,0.5,0.010820265605138202
9,0.6932659149169922,0.5,0.5,0.5,0.01584601218389129
10,0.6932162642478943,0.5,0.5,0.5,0.01196678281911365
11,0.6933078169822693,0.4958333373069763,0.4899999797344208,0.45249998569488525,0.006520718502628965
12,0.6931512951850891,0.5,0.5,0.5,0.00303490087876256
13,0.6932163834571838,0.5,0.5,0.5,0.006181018472991823
14,0.6930319666862488,0.5,0.5,0.5,0.004768752749541961
15,0.6930907368659973,0.5,0.5,0.5,0.0054144502476195944
16,0.6931667923927307,0.5,0.5,0.5,0.002947237500645061
17,0.6931944489479065,0.5,0.5,0.5,0.003749177426723913
18,0.693074107170105,0.5,0.5,0.5,0.00423450748930151
19,0.6931925415992737,0.5,0.5,0.5,0.0057341421156476904
20,0.6932539343833923,0.5,0.5,0.5,0.004613983744906594
21,0.6930795907974243,0.5,0.5,0.5,0.003475707308942072
22,0.6931057572364807,0.5016666650772095,0.5024999976158142,0.5099999904632568,0.002800211439139266
23,0.6931344866752625,0.5016666650772095,0.4949999749660492,0.5099999904632568,0.0035343144583438275
24,0.6931293606758118,0.5008333325386047,0.47999998927116394,0.4949999749660492,0.0024499308967383913
25,0.6931918263435364,0.5058333277702332,0.4899999797344208,0.5074999928474426,0.0019030306054613124
26,0.6932677030563354,0.4983333349227905,0.4975000023841858,0.4949999749660492,0.002035205928595916
27,0.6931766867637634,0.5066666603088379,0.5099999904632568,0.5074999928474426,0.002085107241319318
28,0.6930874586105347,0.5066666603088379,0.492499977350235,0.4975000023841858,0.00231191916011507
29,0.6931119561195374,0.5058333277702332,0.492499977350235,0.4975000023841858,0.003066009352354307
30,0.6930859088897705,0.5058333277702332,0.492499977350235,0.4975000023841858,0.002844708497544787
31,0.6930019855499268,0.5058333277702332,0.4949999749660492,0.4975000023841858,0.003107135803699807
32,0.6930708289146423,0.5066666603088379,0.5024999976158142,0.5049999952316284,0.003373579149432541
33,0.693153977394104,0.4983333349227905,0.5049999952316284,0.4949999749660492,0.0033203147663037973
34,0.6930624842643738,0.5024999976158142,0.4949999749660492,0.4975000023841858,0.0021196181517629357
35,0.6931855082511902,0.5041666626930237,0.48499998450279236,0.5174999833106995,0.001663530237127203
36,0.6932286024093628,0.5008333325386047,0.48749998211860657,0.5,0.0016613480453316245
37,0.6931424736976624,0.4933333396911621,0.4949999749660492,0.4975000023841858,0.001890460979423092
38,0.6932072639465332,0.5041666626930237,0.4749999940395355,0.5,0.0022118639985217853
39,0.6931517124176025,0.4983333349227905,0.48749998211860657,0.5074999928474426,0.001811483844701527
40,0.6930423974990845,0.5049999952316284,0.5024999976158142,0.5,0.0022960446392366178
41,0.6931021213531494,0.5041666626930237,0.5024999976158142,0.5049999952316284,0.002751591025052185
42,0.6932182908058167,0.5049999952316284,0.5074999928474426,0.5074999928474426,0.0036803563799510525
43,0.6930460333824158,0.5066666603088379,0.5049999952316284,0.5074999928474426,0.0035885162550948944
44,0.6930145621299744,0.5016666650772095,0.5049999952316284,0.5024999976158142,0.0035307468798878847
45,0.693031907081604,0.4983333349227905,0.5099999904632568,0.5,0.002994223131694961
46,0.6931272149085999,0.5016666650772095,0.5049999952316284,0.5,0.0026131102209391815
47,0.6930549740791321,0.49916666746139526,0.48249998688697815,0.5099999904632568,0.002674987701958031
48,0.6930599808692932,0.5,0.48499998450279236,0.5174999833106995,0.0020960144042488633
49,0.6930521726608276,0.5066666603088379,0.4675000011920929,0.5024999976158142,0.001679493486322781
50,0.6930640935897827,0.5041666626930237,0.47749999165534973,0.5024999976158142,0.001314850301790637
51,0.6929908990859985,0.49916666746139526,0.48749998211860657,0.5074999928474426,0.002144168792054716
52,0.693084716796875,0.4933333396911621,0.4975000023841858,0.492499977350235,0.0018102365575963617
53,0.6932031512260437,0.49916666746139526,0.4949999749660492,0.5174999833106995,0.0034510096249276995
54,0.6930964589118958,0.4983333349227905,0.48499998450279236,0.5174999833106995,0.0019372294022776363
55,0.6930779814720154,0.5091666579246521,0.47749999165534973,0.492499977350235,0.001279616344871997
56,0.6930521726608276,0.5008333325386047,0.4975000023841858,0.4949999749660492,0.0022962552998403536
57,0.693114697933197,0.49916666746139526,0.4949999749660492,0.4949999749660492,0.0011805249233740932
