dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Amazon-Ratings,GCN,1,0,2,64,1,1,convs.0,1024,0.1893790364265442,0.0460298620164394,0.1925780028104782,0.6958823937270605,64,49.24433517456055,0.7694427371025085,0.4983287751674652,0.0012233514571562,0.3949271867462774
Amazon-Ratings,GCN,1,0,2,64,1,2,convs.1,1024,0.0420578718185424,0.0035549101885408,0.0120222698897123,0.293202443948114,5,4.362801551818848,0.8725603103637696,0.1957038938999176,0.0008883750415407,0.3949271867462774
Amazon-Ratings,GCN,1,0,2,64,2,1,convs.0,1024,0.0934833288192749,0.0216535050421953,0.3459093570709228,0.6095814184044274,64,45.88665008544922,0.716978907585144,0.7189581394195557,0.0015949527733027,0.3334709481942694
Amazon-Ratings,GCN,1,0,2,64,2,2,convs.1,1024,0.0108055472373962,0.0008067945600487,0.0688860267400741,0.2812182940248791,5,3.54028844833374,0.7080576896667481,0.482570081949234,0.0034136462491005,0.3334709481942694
Amazon-Ratings,GCN,1,0,2,64,4,1,convs.0,1024,0.0329377651214599,0.0075601488351821,0.9034327864646912,0.5682870914564193,64,35.4478645324707,0.5538728833198547,1.1984281539916992,0.0029962728731334,0.2159381044437323
Amazon-Ratings,GCN,1,0,2,64,4,2,convs.1,1024,0.004033088684082,0.0002344504173379,0.4119342565536499,0.2838957399927752,5,2.5645434856414795,0.5129086971282959,1.172656536102295,0.0177725497633218,0.2159381044437323
Amazon-Ratings,GCN,1,0,2,64,8,1,convs.0,1024,0.0150933861732482,0.003252592170611,2.1732699871063232,0.5598915652744084,64,24.46241950988769,0.3822253048419952,1.8763647079467771,0.0062969676218926,0.1343585419071165
Amazon-Ratings,GCN,1,0,2,64,8,2,convs.1,1024,0.0030385255813598,0.000145320300362,1.783790946006775,0.2894649209361654,5,2.0621159076690674,0.4124231815338134,2.407294988632202,0.0743298679590225,0.1343585419071165
Amazon-Ratings,GCN,1,0,2,64,16,1,convs.0,1024,0.022786796092987,0.0043346057645976,2.008262872695923,0.5442874293716053,64,20.44536590576172,0.3194588422775268,1.8390953540802,0.0061168782413005,0.0367131651352596
Amazon-Ratings,GCN,1,0,2,64,16,2,convs.1,1024,0.0130953192710876,0.0005990411154925,1.0821247100830078,0.2813230761667311,5,2.6694321632385254,0.5338864326477051,1.9064127206802368,0.0526450276374816,0.0367131651352596
Amazon-Ratings,GCN,1,0,2,64,32,1,convs.0,1024,0.0312950015068054,0.0066553209908306,1.528822422027588,0.5201397188698098,64,15.386569023132324,0.2404151409864425,1.6533756256103516,0.0050051286816596,0.0329993296866664
Amazon-Ratings,GCN,1,0,2,64,32,2,convs.1,1024,0.0367423295974731,0.001598033006303,0.9890587329864502,0.2756605223637052,5,2.805114269256592,0.5610228538513183,1.845999002456665,0.0648242235183715,0.0329993296866664
Amazon-Ratings,GCN,1,0,2,64,50,1,convs.0,1024,0.0486764907836914,0.0119982622563838,0.9240607619285583,0.4948284658146204,64,13.914841651916504,0.2174194008111953,1.3185417652130127,0.0034649996086955,0.0183670970758804
Amazon-Ratings,GCN,1,0,2,64,50,2,convs.1,1024,0.0701581835746765,0.0034459261223673,0.979986608028412,0.2766672675366338,5,2.803746461868286,0.5607492923736572,1.8257849216461184,0.0866858288645744,0.0183670970758804
Amazon-Ratings,GCN,1,0,2,64,100,1,convs.0,1024,0.126564621925354,0.0702885389328002,0.5359761714935303,0.6820458553576423,64,14.19480323791504,0.2217938005924224,0.8529197573661804,0.0022426780778914,0.0485040374405145
Amazon-Ratings,GCN,1,0,2,64,100,2,convs.1,1024,0.1123331785202026,0.0069278613664209,0.820695161819458,0.204068887808074,5,2.918278217315674,0.5836556434631348,1.941782593727112,0.1384095698595047,0.0485040374405145
Amazon-Ratings,GCN,1,0,2,64,150,1,convs.0,1024,0.1995786428451538,0.1304719746112823,0.4158604443073272,0.8630547728152514,64,16.313486099243164,0.2548982203006744,0.6716024279594421,0.0019552218727767,0.1700706534555418
Amazon-Ratings,GCN,1,0,2,64,150,2,convs.1,1024,0.155809223651886,0.0088135981932282,0.7126598358154297,0.1879510357031462,5,3.1201260089874268,0.6240252017974853,1.8762165307998655,0.1612659841775894,0.1700706534555418
Amazon-Ratings,GCN,1,0,2,64,200,1,convs.0,1024,0.241383671760559,0.1599011868238449,0.4095405042171478,1.0179482555634636,64,17.01981544494629,0.2659346163272857,0.6109665632247925,0.0019200380193069,0.0402921302794442
Amazon-Ratings,GCN,1,0,2,64,200,2,convs.1,1024,0.1535125374794006,0.0098592536523938,0.7774410843849182,0.1880992980702414,5,3.136136293411255,0.6272272586822509,1.955013632774353,0.1817393153905868,0.0402921302794442
