dataset,model,num_layers,hidden_channels,learning_rate,seed,split_idx,best_epoch,best_val_acc,test_acc_at_best_val,train_acc_at_best_val,loss_at_best_val,final_test_acc,final_val_acc,final_loss,maximum_epoch,best_epoch_at_cap,best_epoch_last_10_percent,history_path,summary_path
Amazon-Ratings,GraphSAGE,4,128,0.003,1,3,705,0.5162502041482934,0.5041646251837335,0.8655071043606075,0.6386119723320007,0.4994283847787032,0.5040013065490773,0.6112706065177917,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.003,1,4,715,0.5072676792422015,0.5030213947411399,0.8631389841580924,0.6460238695144653,0.5041646251837335,0.4999183406826719,0.592699408531189,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.003,1,5,752,0.5051445369916707,0.5138004246284501,0.8987424465131472,0.5887148976325989,0.5057978115302956,0.4963253307202351,0.5598093271255493,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.003,1,6,756,0.5142903805324187,0.5084109096847951,0.8837987914421035,0.608870267868042,0.4814633349665196,0.4765637759268332,0.6293662190437317,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.003,1,7,789,0.4973052425281725,0.505307855626327,0.9020904785235996,0.6017329692840576,0.5095541401273885,0.4963253307202351,0.5907129049301147,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.003,1,8,733,0.5085742283194512,0.5028580761064837,0.8680385431977788,0.6284219622612,0.5056344928956394,0.5017148456638902,0.6010589599609375,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split8_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.003,1,9,699,0.5048178997223584,0.5026947574718276,0.8743263106320431,0.6506847143173218,0.5134737873591376,0.4979585170667973,0.6071491241455078,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p003/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split9_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,0,760,0.4964886493548914,0.5017148456638902,0.8774293646905111,0.6453929543495178,0.4948554630083293,0.4876694430834558,0.7241475582122803,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split0_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,1,740,0.5057978115302956,0.4991017475093908,0.832271762208068,0.714986264705658,0.4968152866242038,0.4982851543361097,0.6852940917015076,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split1_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,2,706,0.5097174587620448,0.5040013065490773,0.8477053731830801,0.6942970156669617,0.4959986934509227,0.4971419238935162,0.6798632740974426,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split2_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,3,791,0.505307855626327,0.4959986934509227,0.8541564592520007,0.6719156503677368,0.4920790462191736,0.4904458598726114,0.6770327687263489,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,4,701,0.5089008655887637,0.5004082965866405,0.8348848603625674,0.7338423132896423,0.5010615711252654,0.499265066144047,0.6878030896186829,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,5,781,0.5013882083945779,0.5056344928956394,0.8586477217050466,0.6795425415039062,0.4966519679895476,0.4910991344112363,0.6820085048675537,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,6,785,0.5183733463988242,0.5020414829332027,0.8650171484566389,0.6648353934288025,0.5035113506451087,0.5139637432631063,0.6523805856704712,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_summary.json
