epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.6401504973570505,0.84228515625,0.562758207321167,0.9993489583333334,0.9993489583333334,1.0
2,0.5073292503754298,1.0,0.4394306143124898,1.0,1.0,1.0
3,0.4002280881007512,1.0,0.35268447796503705,1.0,1.0,1.0
4,0.32416533430417377,1.0,0.28884466489156085,1.0,1.0,1.0
5,0.26733235518137616,1.0,0.24024455746014914,1.0,1.0,1.0
6,0.2236335501074791,1.0,0.20230587323506674,1.0,1.0,1.0
7,0.18904626121123633,1.0,0.17207123339176178,1.0,1.0,1.0
8,0.16131558020909628,1.0,0.14771361649036407,1.0,1.0,1.0
9,0.13906437903642654,1.0,0.12819316983222961,1.0,1.0,1.0
10,0.12109364072481792,1.0,0.11226861675580342,1.0,1.0,1.0
11,0.10645804678400357,1.0,0.09926812847455342,1.0,1.0,1.0
12,0.09446397175391515,1.0,0.08860216538111369,1.0,1.0,1.0
13,0.08451297134160995,1.0,0.07960684597492218,1.0,1.0,1.0
14,0.07620319972435634,1.0,0.07213092843691508,1.0,1.0,1.0
15,0.06916558742523193,1.0,0.06571693470080693,1.0,1.0,1.0
16,0.06315641477704048,1.0,0.06017564237117767,1.0,1.0,1.0
17,0.057984765619039536,1.0,0.05549058193961779,1.0,1.0,1.0
18,0.05346915250023206,1.0,0.05124902973572413,1.0,1.0,1.0
19,0.04953596989313761,1.0,0.047617523620525994,1.0,1.0,1.0
20,0.046059836323062577,1.0,0.04437240958213806,1.0,1.0,1.0
21,0.04296371589104334,1.0,0.041461688776810966,1.0,1.0,1.0
22,0.04021011975904306,1.0,0.03891350204745928,1.0,1.0,1.0
23,0.037744125351309776,1.0,0.0365400438507398,1.0,1.0,1.0
24,0.035499789441625275,1.0,0.03446010500192642,1.0,1.0,1.0
25,0.033483149483799934,1.0,0.03252731263637543,1.0,1.0,1.0
26,0.03164909283320109,1.0,0.030799182131886482,1.0,1.0,1.0
27,0.029980459560950596,1.0,0.02920551970601082,1.0,1.0,1.0
28,0.028447244316339493,1.0,0.027732860296964645,1.0,1.0,1.0
29,0.02704639236132304,1.0,0.026400292913119,1.0,1.0,1.0
30,0.025739969064791996,1.0,0.025147301455338795,1.0,1.0,1.0
31,0.024548186920583248,1.0,0.024012156451741856,1.0,1.0,1.0
32,0.0234319722900788,1.0,0.022935451939702034,1.0,1.0,1.0
33,0.022405407081047695,1.0,0.021965738385915756,1.0,1.0,1.0
34,0.02144822385162115,1.0,0.021033393839995067,1.0,1.0,1.0
35,0.020556580896178882,1.0,0.020170365770657856,1.0,1.0,1.0
36,0.019727059950431187,1.0,0.019380010664463043,1.0,1.0,1.0
37,0.018946583693226177,1.0,0.018614241232474644,1.0,1.0,1.0
38,0.018217889902492363,1.0,0.01792316883802414,1.0,1.0,1.0
39,0.017532396751145523,1.0,0.01724944015343984,1.0,1.0,1.0
40,0.01688850236435731,1.0,0.016630408664544422,1.0,1.0,1.0
41,0.01628566098709901,1.0,0.016041948770483334,1.0,1.0,1.0
42,0.01571053049216668,1.0,0.015484297648072243,1.0,1.0,1.0
43,0.015170599178721508,1.0,0.01496588004132112,1.0,1.0,1.0
44,0.014661113110681375,1.0,0.014468049630522728,1.0,1.0,1.0
45,0.01417811680585146,1.0,0.01399768361200889,1.0,1.0,1.0
46,0.013721447438001633,1.0,0.013551012612879276,1.0,1.0,1.0
47,0.013286732447644075,1.0,0.013129727294047674,1.0,1.0,1.0
48,0.012875535680601994,1.0,0.0127231664955616,1.0,1.0,1.0
49,0.012482034352918467,1.0,0.01234839390963316,1.0,1.0,1.0
50,0.012109413587798675,1.0,0.011979845662911734,1.0,1.0,1.0
51,0.01175400149077177,1.0,0.01163099023203055,1.0,1.0,1.0
52,0.01141539573048552,1.0,0.01130613312125206,1.0,1.0,1.0
53,0.01109321073939403,1.0,0.010983936488628387,1.0,1.0,1.0
54,0.010783668452252945,1.0,0.010686049548288187,1.0,1.0,1.0
55,0.010488339699804783,1.0,0.010393749612073103,1.0,1.0,1.0
56,0.010206682297090689,1.0,0.01012245969225963,1.0,1.0,1.0
57,0.009936713924010595,1.0,0.00985121044019858,1.0,1.0,1.0
58,0.00967828386152784,1.0,0.009598975690702597,1.0,1.0,1.0
59,0.009429731871932745,1.0,0.009360524204870066,1.0,1.0,1.0
60,0.009191346820443869,1.0,0.009119379023710886,1.0,1.0,1.0
61,0.008961619498829046,1.0,0.008902652810017267,1.0,1.0,1.0
62,0.008742480849226316,1.0,0.00868009744832913,1.0,1.0,1.0
