epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.63828972975413,0.84375,0.5566351811091105,1.0,1.0,1.0
2,0.5027279257774353,1.0,0.4352969825267792,1.0,1.0,1.0
3,0.3978017568588257,1.0,0.3522755702336629,1.0,1.0,1.0
4,0.3253567765156428,1.0,0.292872150739034,1.0,1.0,1.0
5,0.2725694427887599,1.0,0.24757919708887735,1.0,1.0,1.0
6,0.23134412119785944,1.0,0.21123034755388895,1.0,1.0,1.0
7,0.19807380686203638,1.0,0.18189523120721182,1.0,1.0,1.0
8,0.17117357502381006,1.0,0.1581229269504547,1.0,1.0,1.0
9,0.1493498608469963,1.0,0.13880669077237448,1.0,1.0,1.0
10,0.13153158749143282,1.0,0.12294012308120728,1.0,1.0,1.0
11,0.11683698991934459,1.0,0.10976692537466685,1.0,1.0,1.0
12,0.10461743796865146,1.0,0.09878155092398326,1.0,1.0,1.0
13,0.09432247529427211,1.0,0.08943537871042888,1.0,1.0,1.0
14,0.08560916284720103,1.0,0.08150186638037364,1.0,1.0,1.0
15,0.07816720257202785,1.0,0.07465996593236923,1.0,1.0,1.0
16,0.07172848656773567,1.0,0.06874062617619832,1.0,1.0,1.0
17,0.06612597902615865,1.0,0.06354023019472758,1.0,1.0,1.0
18,0.06122417189180851,1.0,0.05897641678651174,1.0,1.0,1.0
19,0.05688703681031863,1.0,0.05492222929994265,1.0,1.0,1.0
20,0.05303723985950152,1.0,0.051327707866827645,1.0,1.0,1.0
21,0.0496043786406517,1.0,0.0480904666086038,1.0,1.0,1.0
22,0.04651548092563947,1.0,0.045184326668580375,1.0,1.0,1.0
23,0.043744198977947235,1.0,0.042548760771751404,1.0,1.0,1.0
24,0.04123175765077273,1.0,0.04017449294527372,1.0,1.0,1.0
25,0.03893925560017427,1.0,0.037988580763339996,1.0,1.0,1.0
26,0.03685353944698969,1.0,0.03600493321816126,1.0,1.0,1.0
27,0.034950386732816696,1.0,0.034173245231310524,1.0,1.0,1.0
28,0.03318710749348005,1.0,0.03251556803782781,1.0,1.0,1.0
29,0.03157768119126558,1.0,0.03095406914750735,1.0,1.0,1.0
30,0.03008957051982482,1.0,0.029526516795158386,1.0,1.0,1.0
31,0.028710890250901382,1.0,0.02820643037557602,1.0,1.0,1.0
32,0.027432394524415333,1.0,0.026966983452439308,1.0,1.0,1.0
33,0.0262549864128232,1.0,0.02581909919778506,1.0,1.0,1.0
34,0.025148726378877957,1.0,0.024762711798151333,1.0,1.0,1.0
35,0.024102726330359776,1.0,0.023751298586527508,1.0,1.0,1.0
36,0.023142092861235142,1.0,0.022828022638956707,1.0,1.0,1.0
37,0.022241218015551567,1.0,0.021947326759497326,1.0,1.0,1.0
38,0.021392085899909336,1.0,0.02111550234258175,1.0,1.0,1.0
39,0.020588581450283527,1.0,0.020350925624370575,1.0,1.0,1.0
40,0.019839456925789516,1.0,0.019613031297922134,1.0,1.0,1.0
41,0.019131843000650406,1.0,0.018928734585642815,1.0,1.0,1.0
42,0.018464187470575173,1.0,0.018275994807481766,1.0,1.0,1.0
43,0.017835999218126137,1.0,0.01765830193956693,1.0,1.0,1.0
44,0.017237454342345398,1.0,0.01708332635462284,1.0,1.0,1.0
45,0.01667165259520213,1.0,0.016525668402512867,1.0,1.0,1.0
46,0.016138738642136257,1.0,0.01600297975043456,1.0,1.0,1.0
47,0.015634721145033836,1.0,0.015508057239154974,1.0,1.0,1.0
48,0.015144421253353357,1.0,0.015030731136600176,1.0,1.0,1.0
49,0.014685933633397022,1.0,0.014584977800647417,1.0,1.0,1.0
50,0.01424872518206636,1.0,0.014152326000233492,1.0,1.0,1.0
51,0.01383115149413546,1.0,0.01374396433432897,1.0,1.0,1.0
52,0.013433772915353378,1.0,0.013355476160844168,1.0,1.0,1.0
53,0.013054387954374155,1.0,0.01298424539466699,1.0,1.0,1.0
54,0.012692146468907595,1.0,0.012624891785283884,1.0,1.0,1.0
55,0.012344884065290293,1.0,0.012287873774766922,1.0,1.0,1.0
56,0.012014151395608982,1.0,0.01195874996483326,1.0,1.0,1.0
57,0.011696481301138798,1.0,0.011646125465631485,1.0,1.0,1.0
58,0.011392117477953434,1.0,0.011349073300758997,1.0,1.0,1.0
59,0.011099990146855513,1.0,0.011058290178577105,1.0,1.0,1.0
60,0.010820202063769102,1.0,0.010783256342013678,1.0,1.0,1.0
61,0.010550929233431816,1.0,0.010517889633774757,1.0,1.0,1.0
