epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.5765730192263921,0.8846028645833334,0.43080026904741925,1.0,1.0,1.0
2,0.3694574385881424,1.0,0.29870011409123737,1.0,1.0,1.0
3,0.26472635318835575,1.0,0.22440957526365915,1.0,1.0,1.0
4,0.20361382762591043,1.0,0.17808943490187326,1.0,1.0,1.0
5,0.16337631146113077,1.0,0.14507752656936646,1.0,1.0,1.0
6,0.13385305553674698,1.0,0.11977229515711467,1.0,1.0,1.0
7,0.11098183194796245,1.0,0.10003318389256795,1.0,1.0,1.0
8,0.09314368292689323,1.0,0.08459724237521489,1.0,1.0,1.0
9,0.07912594079971313,1.0,0.07237873474756877,1.0,1.0,1.0
10,0.06799475227793057,1.0,0.06258215010166168,1.0,1.0,1.0
11,0.05905542646845182,1.0,0.054688541839520134,1.0,1.0,1.0
12,0.051829610019922256,1.0,0.04825740804274877,1.0,1.0,1.0
13,0.04587857176860174,1.0,0.0429488072792689,1.0,1.0,1.0
14,0.040963090335329376,1.0,0.03852228323618571,1.0,1.0,1.0
15,0.03684734428922335,1.0,0.034793220460414886,1.0,1.0,1.0
16,0.03336468214790026,1.0,0.031617154677708946,1.0,1.0,1.0
17,0.030387216868499916,1.0,0.028889937947193783,1.0,1.0,1.0
18,0.02782212384045124,1.0,0.026526891936858494,1.0,1.0,1.0
19,0.025591947448750336,1.0,0.02445954146484534,1.0,1.0,1.0
20,0.02363530918955803,1.0,0.022644974912206333,1.0,1.0,1.0
21,0.021911785937845707,1.0,0.021037970359126728,1.0,1.0,1.0
22,0.020384707177678745,1.0,0.01960844670732816,1.0,1.0,1.0
23,0.01902167685329914,1.0,0.01833111171921094,1.0,1.0,1.0
24,0.01780017123868068,1.0,0.017180616036057472,1.0,1.0,1.0
25,0.01670017186552286,1.0,0.01614394783973694,1.0,1.0,1.0
26,0.015707861476888258,1.0,0.015204012083510557,1.0,1.0,1.0
27,0.0148058927928408,1.0,0.014348913605014483,1.0,1.0,1.0
28,0.013984064726779858,1.0,0.013568984965483347,1.0,1.0,1.0
29,0.013233904416362444,1.0,0.012855200096964836,1.0,1.0,1.0
30,0.012546027234445015,1.0,0.012200532481074333,1.0,1.0,1.0
31,0.011914661775032679,1.0,0.01159741481145223,1.0,1.0,1.0
32,0.011332493275403976,1.0,0.011040539480745792,1.0,1.0,1.0
33,0.010794578275332848,1.0,0.01052533183246851,1.0,1.0,1.0
34,0.010296073431770006,1.0,0.010047834677000841,1.0,1.0,1.0
35,0.009834136969099442,1.0,0.009604149187604586,1.0,1.0,1.0
36,0.009404316699753204,1.0,0.009191137428085009,1.0,1.0,1.0
37,0.009003853580603996,1.0,0.008806077763438225,1.0,1.0,1.0
38,0.008630189268539349,1.0,0.008445909557243189,1.0,1.0,1.0
39,0.008280531813700994,1.0,0.008108807106812796,1.0,1.0,1.0
40,0.007953391332800189,1.0,0.007792637683451176,1.0,1.0,1.0
41,0.007645832529912393,1.0,0.007495872055490811,1.0,1.0,1.0
42,0.007357376317183177,1.0,0.007216650992631912,1.0,1.0,1.0
43,0.007085621667404969,1.0,0.006953784575064977,1.0,1.0,1.0
44,0.006829801636437575,1.0,0.006705794793864091,1.0,1.0,1.0
45,0.006588127774496873,1.0,0.006471733873089154,1.0,1.0,1.0
46,0.006360132635260622,1.0,0.006250378986199697,1.0,1.0,1.0
47,0.006144129127884905,1.0,0.006041026674211025,1.0,1.0,1.0
48,0.005939914068828027,1.0,0.0058425006767114,1.0,1.0,1.0
49,0.005746109721561273,1.0,0.0056542688980698586,1.0,1.0,1.0
50,0.005562361950675647,1.0,0.005475455895066261,1.0,1.0,1.0
51,0.005387657787650824,1.0,0.005305614011983077,1.0,1.0,1.0
52,0.005221758348246415,1.0,0.0051438529044389725,1.0,1.0,1.0
53,0.0050636182228724165,1.0,0.004989830156167348,1.0,1.0,1.0
54,0.004913014282161991,1.0,0.004842918676634629,1.0,1.0,1.0
55,0.004769358706350128,1.0,0.004702844346563022,1.0,1.0,1.0
56,0.004632214084267616,1.0,0.004569231532514095,1.0,1.0,1.0
57,0.004501467881103356,1.0,0.00444137987991174,1.0,1.0,1.0
58,0.004376492152611415,1.0,0.004319127028187116,1.0,1.0,1.0
59,0.0042565610104550915,1.0,0.0042022646715243655,1.0,1.0,1.0
60,0.004142096809421976,1.0,0.004090265370905399,1.0,1.0,1.0
61,0.004032292015229662,1.0,0.003983008364836375,1.0,1.0,1.0
