epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.555970698595047,0.951171875,0.4485761920611064,1.0,1.0,1.0
2,0.4042407770951589,1.0,0.35522844394048053,1.0,1.0,1.0
3,0.32818450530370075,1.0,0.2964263955752055,1.0,1.0,1.0
4,0.27660055955251056,1.0,0.25187887748082477,1.0,1.0,1.0
5,0.23545279850562414,1.0,0.2147111395994822,1.0,1.0,1.0
6,0.2011058901747068,1.0,0.18399477998415628,1.0,1.0,1.0
7,0.1726135810216268,1.0,0.15843930840492249,1.0,1.0,1.0
8,0.14906453092892966,1.0,0.13746649026870728,1.0,1.0,1.0
9,0.12971420337756476,1.0,0.12011283387740453,1.0,1.0,1.0
10,0.11368868748346965,1.0,0.10578783849875133,1.0,1.0,1.0
11,0.10042911519606908,1.0,0.0938507542014122,1.0,1.0,1.0
12,0.08936078349749248,1.0,0.08389994998772939,1.0,1.0,1.0
13,0.08009916295607884,1.0,0.07547003775835037,1.0,1.0,1.0
14,0.07225509484608968,1.0,0.06833301236232121,1.0,1.0,1.0
15,0.06557659308115642,1.0,0.06226483980814616,1.0,1.0,1.0
16,0.05985792477925619,1.0,0.056968762228886284,1.0,1.0,1.0
17,0.0548906767119964,1.0,0.052411975959936775,1.0,1.0,1.0
18,0.05058305524289608,1.0,0.04840110490719477,1.0,1.0,1.0
19,0.046790849417448044,1.0,0.04488340516885122,1.0,1.0,1.0
20,0.04345092736184597,1.0,0.04177681356668472,1.0,1.0,1.0
21,0.040484167635440826,1.0,0.038990053037802376,1.0,1.0,1.0
22,0.03782863231996695,1.0,0.03650955607493719,1.0,1.0,1.0
23,0.03545535479982694,1.0,0.03426255285739899,1.0,1.0,1.0
24,0.033310615768035255,1.0,0.03224220623572668,1.0,1.0,1.0
25,0.031374431836108364,1.0,0.030410691474874813,1.0,1.0,1.0
26,0.02961616435398658,1.0,0.028739549219608307,1.0,1.0,1.0
27,0.028010596831639607,1.0,0.027216476077834766,1.0,1.0,1.0
28,0.02654168413331111,1.0,0.025817935665448506,1.0,1.0,1.0
29,0.025194141392906506,1.0,0.024532741556564968,1.0,1.0,1.0
30,0.02395557550092538,1.0,0.02335097889105479,1.0,1.0,1.0
31,0.022813380385438602,1.0,0.022257648408412933,1.0,1.0,1.0
32,0.02175657171756029,1.0,0.021245617419481277,1.0,1.0,1.0
33,0.02077745832502842,1.0,0.02030674492319425,1.0,1.0,1.0
34,0.019867409020662308,1.0,0.019432468339800835,1.0,1.0,1.0
35,0.019022479032476742,1.0,0.018618769943714142,1.0,1.0,1.0
36,0.01823089551180601,1.0,0.01785798743367195,1.0,1.0,1.0
37,0.017493935922781628,1.0,0.017146647597352665,1.0,1.0,1.0
38,0.016803758529325325,1.0,0.01648019937177499,1.0,1.0,1.0
39,0.016155996670325596,1.0,0.015854501475890476,1.0,1.0,1.0
40,0.015547280665487051,1.0,0.015266386171181997,1.0,1.0,1.0
41,0.01497509858260552,1.0,0.014712513734896978,1.0,1.0,1.0
42,0.0144357536919415,1.0,0.014191331341862679,1.0,1.0,1.0
43,0.013928748512019714,1.0,0.013698531004289785,1.0,1.0,1.0
44,0.013448018115013838,1.0,0.013233658547202745,1.0,1.0,1.0
45,0.012994668446481228,1.0,0.012792591316004595,1.0,1.0,1.0
46,0.01256544142961502,1.0,0.012375575179855028,1.0,1.0,1.0
47,0.012157841585576534,1.0,0.011979843179384867,1.0,1.0,1.0
48,0.011772353512545427,1.0,0.01160341314971447,1.0,1.0,1.0
49,0.011404865266134342,1.0,0.011246529718240103,1.0,1.0,1.0
50,0.011056239251047373,1.0,0.010907146458824476,1.0,1.0,1.0
51,0.010724283754825592,1.0,0.01058323991795381,1.0,1.0,1.0
52,0.010407576492677132,1.0,0.010275110291937986,1.0,1.0,1.0
53,0.010106038767844439,1.0,0.009980577354629835,1.0,1.0,1.0
54,0.009818136226385832,1.0,0.009699934472640356,1.0,1.0,1.0
55,0.009543470262239376,1.0,0.00943110603839159,1.0,1.0,1.0
56,0.009280940673003594,1.0,0.009174364308516184,1.0,1.0,1.0
57,0.009029542561620474,1.0,0.008929109200835228,1.0,1.0,1.0
58,0.008788968746860823,1.0,0.008693410083651543,1.0,1.0,1.0
59,0.008558651898056269,1.0,0.008468197969098886,1.0,1.0,1.0
60,0.00833700674896439,1.0,0.008251744012037912,1.0,1.0,1.0
61,0.008125545301785072,1.0,0.008044552057981491,1.0,1.0,1.0
