run,dataset,model,depth,seed,best_epoch_1800,best_epoch_2000,best_epoch_2200,best_epoch_2400,best_val_1800,best_val_2000,best_val_2200,best_val_2400,gain_val_1800_2000,gain_val_2000_2200,gain_val_2200_2400,gain_val_2000_2400,test_best_2000,test_best_2400,gain_test_2000_2400,last100_val_slope
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L2_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,2,1,1572,1572,2005,2213,0.7819472551345825,0.7819472551345825,0.7829614281654358,0.7860040664672852,0.0,0.0010141730308532715,0.0030426383018493652,0.004056811332702637,0.7573840618133545,0.7612625956535339,0.0038785338401794434,1.0808368649097123e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L2_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,2,2,713,713,713,713,0.7799188494682312,0.7799188494682312,0.7799188494682312,0.7799188494682312,0.0,0.0,0.0,0.0,0.771048367023468,0.771048367023468,0.0,5.979901207054824e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L2_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,2,3,997,997,997,997,0.7783975601196289,0.7783975601196289,0.7783975601196289,0.7783975601196289,0.0,0.0,0.0,0.0,0.7711676955223083,0.7711676955223083,0.0,-5.8451164888257047e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L2_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,2,4,1032,1032,1032,1032,0.7829614281654358,0.7829614281654358,0.7829614281654358,0.7829614281654358,0.0,0.0,0.0,0.0,0.7797004580497742,0.7797004580497742,0.0,3.718424480024954e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L2_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,2,5,1536,1536,1536,1536,0.7789046764373779,0.7789046764373779,0.7789046764373779,0.7789046764373779,0.0,0.0,0.0,0.0,0.7772539854049683,0.7772539854049683,0.0,-3.2436861993322656e-06
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L4_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,4,1,1740,1740,1740,1740,0.790060818195343,0.790060818195343,0.790060818195343,0.790060818195343,0.0,0.0,0.0,0.0,0.7631720304489136,0.7631720304489136,0.0,-3.2845033456212696e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L4_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,4,2,1493,1493,1493,1493,0.7885395288467407,0.7885395288467407,0.7885395288467407,0.7885395288467407,0.0,0.0,0.0,0.0,0.7700340151786804,0.7700340151786804,0.0,-2.568820951366369e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L4_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,4,3,838,838,838,2383,0.7707910537719727,0.7707910537719727,0.7707910537719727,0.7718052268028259,0.0,0.0,0.0010141730308532715,0.0010141730308532715,0.7655587792396545,0.7675875425338745,0.0020287632942199707,0.00026756223815359466
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L4_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,4,4,1370,1867,1867,1867,0.7890466451644897,0.7910750508308411,0.7910750508308411,0.7910750508308411,0.0020284056663513184,0.0,0.0,0.0,0.7801777720451355,0.7801777720451355,0.0,0.0001199419803173012
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L4_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,4,5,940,940,940,940,0.7819472551345825,0.7819472551345825,0.7819472551345825,0.7819472551345825,0.0,0.0,0.0,0.0,0.7668118476867676,0.7668118476867676,0.0,-2.556035084442703e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L7_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,1,672,672,672,672,0.796653151512146,0.796653151512146,0.796653151512146,0.796653151512146,0.0,0.0,0.0,0.0,0.772301435470581,0.772301435470581,0.0,-5.859106966872118e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L7_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,2,1140,1140,2076,2076,0.7915821075439453,0.7915821075439453,0.7971602082252502,0.7971602082252502,0.0,0.005578100681304932,0.0,0.005578100681304932,0.7801181077957153,0.7868607640266418,0.006742656230926514,-3.450343639615314e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L7_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,3,737,737,737,737,0.7860040664672852,0.7860040664672852,0.7860040664672852,0.7860040664672852,0.0,0.0,0.0,0.0,0.7712273597717285,0.7712273597717285,0.0,-8.508852463100595e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L7_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,4,1647,1647,1647,1647,0.796653151512146,0.796653151512146,0.796653151512146,0.796653151512146,0.0,0.0,0.0,0.0,0.781609833240509,0.781609833240509,0.0,2.7288812579529017e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L7_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,7,5,819,819,2077,2077,0.7824543714523315,0.7824543714523315,0.7829614281654358,0.7829614281654358,0.0,0.000507056713104248,0.0,0.000507056713104248,0.7777313590049744,0.7843546271324158,0.006623268127441406,1.1349853151665465e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L8_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,1,1060,1060,1060,1060,0.796653151512146,0.796653151512146,0.796653151512146,0.796653151512146,0.0,0.0,0.0,0.0,0.7748672366142273,0.7748672366142273,0.0,8.510996620826009e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L8_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,2,1699,1911,1911,1911,0.790060818195343,0.7920892238616943,0.7920892238616943,0.7920892238616943,0.0020284056663513184,0.0,0.0,0.0,0.7766572833061218,0.7766572833061218,0.0,2.8183288199386943e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L8_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,3,886,1991,1991,1991,0.7834685444831848,0.7839756608009338,0.7839756608009338,0.7839756608009338,0.0005071163177490234,0.0,0.0,0.0,0.7768363356590271,0.7768363356590271,0.0,-1.60348798074952e-06
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L8_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,4,1586,1586,2020,2020,0.796146035194397,0.796146035194397,0.7971602082252502,0.7971602082252502,0.0,0.0010141730308532715,0.0,0.0010141730308532715,0.7948564887046814,0.7890685200691223,-0.005787968635559082,2.44496718491642e-05
RW-PubMed-H0.5-LOW_GraphSAGEPairNorm_L8_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGEPairNorm,8,5,1075,1075,1075,2379,0.7804259657859802,0.7804259657859802,0.7804259657859802,0.7814401388168335,0.0,0.0,0.0010141730308532715,0.0010141730308532715,0.7773136496543884,0.7871591448783875,0.009845495223999023,2.757480721769633e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L2_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGE,2,1,96,96,96,2332,0.8220080733299255,0.8220080733299255,0.8220080733299255,0.8225151896476746,0.0,0.0,0.0005071163177490234,0.0005071163177490234,0.8107285499572754,0.8085207939147949,-0.0022077560424804688,-4.0236218641587364e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L2_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGE,2,2,1438,1438,1438,1438,0.818965494632721,0.818965494632721,0.818965494632721,0.818965494632721,0.0,0.0,0.0,0.0,0.8070290684700012,0.8070290684700012,0.0,-7.941989329282814e-06
RW-PubMed-H0.5-LOW_GraphSAGE_L2_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGE,2,3,1126,1126,1126,1126,0.812880277633667,0.812880277633667,0.812880277633667,0.812880277633667,0.0,0.0,0.0,0.0,0.8067903518676758,0.8067903518676758,0.0,-1.1563158020964739e-07
RW-PubMed-H0.5-LOW_GraphSAGE_L2_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGE,2,4,1374,1374,1374,1374,0.8113589882850647,0.8113589882850647,0.8113589882850647,0.8113589882850647,0.0,0.0,0.0,0.0,0.8107285499572754,0.8107285499572754,0.0,-1.310279088230739e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L2_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGE,2,5,1214,1214,1214,2286,0.8164299726486206,0.8164299726486206,0.8164299726486206,0.8169370889663696,0.0,0.0,0.0005071163177490234,0.0005071163177490234,0.8220657110214233,0.8218270540237427,-0.00023865699768066406,1.9322709925629833e-06
RW-PubMed-H0.5-LOW_GraphSAGE_L4_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGE,4,1,298,298,298,298,0.8199796676635742,0.8199796676635742,0.8199796676635742,0.8199796676635742,0.0,0.0,0.0,0.0,0.7980189323425293,0.7980189323425293,0.0,7.144124630224949e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L4_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGE,4,2,1646,1646,1646,1646,0.8179513216018677,0.8179513216018677,0.8179513216018677,0.8179513216018677,0.0,0.0,0.0,0.0,0.8078047633171082,0.8078047633171082,0.0,-3.0671698961978518e-06
RW-PubMed-H0.5-LOW_GraphSAGE_L4_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGE,4,3,913,913,913,913,0.8093305826187134,0.8093305826187134,0.8093305826187134,0.8093305826187134,0.0,0.0,0.0,0.0,0.8002864122390747,0.8002864122390747,0.0,-1.5384704545208094e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L4_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGE,4,4,609,609,609,2202,0.8103448152542114,0.8103448152542114,0.8103448152542114,0.813894510269165,0.0,0.0,0.0035496950149536133,0.0035496950149536133,0.8067903518676758,0.8060146570205688,-0.0007756948471069336,-1.4858496571818776e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L4_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGE,4,5,1731,1731,2134,2134,0.8093305826187134,0.8093305826187134,0.8098376989364624,0.8098376989364624,0.0,0.0005071163177490234,0.0,0.0005071163177490234,0.8087594509124756,0.8076257109642029,-0.001133739948272705,8.200620839519066e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L7_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGE,7,1,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,4.217459423706428e-06
RW-PubMed-H0.5-LOW_GraphSAGE_L7_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGE,7,2,1000,1000,1000,1000,0.7910750508308411,0.7910750508308411,0.7910750508308411,0.7910750508308411,0.0,0.0,0.0,0.0,0.7820872068405151,0.7820872068405151,0.0,0.00012392823094546225
RW-PubMed-H0.5-LOW_GraphSAGE_L7_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGE,7,3,603,603,603,603,0.7591277956962585,0.7591277956962585,0.7591277956962585,0.7591277956962585,0.0,0.0,0.0,0.0,0.7563100457191467,0.7563100457191467,0.0,-5.0502972956216617e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L7_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGE,7,4,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-6.905185922255849e-19
RW-PubMed-H0.5-LOW_GraphSAGE_L7_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGE,7,5,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-3.5486299999477245e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L8_H128_seed1_split0,RW-PubMed-H0.5-LOW,GraphSAGE,8,1,2,2,2,2,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-3.412308079181443e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L8_H128_seed2_split0,RW-PubMed-H0.5-LOW,GraphSAGE,8,2,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-6.262288235202504e-06
RW-PubMed-H0.5-LOW_GraphSAGE_L8_H128_seed3_split0,RW-PubMed-H0.5-LOW,GraphSAGE,8,3,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-6.905185922255849e-19
RW-PubMed-H0.5-LOW_GraphSAGE_L8_H128_seed4_split0,RW-PubMed-H0.5-LOW,GraphSAGE,8,4,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-1.546401788692721e-05
RW-PubMed-H0.5-LOW_GraphSAGE_L8_H128_seed5_split0,RW-PubMed-H0.5-LOW,GraphSAGE,8,5,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,1.2652378271121512e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L2_H128_seed1_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,2,1,50,50,50,50,0.9132859706878662,0.9132859706878662,0.9132859706878662,0.9132859706878662,0.0,0.0,0.0,0.0,0.9005310535430908,0.9005310535430908,0.0,1.028194464687262e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L2_H128_seed2_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,2,2,35,35,35,35,0.8975659012794495,0.8975659012794495,0.8975659012794495,0.8975659012794495,0.0,0.0,0.0,0.0,0.8961751461029053,0.8961751461029053,0.0,3.499384581617744e-07
RW-PubMed-H0.9-LOW_GCNPairNorm_L2_H128_seed3_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,2,3,25,25,25,25,0.9097362756729126,0.9097362756729126,0.9097362756729126,0.9097362756729126,0.0,0.0,0.0,0.0,0.900948703289032,0.900948703289032,0.0,6.024650793474383e-07
RW-PubMed-H0.9-LOW_GCNPairNorm_L2_H128_seed4_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,2,4,36,36,36,36,0.8990871906280518,0.8990871906280518,0.8990871906280518,0.8990871906280518,0.0,0.0,0.0,0.0,0.9010680317878724,0.9010680317878724,0.0,1.9155129848425624e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L2_H128_seed5_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,2,5,43,43,43,43,0.8940162062644958,0.8940162062644958,0.8940162062644958,0.8940162062644958,0.0,0.0,0.0,0.0,0.8979055881500244,0.8979055881500244,0.0,-3.121953592836588e-06
RW-PubMed-H0.9-LOW_GCNPairNorm_L4_H128_seed1_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,4,1,843,1815,1815,1815,0.9122717976570128,0.9132859706878662,0.9132859706878662,0.9132859706878662,0.0010141730308533825,0.0,0.0,0.0,0.8953397870063782,0.8953397870063782,0.0,-4.5661722043597474e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L4_H128_seed2_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,4,2,239,239,239,2232,0.900608479976654,0.900608479976654,0.900608479976654,0.9021297693252563,0.0,0.0,0.001521289348602295,0.001521289348602295,0.8938480615615845,0.8970105648040771,0.0031625032424926758,-8.65341516861592e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L4_H128_seed3_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,4,3,12,12,12,12,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.0,0.0,0.0,0.0,0.901008367538452,0.901008367538452,0.0,-1.87655286391237e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L4_H128_seed4_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,4,4,17,17,17,17,0.9046652913093568,0.9046652913093568,0.9046652913093568,0.9046652913093568,0.0,0.0,0.0,0.0,0.8975475430488586,0.8975475430488586,0.0,5.4102709369904754e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L4_H128_seed5_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,4,5,13,13,13,13,0.8919878005981445,0.8919878005981445,0.8919878005981445,0.8919878005981445,0.0,0.0,0.0,0.0,0.9004713892936707,0.9004713892936707,0.0,9.247453370825606e-06
RW-PubMed-H0.9-LOW_GCNPairNorm_L8_H128_seed1_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,8,1,822,822,822,822,0.9107505083084106,0.9107505083084106,0.9107505083084106,0.9107505083084106,0.0,0.0,0.0,0.0,0.8888955116271973,0.8888955116271973,0.0,-8.224973512633594e-06
RW-PubMed-H0.9-LOW_GCNPairNorm_L8_H128_seed2_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,8,2,10,10,10,2268,0.8874239325523376,0.8874239325523376,0.8874239325523376,0.8955374956130981,0.0,0.0,0.008113563060760498,0.008113563060760498,0.8912822604179382,0.8844202756881714,-0.006861984729766846,5.008915934947557e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L8_H128_seed3_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,8,3,7,7,7,7,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.0,0.0,0.0,0.0,0.8974878787994385,0.8974878787994385,0.0,-4.244541034589896e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L8_H128_seed4_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,8,4,13,13,13,13,0.9026368856430054,0.9026368856430054,0.9026368856430054,0.9026368856430054,0.0,0.0,0.0,0.0,0.8999343514442444,0.8999343514442444,0.0,-2.4601874893719738e-05
RW-PubMed-H0.9-LOW_GCNPairNorm_L8_H128_seed5_split0,RW-PubMed-H0.9-LOW,GCNPairNorm,8,5,13,13,13,13,0.8940162062644958,0.8940162062644958,0.8940162062644958,0.8940162062644958,0.0,0.0,0.0,0.0,0.8946834206581116,0.8946834206581116,0.0,-9.027982237387104e-05
RW-PubMed-H0.9-LOW_GCN_L2_H128_seed1_split0,RW-PubMed-H0.9-LOW,GCN,2,1,1073,1073,1073,1073,0.9219066500663756,0.9219066500663756,0.9219066500663756,0.9219066500663756,0.0,0.0,0.0,0.0,0.909063756465912,0.909063756465912,0.0,-1.5610190007284958e-06
RW-PubMed-H0.9-LOW_GCN_L2_H128_seed2_split0,RW-PubMed-H0.9-LOW,GCN,2,2,1220,1220,1220,1220,0.9163285493850708,0.9163285493850708,0.9163285493850708,0.9163285493850708,0.0,0.0,0.0,0.0,0.9053642749786376,0.9053642749786376,0.0,-7.141686902190242e-06
RW-PubMed-H0.9-LOW_GCN_L2_H128_seed3_split0,RW-PubMed-H0.9-LOW,GCN,2,3,358,358,358,358,0.9143002033233644,0.9143002033233644,0.9143002033233644,0.9143002033233644,0.0,0.0,0.0,0.0,0.9049465656280518,0.9049465656280518,0.0,1.8531107308776107e-06
RW-PubMed-H0.9-LOW_GCN_L2_H128_seed4_split0,RW-PubMed-H0.9-LOW,GCN,2,4,94,94,94,94,0.9153143763542176,0.9153143763542176,0.9153143763542176,0.9153143763542176,0.0,0.0,0.0,0.0,0.9102571606636048,0.9102571606636048,0.0,-2.236459622182228e-06
RW-PubMed-H0.9-LOW_GCN_L2_H128_seed5_split0,RW-PubMed-H0.9-LOW,GCN,2,5,895,895,895,895,0.9097362756729126,0.9097362756729126,0.9097362756729126,0.9097362756729126,0.0,0.0,0.0,0.0,0.9103764891624452,0.9103764891624452,0.0,-2.2243541387925362e-06
RW-PubMed-H0.9-LOW_GCN_L4_H128_seed1_split0,RW-PubMed-H0.9-LOW,GCN,4,1,1638,1638,1638,2246,0.9163285493850708,0.9163285493850708,0.9163285493850708,0.9168356657028198,0.0,0.0,0.0005071163177490234,0.0005071163177490234,0.9014857411384584,0.9039322137832642,0.002446472644805797,-2.7303864495948236e-05
RW-PubMed-H0.9-LOW_GCN_L4_H128_seed2_split0,RW-PubMed-H0.9-LOW,GCN,4,2,869,1857,1857,1857,0.9107505083084106,0.9112575650215148,0.9112575650215148,0.9112575650215148,0.000507056713104137,0.0,0.0,0.0,0.9017243981361388,0.9017243981361388,0.0,5.090803203014638e-06
RW-PubMed-H0.9-LOW_GCN_L4_H128_seed3_split0,RW-PubMed-H0.9-LOW,GCN,4,3,361,361,361,361,0.9097362756729126,0.9097362756729126,0.9097362756729126,0.9097362756729126,0.0,0.0,0.0,0.0,0.9019034504890442,0.9019034504890442,0.0,3.3896834221517673e-06
RW-PubMed-H0.9-LOW_GCN_L4_H128_seed4_split0,RW-PubMed-H0.9-LOW,GCN,4,4,182,182,182,182,0.9153143763542176,0.9153143763542176,0.9153143763542176,0.9153143763542176,0.0,0.0,0.0,0.0,0.9084073901176452,0.9084073901176452,0.0,-1.8473421887096643e-05
RW-PubMed-H0.9-LOW_GCN_L4_H128_seed5_split0,RW-PubMed-H0.9-LOW,GCN,4,5,136,136,136,136,0.9001014232635498,0.9001014232635498,0.9001014232635498,0.9001014232635498,0.0,0.0,0.0,0.0,0.903454840183258,0.903454840183258,0.0,-1.7630597188100324e-05
RW-PubMed-H0.9-LOW_GCN_L8_H128_seed1_split0,RW-PubMed-H0.9-LOW,GCN,8,1,1548,1548,1548,1548,0.9137930870056152,0.9137930870056152,0.9137930870056152,0.9137930870056152,0.0,0.0,0.0,0.0,0.896533191204071,0.896533191204071,0.0,-0.00021433582865294445
RW-PubMed-H0.9-LOW_GCN_L8_H128_seed2_split0,RW-PubMed-H0.9-LOW,GCN,8,2,1092,1092,1092,1092,0.9031440019607544,0.9031440019607544,0.9031440019607544,0.9031440019607544,0.0,0.0,0.0,0.0,0.8948027491569519,0.8948027491569519,0.0,3.214829396529047e-05
RW-PubMed-H0.9-LOW_GCN_L8_H128_seed3_split0,RW-PubMed-H0.9-LOW,GCN,8,3,1684,1982,2088,2088,0.5299188494682312,0.5375253558158875,0.5390466451644897,0.5390466451644897,0.00760650634765625,0.001521289348602295,0.0,0.001521289348602295,0.5338624119758606,0.5376812219619751,0.003818809986114502,-0.0014399066348352023
RW-PubMed-H0.9-LOW_GCN_L8_H128_seed4_split0,RW-PubMed-H0.9-LOW,GCN,8,4,1059,1059,1059,2254,0.906186580657959,0.906186580657959,0.906186580657959,0.9092291593551636,0.0,0.0,0.00304257869720459,0.00304257869720459,0.8966525197029114,0.8965928554534912,-5.9664249420166016e-05,-4.868940015186911e-05
RW-PubMed-H0.9-LOW_GCN_L8_H128_seed5_split0,RW-PubMed-H0.9-LOW,GCN,8,5,753,753,753,753,0.8990871906280518,0.8990871906280518,0.8990871906280518,0.8990871906280518,0.0,0.0,0.0,0.0,0.8973685503005981,0.8973685503005981,0.0,9.502992235142904e-06
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L2_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,2,1,39,39,39,39,0.8924949169158936,0.8924949169158936,0.8924949169158936,0.8924949169158936,0.0,0.0,0.0,0.0,0.8786920309066772,0.8786920309066772,0.0,1.2710182794820303e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L2_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,2,2,501,501,501,501,0.8843812942504883,0.8843812942504883,0.8843812942504883,0.8843812942504883,0.0,0.0,0.0,0.0,0.8702786564826965,0.8702786564826965,0.0,-1.351361477872255e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L2_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,2,3,74,74,74,74,0.8884381055831909,0.8884381055831909,0.8884381055831909,0.8884381055831909,0.0,0.0,0.0,0.0,0.8772003054618835,0.8772003054618835,0.0,-3.0267852367741916e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L2_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,2,4,22,22,22,22,0.8767748475074768,0.8767748475074768,0.8767748475074768,0.8767748475074768,0.0,0.0,0.0,0.0,0.8755891919136047,0.8755891919136047,0.0,3.0529391397198714e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L2_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,2,5,101,1891,1891,2244,0.8782961368560791,0.8798174262046814,0.8798174262046814,0.8808315992355347,0.001521289348602295,0.0,0.0010141730308532715,0.0010141730308532715,0.8714720010757446,0.870815634727478,-0.0006563663482666016,1.3373554414575254e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L4_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,4,1,401,401,401,401,0.900608479976654,0.900608479976654,0.900608479976654,0.900608479976654,0.0,0.0,0.0,0.0,0.8817351460456848,0.8817351460456848,0.0,-6.138741487216487e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L4_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,4,2,520,520,520,520,0.8945233225822449,0.8945233225822449,0.8945233225822449,0.8945233225822449,0.0,0.0,0.0,0.0,0.8807207942008972,0.8807207942008972,0.0,-9.248895720966476e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L4_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,4,3,1558,1983,1983,1983,0.8919878005981445,0.8955374956130981,0.8955374956130981,0.8955374956130981,0.0035496950149536133,0.0,0.0,0.0,0.8768422603607178,0.8768422603607178,0.0,2.7516989102778806e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L4_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,4,4,11,11,11,11,0.8955374956130981,0.8955374956130981,0.8955374956130981,0.8955374956130981,0.0,0.0,0.0,0.0,0.8893131613731384,0.8893131613731384,0.0,-1.7186276303948174e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L4_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,4,5,626,626,626,626,0.8793103098869324,0.8793103098869324,0.8793103098869324,0.8793103098869324,0.0,0.0,0.0,0.0,0.8700996041297913,0.8700996041297913,0.0,3.114418943401003e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L7_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,1,14,14,14,14,0.9026368856430054,0.9026368856430054,0.9026368856430054,0.9026368856430054,0.0,0.0,0.0,0.0,0.8912225961685181,0.8912225961685181,0.0,-8.337247275104469e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L7_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,2,1297,1297,1297,1297,0.9001014232635498,0.9001014232635498,0.9001014232635498,0.9001014232635498,0.0,0.0,0.0,0.0,0.8831075429916382,0.8831075429916382,0.0,2.1744577368921848e-05
