dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,class_metric_scope,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,0,1,convs.0,2048,2048,18,0.5999369025230408,0.688761830329895,0.08882492780685425,0.20827388763427734,0.14651057124137878,test,0.6681532859802246,0.23674455285072327,0.2664702832698822,0.49883665801505916,128,90.71272277832031,0.7086931467056274,0.6814426779747009,0.002922798041254282,
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,0,2,convs.1,2048,2048,18,0.32163745164871216,0.38306981325149536,0.0614323616027832,0.09030407667160034,0.2021154761314392,test,0.34952080249786377,0.06207190454006195,0.009976250119507313,0.16188438572499922,18,15.962237358093262,0.8867909643385146,0.23554955422878265,0.001432616962119937,
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,1,1,convs.0,2048,2048,18,0.42184701561927795,0.48691147565841675,0.0650644600391388,0.11112463474273682,0.16080288589000702,test,0.45351725816726685,0.1591692417860031,0.3257423937320709,0.37614750599989305,128,85.33646392822266,0.6666911244392395,0.8690705895423889,0.003429044270887971,0.2582993714667285
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,1,2,convs.1,2048,2048,18,0.08205685019493103,0.09991192817687988,0.017855077981948853,0.02003699541091919,0.24275094270706177,test,0.09404802322387695,0.015169844031333923,0.027739359065890312,0.08006486173911136,18,13.298262596130371,0.7387923664516873,0.5581276416778564,0.00346666038967669,0.2582993714667285
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,2,1,convs.0,2048,2048,18,0.2665577232837677,0.3184342086315155,0.0518764853477478,0.07097500562667847,0.23399709165096283,test,0.29472076892852783,0.1010989248752594,0.47527506947517395,0.2885613218898819,128,79.03672790527344,0.6174744367599487,1.1897627115249634,0.004788307473063469,0.2632514993402109
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,2,2,convs.1,2048,2048,18,0.03588699921965599,0.04724894464015961,0.011361945420503616,0.012071013450622559,0.280902624130249,test,0.042216956615448,0.0068625155836343765,0.09532568603754044,0.06597294440376623,18,10.782844543457031,0.5990469190809462,1.1373496055603027,0.011298415251076221,0.2632514993402109
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,4,1,convs.0,2048,2048,18,0.15361815690994263,0.1960475891828537,0.04242943227291107,0.05086451768875122,0.31200534105300903,test,0.17570644617080688,0.05937428027391434,0.9868707060813904,0.23439465859777348,128,64.34596252441406,0.5027028322219849,1.8826782703399658,0.009514539502561092,0.19166243084061518
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,4,2,convs.1,2048,2048,18,0.016543930396437645,0.025145485997200012,0.008601555600762367,0.008879482746124268,0.32515865564346313,test,0.021793067455291748,0.003367827972397208,0.6034100651741028,0.061970284305425345,18,7.752340793609619,0.4306855996449788,2.9406158924102783,0.06978627294301987,0.19166243084061518
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,8,1,convs.0,2048,2048,18,0.17480798065662384,0.25063660740852356,0.07582862675189972,0.09214752912521362,0.40784892439842224,test,0.21541279554367065,0.07203193008899689,1.939340591430664,0.255992444900399,128,49.12904739379883,0.38382068276405334,2.513352155685425,0.019408658146858215,0.2456966395879167
RW-Roman-empire-H0.1-LOW,GCN,2,0,2,128,8,2,convs.1,2048,2048,18,0.03529765084385872,0.058713044971227646,0.023415394127368927,0.024589955806732178,0.4139823317527771,test,0.04548239707946777,0.007260261103510857,1.9965691566467285,0.07116159553366307,18,7.517128944396973,0.4176182746887207,4.94316291809082,0.2549918591976166,0.2456966395879167
