epoch,loss,train_acc,val_acc,test_acc,gradient_norm
1,2.884338855743408,0.36716681718826294,0.3596646189689636,0.36287182569503784,0.23656478177133689
2,2.7493510246276855,0.395410418510437,0.38172993063926697,0.3863884210586548,0.2728232099688346
3,2.608703374862671,0.45101499557495117,0.44571933150291443,0.44364842772483826,0.2753665741097003
4,2.5405821800231934,0.5101500749588013,0.48852604627609253,0.4924466609954834,0.33631237247342
5,2.4348344802856445,0.49691087007522583,0.48720210790634155,0.4894876182079315,0.2562375222634004
6,2.36189603805542,0.5057370066642761,0.500882625579834,0.4970669150352478,0.2459754304623578
7,2.2908682823181152,0.5692850947380066,0.5710502862930298,0.5682915449142456,0.2451496138439643
8,2.2193853855133057,0.5745807886123657,0.5635480880737305,0.5725483894348145,0.23918160227115745
9,2.1570308208465576,0.5763459801673889,0.5653133392333984,0.5703680515289307,0.21154872489084442
10,2.1059587001800537,0.5922330021858215,0.582082986831665,0.5828790664672852,0.21416547111364787
11,2.0457682609558105,0.5922330021858215,0.582965612411499,0.5836058855056763,0.19348900198094005
12,2.0059123039245605,0.5736981630325317,0.5701677203178406,0.5681357979774475,0.19858994365968252
13,1.9435845613479614,0.5463371872901917,0.5489850044250488,0.5477340221405029,0.17921673167156418
14,1.8995946645736694,0.553398072719574,0.5485436916351318,0.5503815412521362,0.18623395667363268
15,1.8427165746688843,0.5578111410140991,0.5489850044250488,0.5524580478668213,0.1663832385430195
16,1.7963801622390747,0.5595763325691223,0.5489850044250488,0.5532367825508118,0.1684358799481963
17,1.755558729171753,0.5631067752838135,0.551191508769989,0.5546384453773499,0.16706780623312859
18,1.6987684965133667,0.582524299621582,0.5710502862930298,0.570991039276123,0.15516295528581428
19,1.6688390970230103,0.6116504669189453,0.5900264978408813,0.5968955755233765,0.15350924550972012
20,1.6392103433609009,0.5781112313270569,0.5701677203178406,0.572236955165863,0.16152415517941549
21,1.5983623266220093,0.5931156277656555,0.5904678106307983,0.5918081402778625,0.17774637608830682
22,1.5646538734436035,0.6019417643547058,0.5962047576904297,0.6001661419868469,0.13298711174080508
