dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,class_metric_scope,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,0,1,convs.0,2048,2048,18,0.5001596808433533,0.718371570110321,0.21821188926696777,0.4000099301338196,0.7835521697998047,test,0.6819614171981812,0.26397189497947693,0.3283323049545288,0.4172552499834113,128,80.55278778076172,0.6293186545372009,0.783507227897644,0.004321048967540264,
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,0,2,pns.0,2048,2048,18,0.5495662093162537,0.9379124641418457,0.38834625482559204,0.8338847756385803,0.7162454128265381,test,0.977898359298706,0.33459025621414185,0.5936174988746643,0.5936281845397788,128,81.04957580566406,0.6331998109817505,0.9202364087104797,0.0078123584389686584,
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,0,3,convs.1,2048,2048,18,0.23139765858650208,0.4624732434749603,0.23107558488845825,0.3023557662963867,0.8796855807304382,test,0.48339182138442993,0.08367540687322617,0.017847687005996704,0.1890986067346618,18,15.7570219039917,0.8753901057773166,0.29481539130210876,0.0028524775989353657,
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,1,1,convs.0,2048,2048,18,0.5003397464752197,0.7410770654678345,0.24073731899261475,0.4479755163192749,0.8783025741577148,test,0.6922770738601685,0.25881534814834595,0.38728421926498413,0.38148298754816423,128,75.72486114501953,0.5916004776954651,0.8659347295761108,0.005584350787103176,0.28032320026081825
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,1,2,pns.0,2048,2048,18,0.49526917934417725,0.9105607271194458,0.41529154777526855,0.8055993318557739,0.9032575488090515,test,0.9685819745063782,0.30952444672584534,0.5418024659156799,0.5418100550987094,128,76.11953735351562,0.5946838855743408,0.9142454266548157,0.007812390103936195,0.28032320026081825
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,1,3,convs.1,2048,2048,18,0.1745355725288391,0.5568158626556396,0.38228029012680054,0.46085405349731445,2.109499454498291,test,0.5691421627998352,0.062014687806367874,0.031458936631679535,0.1424004764189419,18,12.40086841583252,0.6889371342129178,0.4236220717430115,0.008337719365954399,0.28032320026081825
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,2,1,convs.0,2048,2048,18,0.4736798107624054,0.7397116422653198,0.26603183150291443,0.4738926887512207,1.1387410163879395,test,0.6838114261627197,0.24355548620224,0.4777134358882904,0.34040349190964764,128,69.86890411376953,0.5458508133888245,0.9939906597137451,0.007717740722000599,0.2500702788991049
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,2,2,pns.0,2048,2048,18,0.4480597674846649,0.878402590751648,0.43034282326698303,0.7649959921836853,1.079786777496338,test,0.9623746871948242,0.2838577330112457,0.483573853969574,0.4835788404428599,128,68.65176391601562,0.5363419055938721,0.9064041376113892,0.007812419906258583,0.2500702788991049
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,2,3,convs.1,2048,2048,18,0.1290937215089798,0.526079535484314,0.39698581397533417,0.45495766401290894,2.7009406089782715,test,0.5308788418769836,0.04625122249126434,0.06323429942131042,0.12426055636497503,18,9.88642406463623,0.5492457813686795,0.6107097268104553,0.019103210419416428,0.2500702788991049
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,4,1,convs.0,2048,2048,18,0.45593807101249695,0.7688736915588379,0.31293562054634094,0.5498937368392944,1.540239930152893,test,0.7204129695892334,0.23796376585960388,0.7038971781730652,0.2971891506929293,128,57.71685028076172,0.4509128928184509,1.2458906173706055,0.013337748125195503,0.2230564325409425
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,4,2,pns.0,2048,2048,18,0.3609468340873718,0.8421812653541565,0.48123443126678467,0.7336293458938599,1.6266266107559204,test,0.935333788394928,0.2508452534675598,0.41230085492134094,0.4123032632899167,128,57.41361618041992,0.44854387640953064,0.8947178721427917,0.0078124538995325565,0.2230564325409425
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,4,3,convs.1,2048,2048,18,0.08685213327407837,0.41966331005096436,0.332811176776886,0.36163610219955444,3.2820611000061035,test,0.413692831993103,0.03012877143919468,0.14620450139045715,0.1128630773553067,18,8.188096046447754,0.454894224802653,0.9186475872993469,0.044268898665905,0.2230564325409425
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,8,1,convs.0,2048,2048,18,0.3901894986629486,0.7512694597244263,0.36107996106147766,0.5741027593612671,2.319140911102295,test,0.7044171094894409,0.20943182706832886,1.107582449913025,0.2551572883274406,128,44.56027603149414,0.348127156496048,1.665406346321106,0.024263931438326836,0.18657969517654596
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,8,2,pns.0,2048,2048,18,0.3054977357387543,0.8435160517692566,0.5380183160305023,0.7649267911911011,2.269674777984619,test,0.9391858577728271,0.2258654683828354,0.356618195772171,0.356619364861552,128,45.716888427734375,0.3571631908416748,0.8888227343559265,0.007812473922967911,0.18657969517654596
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,8,3,convs.1,2048,2048,18,0.05170407518744469,0.3065480887889862,0.2548440136015415,0.2671279311180115,4.115583896636963,test,0.29476720094680786,0.018721364438533783,0.36488649249076843,0.09987695049318346,18,6.608798503875732,0.3671554724375407,1.5023893117904663,0.11237583309412003,0.18657969517654596
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,16,1,convs.0,2048,2048,18,0.3477717936038971,0.7472893595695496,0.39951756596565247,0.5936466455459595,2.476973533630371,test,0.708983302116394,0.18952812254428864,1.3355110883712769,0.24344345745595364,128,36.699554443359375,0.2867152690887451,1.942213535308838,0.031617023050785065,0.13356199190299198
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,16,2,pns.0,2048,2048,18,0.314042866230011,0.8825120329856873,0.5684691667556763,0.8119581937789917,2.50972580909729,test,0.9565314054489136,0.2198842614889145,0.3300011456012726,0.3300019913962859,128,36.505027770996094,0.285195529460907,0.896001935005188,0.007812479976564646,0.13356199190299198
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,16,3,convs.1,2048,2048,18,0.0419284924864769,0.29484954476356506,0.25292105227708817,0.26266396045684814,4.3557891845703125,test,0.27571213245391846,0.01671123132109642,0.8305990695953369,0.08541158962641156,18,7.115542411804199,0.39530791176689994,2.6269891262054443,0.2591044306755066,0.13356199190299198
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,32,1,convs.0,2048,2048,18,0.3130374550819397,0.7926492094993591,0.47961175441741943,0.6827785968780518,2.3376314640045166,test,0.7598130106925964,0.17768509685993195,0.6840445399284363,0.2590573527072127,128,37.96498107910156,0.29660141468048096,1.4596983194351196,0.0157447662204504,0.08847309133634657
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,32,2,pns.0,2048,2048,18,0.34620916843414307,0.9656247496604919,0.6194155812263489,0.9270336627960205,2.1876907348632812,test,0.9849326610565186,0.2196870595216751,0.33941885828971863,0.3394205374660855,128,37.9000358581543,0.29609403014183044,0.9258828163146973,0.007812460884451866,0.08847309133634657
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,32,3,convs.1,2048,2048,18,0.04569478705525398,0.37964826822280884,0.33395348116755486,0.34811729192733765,5.1322760581970215,test,0.31511014699935913,0.018174463883042336,1.5422831773757935,0.07133011091004138,18,8.837177276611328,0.4909542931450738,4.239428997039795,0.5145423412322998,0.08847309133634657
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,50,1,convs.0,2048,2048,18,0.35744667053222656,0.856669008731842,0.4992223381996155,0.7680199146270752,1.7736800909042358,test,0.8121263980865479,0.20169177651405334,0.19978351891040802,0.3150575487086002,128,49.29290771484375,0.3851008415222168,0.7563780546188354,0.004018829669803381,0.09106080294651349
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,0,2,128,50,2,pns.0,2048,2048,18,0.38182947039604187,0.9978139400482178,0.6159844696521759,0.9778181314468384,1.7565879821777344,test,0.9959556460380554,0.23135043680667877,0.38836634159088135,0.3883739344269331,128,49.804595947265625,0.3890984058380127,0.9581909775733948,0.007812346797436476,0.09106080294651349
