target_homophily,realized_homophily,feature_signal,graph_seed,seed,split_idx,num_layers,hidden_channels,baseline_best_epoch,baseline_best_train_acc,baseline_best_val_acc,baseline_best_test_acc,baseline_best_pairwise_distance,baseline_best_edge_distance,baseline_best_rank_ratio,baseline_best_normalized_dirichlet,baseline_final_pairwise_distance,baseline_final_edge_distance,baseline_final_rank_ratio,baseline_final_normalized_dirichlet,pairnorm_best_epoch,pairnorm_best_train_acc,pairnorm_best_val_acc,pairnorm_best_test_acc,pairnorm_best_pairwise_distance,pairnorm_best_edge_distance,pairnorm_best_rank_ratio,pairnorm_best_normalized_dirichlet,pairnorm_final_pairwise_distance,pairnorm_final_edge_distance,pairnorm_final_rank_ratio,pairnorm_final_normalized_dirichlet,delta_best_epoch,delta_best_train_acc,delta_best_val_acc,delta_best_test_acc,delta_best_pairwise_distance,delta_best_edge_distance,delta_best_rank_ratio,delta_best_normalized_dirichlet,delta_final_pairwise_distance,delta_final_edge_distance,delta_final_rank_ratio,delta_final_normalized_dirichlet,accuracy_delta_pp
0.1,0.09996520727872849,0.5,1,1,0,7,128,8,1.0,1.0,0.9994117021560669,0.1615556478500366,0.2882365882396698,0.0231033749878406,0.609830209809198,0.6598886251449585,1.1898730993270874,0.0124413501471281,2.4065371531745714,3,0.9899999499320984,1.0,0.99647057056427,0.9986112117767334,1.0618784427642822,0.7212074398994446,2.102898363432524,0.9983365535736084,1.71589457988739,0.0214556343853473,3.4819591203693907,-5,-0.010000050067901611,0.0,-0.002941131591796875,0.8370555639266968,0.7736418545246124,0.6981040649116039,1.4930681536233257,0.3384479284286499,0.5260214805603025,0.0090142842382192,1.0754219671948193,-0.2941131591796875
0.1,0.10044276714324951,0.5,2,2,0,7,128,79,1.0,1.0,0.9935293793678284,0.6310648322105408,1.1369260549545288,0.0152902398258447,2.27433292527092,0.6863800287246704,1.231761813163757,0.0147377699613571,2.456665049271132,3,1.0,1.0,0.9999999403953552,0.9989815950393676,1.114302635192871,0.7249535918235779,2.209496021691336,0.990096151828766,1.634117603302002,0.0242641270160675,3.353135261597151,-76,0.0,0.0,0.0064705610275268555,0.3679167628288268,-0.022623419761657715,0.7096633519977332,-0.06483690357958416,0.30371612310409557,0.40235579013824485,0.009526357054710402,0.8964702123260189,0.6470561027526855
0.1,0.10047942399978638,0.5,3,3,0,7,128,19,0.9899999499320984,1.0,0.9976470470428467,0.0003694295883178,0.0006407066248357,0.0222254265099763,0.0012880482372793,0.5933902263641357,1.0686283111572266,0.0146149527281522,2.219216265035356,3,1.0,1.0,0.9994117021560669,0.998242735862732,1.1446106433868408,0.7116799354553223,2.2611979608917583,0.98448246717453,1.478142023086548,0.0263394899666309,3.1389423167480066,-16,0.010000050067901611,0.0,0.0017646551132202148,0.9978733062744143,1.143969936762005,0.689454508945346,2.259909912654479,0.3910922408103943,0.4095137119293215,0.0117245372384787,0.9197260517126504,0.17646551132202148
0.1,0.09760119765996933,0.5,4,4,0,7,128,31,1.0,1.0,0.9999999403953552,0.5670996904373169,1.0263206958770752,0.0128274019807577,2.1289549240638936,0.6186672449111938,1.1235204935073853,0.0130531778559088,2.3167353924125256,4,1.0,1.0,0.9994117021560669,0.9996309876441956,1.7347580194473269,0.3094018697738647,3.497217564729872,0.973133623600006,1.4659513235092163,0.0270980726927518,3.174461523862613,-27,0.0,0.0,-0.0005882382392883301,0.43253129720687866,0.7084373235702517,0.296574467793107,1.3682626406659786,0.35446637868881214,0.34243083000183105,0.014044894836843002,0.8577261314500872,-0.05882382392883301
0.1,0.10260676592588425,0.5,5,5,0,7,128,91,1.0,1.0,0.994705855846405,0.568290650844574,1.010478377342224,0.0177756175398826,2.1115295175571687,0.6061023473739624,1.0904808044433594,0.0144456783309578,2.257259788472907,4,1.0,1.0,0.9988234639167786,0.9976245760917664,1.6887091398239136,0.3519949615001678,3.3827898276021564,0.9905864000320436,1.6225125789642334,0.0267498269677162,3.3204946352169884,-87,0.0,0.0,0.004117608070373535,0.4293339252471924,0.6782307624816897,0.3342193439602852,1.2712603100449877,0.38448405265808117,0.532031774520874,0.0123041486367584,1.0632348467440815,0.4117608070373535
0.1,0.09996520727872849,0.5,1,1,0,8,128,1,0.5,0.5,0.4999999701976776,7.420778274536133e-05,7.272926450241357e-05,0.3409875333309173,0.0001722678420636,0.0,3.5359239092258576e-08,0.0367321595549583,7.958556958617323e-16,4,1.0,1.0,0.99647057056427,1.0002177953720093,1.5480211973190308,0.5426936149597168,3.126742985395202,0.9921980500221252,1.6221836805343628,0.0209312699735164,3.3768818677159325,3,0.5,0.5,0.4964706003665924,1.000143587589264,1.5479484680545283,0.2017060816287995,3.1265707175531383,0.9921980500221252,1.6221836451751237,-0.015800889581441904,3.3768818677159316,49.64706003665924
0.1,0.10044276714324951,0.5,2,2,0,8,128,1,0.5,0.5,0.4999999701976776,6.842613220214844e-05,6.628399569308385e-05,0.336415946483612,0.0001796903803743,1.1920928955078125e-07,0.0,0.0099586099386215,1.4748913668265386e-17,4,1.0,1.0,0.9999999403953552,1.0001789331436155,1.7411936521530151,0.290923148393631,3.514554956495886,0.9955210089683532,1.6981244087219238,0.0188623424619436,3.4907258198390045,3,0.5,0.5,0.4999999701976776,1.0001105070114134,1.741127368157322,-0.045492798089981024,3.5143752661155117,0.9955208897590636,1.6981244087219238,0.008903732523322098,3.4907258198390045,49.99999701976776
0.1,0.10047942399978638,0.5,3,3,0,8,128,1,0.5,0.5,0.4999999701976776,6.61015510559082e-05,6.179768388392404e-05,0.3149379789829254,0.0001670350124806,-2.384185791015625e-07,3.6315253582053226e-10,0.0199286360293626,3.4615982709522657e-16,4,1.0,1.0,0.9988234639167786,1.0001047849655151,1.6638283729553225,0.4341789186000824,3.344215087288819,0.9934093952178956,1.612493872642517,0.0227426383644342,3.3506410042056487,3,0.5,0.5,0.49882349371910095,1.0000386834144592,1.6637665752714386,0.11924093961715698,3.3440480522763383,0.9934096336364747,1.6124938722793645,0.002814002335071602,3.3506410042056483,49.882349371910095
0.1,0.09760119765996933,0.5,4,4,0,8,128,1,0.5,0.5,0.4999999701976776,5.859136581420898e-05,5.503011925611645e-05,0.3349778652191162,0.0001530680277942,1.1920928955078125e-07,0.0,0.0081885596737265,1.8850580334101985e-18,4,1.0,1.0,0.9999999403953552,0.9997469782829284,1.662894368171692,0.429555207490921,3.3549920232653023,0.9780365228652954,1.4991350173950195,0.0223893411457538,3.2814367588248383,3,0.5,0.5,0.4999999701976776,0.9996883869171141,1.6628393380524358,0.09457734227180481,3.354838955237508,0.9780364036560059,1.4991350173950195,0.014200781472027302,3.2814367588248383,49.99999701976776
0.1,0.10260676592588425,0.5,5,5,0,8,128,1,0.5,0.5,0.4999999701976776,5.7637691497802734e-05,5.5758613598300144e-05,0.3124091327190399,0.0001405612939089,1.788139343261719e-07,0.0,0.0082389349117875,3.4690859541163817e-18,4,0.9899999499320984,1.0,0.9999999403953552,0.9994807243347168,1.718736171722412,0.330814391374588,3.452670941087946,0.994428277015686,1.6165733337402344,0.0204272475093603,3.3774835984479963,3,0.4899999499320984,0.5,0.4999999701976776,0.999423086643219,1.7186804131088138,0.018405258655548096,3.4525303797940374,0.9944280982017517,1.6165733337402344,0.0121883125975728,3.3774835984479963,49.99999701976776
0.5,0.49922752380371094,0.25,1,1,0,2,128,5,0.9399999976158142,0.5399999618530273,0.5117647051811218,0.9859475493431092,0.9834903478622437,0.6485251784324646,1.9622215876507287,0.990703821182251,0.9881735444068908,0.4169131219387054,1.9789618309249977,127,1.0,0.5550000071525574,0.5035293698310852,1.0005122423171997,0.9908737540245056,0.4271533787250519,1.966933222834177,1.000722885131836,0.9914144277572632,0.4062235355377197,1.9697298805134704,122,0.06000000238418579,0.01500004529953003,-0.008235335350036621,0.014564692974090465,0.007383406162261963,-0.22137179970741272,0.004711635183448193,0.010019063949584961,0.0032408833503724255,-0.010689586400985662,-0.009231950411527245,-0.8235335350036621
0.5,0.5004213452339172,0.25,2,2,0,2,128,196,1.0,0.5349999666213989,0.49176469445228577,0.9881938099861144,0.9867803454399108,0.4396923184394836,1.9666086131406584,0.9881938099861144,0.9867803454399108,0.4396923184394836,1.9666086131406584,5,0.9399999976158142,0.574999988079071,0.48588234186172485,1.000528335571289,1.0008032321929932,0.6316807866096497,1.9958251702264456,1.0002044439315796,1.001161813735962,0.4231538474559784,1.9842328931289277,-191,-0.06000000238418579,0.04000002145767212,-0.005882352590560913,0.012334525585174672,0.014022886753082386,0.19198846817016607,0.029216557085787187,0.012010633945465199,0.014381468296051136,-0.016538470983505194,0.01762427998826932,-0.5882352590560913
0.5,0.4970986545085907,0.25,3,3,0,2,128,141,1.0,0.5299999713897705,0.49352937936782837,0.9929171204566956,0.9911866784095764,0.448492556810379,1.9840701812539616,0.993471622467041,0.991115927696228,0.4272375106811523,1.982189126445936,106,1.0,0.4899999797344208,0.5005882382392883,1.0001044273376465,0.9940943121910096,0.430357426404953,1.9762403809216136,1.000675082206726,0.9973254799842834,0.3912633061408996,1.9861650392702432,-35,0.0,-0.03999999165534973,0.007058858871459961,0.007187306880950928,0.0029076337814332165,-0.01813513040542597,-0.007829800332348036,0.007203459739685059,0.00620955228805542,-0.035974204540252686,0.003975912824307315,0.7058858871459961
0.5,0.4937012493610382,0.25,4,4,0,2,128,166,1.0,0.550000011920929,0.5029411315917969,0.990634024143219,0.9967604875564576,0.4327601492404938,2.002318216096346,0.9901912212371826,0.9971097707748412,0.4136264622211456,2.002727890658496,153,1.0,0.5600000023841858,0.5029411315917969,1.0006047487258911,1.014551043510437,0.4073505103588104,2.037148736207924,1.0005565881729126,1.0140057802200315,0.3864570260047912,2.035095474180862,-13,0.0,0.009999990463256836,0.0,0.00997072458267212,0.01779055595397938,-0.02540963888168335,0.03483052011157817,0.01036536693572998,0.01689600944519032,-0.02716943621635437,0.032367583522365795,0.0
0.5,0.5015702247619629,0.25,5,5,0,2,128,2,0.85999995470047,0.5550000071525574,0.4923529326915741,0.9857490658760072,0.9851157069206238,0.6505250334739685,1.9662739609630109,0.9930171370506288,0.9872454404830932,0.4243680536746979,1.9748067307265051,2,0.85999995470047,0.5450000166893005,0.4870588183403015,1.0003395080566406,0.9992161393165588,0.6439700722694397,1.9947860225397416,0.9995861053466796,0.9932588338851928,0.3985226154327392,1.975657447113509,0,0.0,-0.009999990463256836,-0.005294114351272583,0.014590442180633434,0.014100432395935059,-0.006554961204528809,0.028512061576730696,0.006568968296050803,0.006013393402099609,-0.025845438241958674,0.000850716387003958,-0.5294114351272583
0.5,0.49922752380371094,0.25,1,1,0,7,128,53,1.0,0.5600000023841858,0.4958823323249817,0.3030334115028381,0.2809511125087738,0.0144208082929253,1.2073822598253092,0.4279571771621704,0.3938992619514465,0.0175844877958297,1.5494169003441138,78,1.0,0.6049999594688416,0.49470585584640503,0.9911763668060304,0.8840427398681641,0.0271243676543235,1.6085103633536622,0.9907560348510742,0.8623524308204651,0.0262463875114917,1.6039180199161382,25,0.0,0.04499995708465576,-0.0011764764785766602,0.6881429553031924,0.6030916273593903,0.012703559361398201,0.40112810352835293,0.5627988576889038,0.4684531688690186,0.008661899715661999,0.054501119572024415,-0.11764764785766602
