dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,1,1,convs.0,1024,0.9856537580490112,0.9870432615280151,90.81951904296875,1.9693841145713777,128,83.69010162353516,0.6538289189338684,6.754761695861816,0.35487836599349976,0.6733167812417253
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,1,2,convs.1,1024,0.34235817193984985,0.36860746145248413,0.19529373943805695,0.803405840638407,2,1.9887038469314575,0.9943519234657288,0.4501834511756897,0.047303177416324615,0.6733167812417253
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,2,1,convs.0,1024,0.9854674339294434,0.9884335994720459,92.958984375,1.9722479434505453,128,83.430908203125,0.6518039703369141,6.82867431640625,0.3626682758331299,0.8493679432553007
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,2,2,convs.1,1024,0.942868173122406,1.004639983177185,0.2998909652233124,2.0668714229610776,2,1.940317153930664,0.970158576965332,0.3343338668346405,0.06864641606807709,0.8493679432553007
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,4,1,convs.0,1024,0.9861235022544861,0.993094801902771,100.40351867675781,1.9824535979479034,128,82.49957275390625,0.6445279121398926,7.077200889587402,0.38973021507263184,0.6130447168839082
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,4,2,convs.1,1024,0.8401997685432434,0.9369919896125793,0.8565657138824463,1.8597797763598327,2,1.784056544303894,0.892028272151947,0.5713068842887878,0.18132621049880981,0.6130447168839082
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,8,1,convs.0,1024,0.9861825108528137,1.0046879053115845,121.64236450195312,2.009347223668896,128,80.69237518310547,0.6304091811180115,7.729663848876953,0.4665100872516632,0.29795769780130565
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,8,2,convs.1,1024,0.9878890514373779,1.1709493398666382,4.305653095245361,2.515474879820282,2,1.5015653371810913,0.7507826685905457,1.0776571035385132,0.8496589660644531,0.29795769780130565
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,16,1,convs.0,1024,0.9881283640861511,1.0178766250610352,166.60887145996094,2.0414114406683805,128,77.07566833496094,0.6021536588668823,8.955735206604004,0.6301599740982056,0.04271959867216013
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,16,2,convs.1,1024,0.9772363901138306,1.2106646299362183,20.83283805847168,2.546980383012213,2,1.3061037063598633,0.6530518531799316,2.324812650680542,3.936192035675049,0.04271959867216013
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,32,1,convs.0,1024,0.9896594285964966,1.021652102470398,195.50819396972656,2.0516777494486633,128,72.32786560058594,0.5650614500045776,9.660628318786621,0.7365953922271729,0.009569468284215985
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,32,2,convs.1,1024,0.9974984526634216,1.2286752462387085,47.924522399902344,2.6194017052940968,2,1.2421340942382812,0.6210670471191406,3.475314140319824,9.073119163513184,0.009569468284215985
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,50,1,convs.0,1024,0.9898015260696411,1.0173853635787964,169.91331481933594,2.0426764041103964,128,68.29707336425781,0.5335708856582642,9.0214262008667,0.6430667638778687,0.0149709387821147
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,50,2,convs.1,1024,0.9956946969032288,1.2023240327835083,46.073184967041016,2.5587862797057372,2,1.2234981060028076,0.6117490530014038,3.440258026123047,8.920333862304688,0.0149709387821147
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,100,1,convs.0,1024,0.988175094127655,1.0081992149353027,94.04586029052734,2.024758608047537,128,61.32780456542969,0.47912347316741943,6.733050346374512,0.3586190342903137,0.017111991725820685
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,100,2,convs.1,1024,0.9939321875572205,1.1704121828079224,27.911582946777344,2.4470741921914634,2,1.1966919898986816,0.5983459949493408,2.7160487174987793,5.60600471496582,0.017111991725820685
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,150,1,convs.0,1024,0.9881361722946167,1.008619785308838,76.99119567871094,2.0251970858437853,128,58.0588493347168,0.453584760427475,6.076867580413818,0.29326459765434265,0.006175472884125086
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,150,2,convs.1,1024,0.9875403642654419,1.1577060222625732,31.44476890563965,2.4324455519835704,2,1.1770061254501343,0.5885030627250671,2.9016499519348145,6.311713695526123,0.006175472884125086
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,200,1,convs.0,1024,0.9833384156227112,1.0059137344360352,52.04148864746094,2.0201853213655627,128,54.94684600830078,0.42927223443984985,4.995169162750244,0.1979718804359436,0.007475240465284137
CSBM-H0.1-FS0.50-TR0.05,GraphSAGE,2,0,2,128,200,2,convs.1,1024,0.9931250214576721,1.1592872142791748,27.391559600830078,2.4170211634383345,2,1.1633613109588623,0.5816806554794312,2.7148540019989014,5.5129265785217285,0.007475240465284137
