epoch,loss,train_acc,val_acc,test_acc,gradient_norm
1,0.6947149038314819,0.5,0.5,0.4999999701976776,0.12983094134653633
2,1.0921787023544312,0.5,0.5,0.4999999701976776,4.363705695722495
3,0.7178605794906616,0.5,0.5,0.4999999701976776,0.30590076393753507
4,0.6996688842773438,0.5,0.5,0.4999999701976776,0.15968902200213533
5,0.7018650770187378,0.5,0.5,0.4999999701976776,0.14280896715321006
6,0.7018185257911682,0.5,0.5,0.4999999701976776,0.12176521348141348
7,0.6952683925628662,0.5,0.5,0.4999999701976776,0.0867274464700181
8,0.6943835616111755,0.5,0.5,0.4999999701976776,0.0663324410387894
9,0.6940493583679199,0.5,0.5,0.4999999701976776,0.05588273839559099
10,0.6909664869308472,0.5,0.5,0.4999999701976776,0.04332395966907828
11,0.691754162311554,0.5,0.5,0.4999999701976776,0.04320418688397737
12,0.6967813968658447,0.5,0.5,0.4999999701976776,0.06920282420979845
13,0.6894575357437134,0.5,0.5,0.4999999701976776,0.04690962374285517
14,0.6897488236427307,0.5,0.5,0.4999999701976776,0.04671687173102731
15,0.6852848529815674,0.5,0.5,0.4999999701976776,0.06562520844483673
16,0.6963680386543274,0.5,0.5,0.4999999701976776,0.06946191554641953
17,0.6956773400306702,0.5,0.5,0.4999999701976776,0.055307400257245044
18,0.6942917108535767,0.5,0.5,0.4999999701976776,0.11043217905255186
19,0.7031314373016357,0.5,0.5,0.4999999701976776,0.10601209871704803
20,0.6916825771331787,0.5,0.5,0.4999999701976776,0.0477752543351543
21,0.692781388759613,0.5,0.5,0.4999999701976776,0.055984838582013856
22,0.6917713284492493,0.5,0.5,0.4999999701976776,0.04239786987302268
23,0.6846420168876648,0.5,0.5,0.4999999701976776,0.07062844082624624
24,0.6951375007629395,0.5,0.5,0.4999999701976776,0.05215348277081257
25,0.6928713321685791,0.5,0.5,0.4999999701976776,0.06141121623108578
26,0.6900272965431213,0.5,0.5,0.4999999701976776,0.0652066710303553
27,0.6981980800628662,0.5,0.5,0.4999999701976776,0.05174061658596301
28,0.6957122683525085,0.5,0.5,0.4999999701976776,0.05067072483327827
29,0.6915587782859802,0.5,0.5,0.4999999701976776,0.054770840711764315
30,0.6955791711807251,0.5,0.5,0.4999999701976776,0.05373680344535056
31,0.6931164264678955,0.5,0.5,0.4999999701976776,0.036075661350020966
32,0.6965437531471252,0.5,0.5,0.4999999701976776,0.037246365822406015
