dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,1,1,convs.0,1024,0.9878778457641602,0.9875200390815735,89.59416961669922,1.9700840742148082,128,82.88892364501953,0.6475697159767151,6.706881046295166,0.3509505093097687,0.09245555415822611
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,1,2,pns.0,1024,1.0004706382751465,1.0000563859939575,1.9944528341293335,1.9944531907653553,128,83.09906768798828,0.6492114663124084,0.9944102168083191,0.0078124976716935635,0.09245555415822611
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,1,3,convs.1,1024,0.0792655348777771,0.08516747504472733,0.005781420972198248,0.24380823077114014,2,1.9618120193481445,0.9809060096740723,0.15084776282310486,0.001399574102833867,0.09245555415822611
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,2,1,convs.0,1024,0.990382194519043,0.9910768270492554,88.57255554199219,1.9772963299784214,128,82.4375991821289,0.6440437436103821,6.655399322509766,0.34660470485687256,0.0947274061208758
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,2,2,pns.0,1024,1.0006465911865234,1.0009149312973022,1.9964323043823242,1.9964328993656932,128,82.583251953125,0.6451816558837891,0.9942891001701355,0.007812497206032276,0.0947274061208758
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,2,3,convs.1,1024,0.13382446765899658,0.14499901235103607,0.010096372105181217,0.38240215882725975,2,1.8746227025985718,0.9373113512992859,0.15841205418109894,0.0023780204355716705,0.0947274061208758
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,4,1,convs.0,1024,0.9948137402534485,0.9982690215110779,88.15951538085938,1.993012787869354,128,81.04505157470703,0.6331644654273987,6.6089630126953125,0.34366270899772644,0.12418685705531639
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,4,2,pns.0,1024,1.00042724609375,1.0039900541305542,2.004133701324463,2.004134059691559,128,81.12818145751953,0.6338139176368713,0.9936199188232422,0.007812498137354851,0.12418685705531639
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,4,3,convs.1,1024,0.3241879940032959,0.35644543170928955,0.03331127017736435,0.9396069022904763,2,1.640663504600525,0.8203317523002625,0.17987407743930817,0.007554006762802601,0.12418685705531639
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,8,1,convs.0,1024,0.9987157583236694,1.0119043588638306,91.31584930419922,2.027171389074536,128,77.6836929321289,0.6069038510322571,6.637860298156738,0.3512337803840637,0.15938721758725644
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,8,2,pns.0,1024,1.0004856586456299,1.013972520828247,2.031139612197876,2.031139975394006,128,77.54620361328125,0.6058297157287598,0.9889680743217468,0.007812498137354851,0.15938721758725644
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,8,3,convs.1,1024,0.6523681879043579,0.735359787940979,0.2183271199464798,1.9295035227497201,2,1.2992907762527466,0.6496453881263733,0.2950247824192047,0.047259412705898285,0.15938721758725644
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,16,1,convs.0,1024,0.9986854791641235,1.0333549976348877,105.1540756225586,2.093795916060732,128,69.60045623779297,0.5437535643577576,6.8907036781311035,0.3917202055454254,0.1056124900535261
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,16,2,pns.0,1024,1.0006669759750366,1.0353293418884277,2.097201108932495,2.097201733947317,128,69.32270050048828,0.5415835976600647,0.9722490906715393,0.007812497206032276,0.1056124900535261
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,16,3,convs.1,1024,0.8725731372833252,1.0077582597732544,1.728426456451416,2.353663877697914,2,1.1217743158340454,0.5608871579170227,0.6991922855377197,0.35321909189224243,0.1056124900535261
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,32,1,convs.0,1024,0.9990485906600952,1.0474635362625122,113.16824340820312,2.1411612646563323,128,58.38441848754883,0.4561282694339752,6.989133358001709,0.4123603105545044,0.029172618808091653
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,32,2,pns.0,1024,1.00054132938385,1.0492922067642212,2.1440634727478027,2.144063983932491,128,58.6811637878418,0.45844659209251404,0.9612554311752319,0.0078124976716935635,0.029172618808091653
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,32,3,convs.1,1024,0.9344157576560974,1.1206648349761963,7.103940486907959,2.5155491489741797,2,1.0736451148986816,0.5368225574493408,1.3477777242660522,1.3793821334838867,0.029172618808091653
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,50,1,convs.0,1024,0.9985702037811279,1.0456277132034302,76.24311828613281,2.137194110671387,128,52.61320495605469,0.41104066371917725,5.734644889831543,0.27836787700653076,0.014372267872673195
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,50,2,pns.0,1024,1.0002820491790771,1.0472925901412964,2.1397910118103027,2.1397919046010574,128,52.66738510131836,0.4114639461040497,0.9600438475608826,0.007812496740370989,0.014372267872673195
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,50,3,convs.1,1024,0.9495353698730469,1.1319103240966797,10.34462833404541,2.516767967286814,2,1.0624513626098633,0.5312256813049316,1.6219886541366577,2.005274772644043,0.014372267872673195
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,100,1,convs.0,1024,0.9984543323516846,1.0546289682388306,11.849943161010742,2.152245230807177,128,55.195106506347656,0.43121176958084106,2.2535879611968994,0.042942676693201065,0.03446450767417588
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,100,2,pns.0,1024,1.000478982925415,1.0569707155227661,2.155839204788208,2.155843059736001,128,55.15629959106445,0.43090859055519104,0.9603166580200195,0.0078124855645000935,0.03446450767417588
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,100,3,convs.1,1024,0.9559417366981506,1.1682308912277222,13.474344253540039,2.6067044874959078,2,1.051424503326416,0.525712251663208,1.825397253036499,2.5452911853790283,0.03446450767417588
CSBM-H0.1-FS0.25-TR0.05,GraphSAGEPairNorm,4,0,2,128,150,1,convs.0,1024,0.9987818002700806,1.0489168167114258,18.15889549255371,2.1300853444485837,128,53.19954299926758,0.41562142968177795,2.809922456741333,0.06646803021430969,0.028917232947286653
