dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,1,convs.0,1024,0.37818312644958496,0.23936273157596588,0.21651987731456757,0.5324902582779374,128,95.79779052734375,0.748420238494873,0.6195581555366516,0.0013537344057112932,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,2,pns.0,1024,0.9949201345443726,0.6257216334342957,1.4297196865081787,1.2538320060554438,128,96.22755432128906,0.7517777681350708,0.9999936819076538,0.008933888748288155,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,3,convs.1,1024,0.30749744176864624,0.15455737709999084,0.21300949156284332,0.33188960607454704,128,89.41871643066406,0.698583722114563,0.789164662361145,0.0017312022391706705,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,4,pns.1,1024,0.9932476282119751,0.5265766382217407,1.0802584886550903,0.9576603276842391,128,91.8887710571289,0.7178810238838196,0.9999950528144836,0.008812548592686653,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,5,convs.2,1024,0.33277690410614014,0.1383848339319229,0.1621456742286682,0.2810055971734104,128,87.95008850097656,0.6871100664138794,0.7408794164657593,0.0017765203956514597,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,6,pns.2,1024,0.9900965690612793,0.4428578317165375,0.8389999866485596,0.7138744200839017,128,88.47511291503906,0.6912118196487427,0.9999948740005493,0.009224236942827702,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,7,convs.3,1024,0.29615676403045654,0.1051454171538353,0.12237027287483215,0.20101326250138424,128,88.14371490478516,0.688622772693634,0.7570123076438904,0.0016843295888975263,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,8,pns.3,1024,0.9867188930511475,0.39047810435295105,0.6875941753387451,0.5665007688784865,128,90.38893127441406,0.7061635255813599,0.9999945759773254,0.009480642154812813,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,9,convs.4,1024,0.30281227827072144,0.09104789048433304,0.10362784564495087,0.15998272923412124,128,86.15727233886719,0.6731036901473999,0.768875241279602,0.0019529673736542463,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,10,pns.4,1024,0.9866771101951599,0.3235430419445038,0.5326362252235413,0.41257675353972695,128,85.84327697753906,0.6706506013870239,0.9999948143959045,0.01006419025361538,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,11,convs.5,1024,0.32826530933380127,0.08159373700618744,0.0887753814458847,0.1301704774518002,128,84.5179214477539,0.6602962613105774,0.7642442584037781,0.002383064478635788,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,12,pns.5,1024,0.9838491082191467,0.25657591223716736,0.40991443395614624,0.29124298866649606,128,82.68988037109375,0.6460146903991699,0.999995231628418,0.01098661869764328,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,13,convs.6,1024,0.3515375852584839,0.07053917646408081,0.08190874010324478,0.0957340242097013,128,71.48020935058594,0.5584391355514526,0.7858077883720398,0.003774035954847932,0.30549925273347106
Amazon-Ratings,GraphSAGEPairNorm,1,0,8,128,1,14,pns.6,1024,0.9546144604682922,0.20021173357963562,0.3191893696784973,0.1678451670285977,128,72.85847473144531,0.5692068338394165,0.9999957084655762,0.014705434441566467,0.30549925273347106
