epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.679032971461614,0.57666015625,0.6536260843276978,0.9928385416666666,0.9928385416666666,0.9886067708333334
2,0.6263402998447418,0.9982096354166666,0.5732726653416952,1.0,1.0,1.0
3,0.5183802098035812,1.0,0.42328745126724243,1.0,1.0,1.0
4,0.344247043132782,1.0,0.22732854882876077,1.0,1.0,1.0
5,0.15915793552994728,1.0,0.07806481420993805,1.0,1.0,1.0
6,0.04838966981818279,1.0,0.019278417030970257,1.0,1.0,1.0
7,0.011718902426461378,1.0,0.004807284567505121,1.0,1.0,1.0
8,0.0031350021017715335,1.0,0.0015661138265083234,1.0,1.0,1.0
9,0.0011298753573404003,1.0,0.0006933351590608557,1.0,1.0,1.0
10,0.0005478017750040939,1.0,0.0003895316816245516,1.0,1.0,1.0
11,0.0003285312462442865,1.0,0.0002580846776254475,1.0,1.0,1.0
12,0.00022794567000043267,1.0,0.00019097086624242365,1.0,1.0,1.0
13,0.0001742050274818515,1.0,0.00015265210337626436,1.0,1.0,1.0
14,0.0001421385386493057,1.0,0.00012807080444569388,1.0,1.0,1.0
15,0.00012075866834493354,1.0,0.00011061290570069104,1.0,1.0,1.0
16,0.00010509651838219725,1.0,9.729061275720596e-05,1.0,1.0,1.0
17,9.299260515642042e-05,1.0,8.675754846384127e-05,1.0,1.0,1.0
18,8.324035782910262e-05,1.0,7.811502534120034e-05,1.0,1.0,1.0
19,7.510890524523954e-05,1.0,7.080621192775045e-05,1.0,1.0,1.0
20,6.820789955478783e-05,1.0,6.451831238033871e-05,1.0,1.0,1.0
21,6.220527939149179e-05,1.0,5.9051508287666366e-05,1.0,1.0,1.0
22,5.696958881647637e-05,1.0,5.424323414141933e-05,1.0,1.0,1.0
23,5.23775743204169e-05,1.0,5.0023809308186173e-05,1.0,1.0,1.0
24,4.833052116737235e-05,1.0,4.6272867621155456e-05,1.0,1.0,1.0
25,4.473199563411375e-05,1.0,4.293524883299445e-05,1.0,1.0,1.0
26,4.1525373793168306e-05,1.0,3.99591093203829e-05,1.0,1.0,1.0
27,3.866245909496987e-05,1.0,3.729323361767456e-05,1.0,1.0,1.0
28,3.610282510635443e-05,1.0,3.490813590663796e-05,1.0,1.0,1.0
29,3.379956009060455e-05,1.0,3.27507283752008e-05,1.0,1.0,1.0
30,3.171962574318362e-05,1.0,3.0805342248640954e-05,1.0,1.0,1.0
31,2.9840320470005583e-05,1.0,2.9042252208455466e-05,1.0,1.0,1.0
32,2.8135648790339474e-05,1.0,2.7442057519995917e-05,1.0,1.0,1.0
33,2.6589624212647323e-05,1.0,2.598202142204779e-05,1.0,1.0,1.0
34,2.5178246081244044e-05,1.0,2.464987846906297e-05,1.0,1.0,1.0
35,2.38910788539215e-05,1.0,2.3432285161106847e-05,1.0,1.0,1.0
36,2.2710368284606375e-05,1.0,2.2311545762931928e-05,1.0,1.0,1.0
37,2.1625405679515097e-05,1.0,2.1279278977696475e-05,1.0,1.0,1.0
38,2.0626276030573838e-05,1.0,2.032997448016734e-05,1.0,1.0,1.0
39,1.9703512710596744e-05,1.0,1.9454240221724223e-05,1.0,1.0,1.0
40,1.885395280017595e-05,1.0,1.8640049650760677e-05,1.0,1.0,1.0
41,1.8064073022590794e-05,1.0,1.7881269741337746e-05,1.0,1.0,1.0
42,1.73302444939812e-05,1.0,1.717829036351759e-05,1.0,1.0,1.0
43,1.664513547439128e-05,1.0,1.6521644283784553e-05,1.0,1.0,1.0
44,1.601105274554963e-05,1.0,1.5911018635961227e-05,1.0,1.0,1.0
45,1.541657032551787e-05,1.0,1.5338110946080025e-05,1.0,1.0,1.0
46,1.486050299111715e-05,1.0,1.4800049333037654e-05,1.0,1.0,1.0
47,1.4339515018946258e-05,1.0,1.4300093425845262e-05,1.0,1.0,1.0
48,1.3852829548947435e-05,1.0,1.3824660527461674e-05,1.0,1.0,1.0
49,1.3394160911654277e-05,1.0,1.3382832548813894e-05,1.0,1.0,1.0
50,1.296186004159002e-05,1.0,1.2960174596325183e-05,1.0,1.0,1.0
51,1.2551385831708709e-05,1.0,1.2562583530476937e-05,1.0,1.0,1.0
52,1.2164504823886091e-05,1.0,1.2183463089362098e-05,1.0,1.0,1.0
53,1.179751097879489e-05,1.0,1.1825917681562714e-05,1.0,1.0,1.0
54,1.1450850858333675e-05,1.0,1.1486223229439929e-05,1.0,1.0,1.0
55,1.1122253454232123e-05,1.0,1.1167560539130742e-05,1.0,1.0,1.0
56,1.080772305310044e-05,1.0,1.086007311338714e-05,1.0,1.0,1.0
57,1.0510286150141232e-05,1.0,1.0569969769373225e-05,1.0,1.0,1.0
58,1.0226372069155332e-05,1.0,1.0291741091350559e-05,1.0,1.0,1.0
59,9.954953839041991e-06,1.0,1.0024764681778228e-05,1.0,1.0,1.0
60,9.697039028348323e-06,1.0,9.770206209699003e-06,1.0,1.0,1.0
61,9.450513061892707e-06,1.0,9.528298202591637e-06,1.0,1.0,1.0
62,9.214697153462717e-06,1.0,9.298574999168826e-06,1.0,1.0,1.0
