epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.6933657725652059,0.5125325520833334,0.6940948565800985,0.49609375,0.49609375,0.4996744791666667
2,0.6929079989592234,0.5105794270833334,0.6931360960006714,0.513671875,0.513671875,0.5032552083333334
3,0.6931177775065104,0.50634765625,0.6932674249013265,0.49609375,0.513671875,0.5032552083333334
4,0.6929019888242086,0.5105794270833334,0.6941279967625936,0.49609375,0.513671875,0.5032552083333334
5,0.6929253041744232,0.5105794270833334,0.6935163338979086,0.49609375,0.513671875,0.5032552083333334
6,0.6924736301104227,0.5105794270833334,0.692330797513326,0.49609375,0.513671875,0.5032552083333334
7,0.6909614205360413,0.5305989583333334,0.6880042552947998,0.58203125,0.58203125,0.5680338541666666
8,0.6844111482302347,0.5743815104166666,0.6775432030359904,0.5794270833333334,0.58203125,0.5680338541666666
9,0.6782408356666565,0.5760091145833334,0.676983912785848,0.5807291666666666,0.58203125,0.5680338541666666
10,0.6756657958030701,0.5764973958333334,0.6767853498458862,0.5813802083333334,0.58203125,0.5680338541666666
11,0.6745478411515554,0.5774739583333334,0.6802991827329,0.5631510416666666,0.58203125,0.5680338541666666
12,0.6734076837698618,0.5777994791666666,0.6790908575057983,0.572265625,0.58203125,0.5680338541666666
13,0.6730013787746429,0.5792643229166666,0.6780228217442831,0.5735677083333334,0.58203125,0.5680338541666666
14,0.6728688776493073,0.5797526041666666,0.678250273068746,0.5677083333333334,0.58203125,0.5680338541666666
15,0.6727710664272308,0.5787760416666666,0.6773956020673116,0.5768229166666666,0.58203125,0.5680338541666666
16,0.6726825535297394,0.5784505208333334,0.677967349688212,0.5755208333333334,0.58203125,0.5680338541666666
17,0.6726173162460327,0.5784505208333334,0.6783739725748698,0.5755208333333334,0.58203125,0.5680338541666666
18,0.6726936399936676,0.5784505208333334,0.6788090666135153,0.5709635416666666,0.58203125,0.5680338541666666
19,0.6726402541001638,0.5784505208333334,0.6779969930648804,0.5774739583333334,0.58203125,0.5680338541666666
20,0.6727416416009268,0.5787760416666666,0.6775888999303182,0.5755208333333334,0.58203125,0.5680338541666666
21,0.6727094054222107,0.58154296875,0.6787083546320597,0.5716145833333334,0.58203125,0.5680338541666666
22,0.6726297040780386,0.5794270833333334,0.6784025033315023,0.5709635416666666,0.58203125,0.5680338541666666
23,0.6726179818312327,0.5799153645833334,0.678449829419454,0.578125,0.58203125,0.5680338541666666
24,0.6725758413473765,0.580078125,0.6778977314631144,0.57421875,0.58203125,0.5680338541666666
25,0.672583798567454,0.5802408854166666,0.6776254574457804,0.57421875,0.58203125,0.5680338541666666
26,0.6726693212985992,0.5774739583333334,0.6789564490318298,0.5703125,0.58203125,0.5680338541666666
27,0.6725390056769053,0.580078125,0.6780088345209757,0.57421875,0.58203125,0.5680338541666666
28,0.6725155711174011,0.58056640625,0.677741805712382,0.578125,0.58203125,0.5680338541666666
29,0.6725119650363922,0.5797526041666666,0.6780254046122233,0.5774739583333334,0.58203125,0.5680338541666666
30,0.6725470026334127,0.5791015625,0.6784871816635132,0.57421875,0.58203125,0.5680338541666666
31,0.6725930770238241,0.5782877604166666,0.6773225466410319,0.5774739583333334,0.58203125,0.5680338541666666
32,0.6725240250428518,0.5794270833333334,0.6775501569112142,0.5768229166666666,0.58203125,0.5680338541666666
33,0.6724994579950968,0.578125,0.6786397298177084,0.5735677083333334,0.58203125,0.5680338541666666
34,0.6725322306156158,0.5784505208333334,0.6787418325742086,0.5703125,0.58203125,0.5680338541666666
35,0.672487477461497,0.57763671875,0.6779758334159851,0.5696614583333334,0.58203125,0.5680338541666666
36,0.6725823283195496,0.578125,0.6773370107014974,0.5768229166666666,0.58203125,0.5680338541666666
37,0.6725353995958964,0.5802408854166666,0.6784673531850179,0.5735677083333334,0.58203125,0.5680338541666666
38,0.6724932293097178,0.5810546875,0.6784902016321818,0.5703125,0.58203125,0.5680338541666666
39,0.6726502875487009,0.5818684895833334,0.678922971089681,0.572265625,0.58203125,0.5680338541666666
40,0.6724215944608053,0.5799153645833334,0.6779148578643799,0.576171875,0.58203125,0.5680338541666666
41,0.6724804937839508,0.5794270833333334,0.6774076620737711,0.576171875,0.58203125,0.5680338541666666
42,0.6724975109100342,0.5794270833333334,0.6778208017349243,0.576171875,0.58203125,0.5680338541666666
43,0.6725325981775919,0.580078125,0.6783368984858195,0.5709635416666666,0.58203125,0.5680338541666666
