model,distance,width,graph_seed,n_init,test_acc,matched_influence,distractor_influence,specificity
GraphSAGE,6,1,3,3,0.5808376736111112,0.025103993816628645,0.019286210342897903,0.535296294434166
GraphSAGE,6,1,4,3,0.5896267361111112,0.0365303557413578,0.01954978523644968,0.5683993456654687
GraphSAGE,6,1,5,3,0.5703125,0.032048225829688214,0.026916666890125878,0.5207374786857805
GraphSAGE,6,2,1,3,0.592990451388889,0.031029940165656928,0.030613384801351156,0.5033736032714616
GraphSAGE,6,2,2,3,0.5974392361111112,0.02217842900264107,0.02220372647101006,0.5034100878265514
GraphSAGE,6,2,3,3,0.6055772569444445,0.030996773450169712,0.030821915677127738,0.5012983682553998
GraphSAGE,6,2,4,3,0.5988498263888888,0.03226897642404462,0.031931589415762573,0.5026772677319614
GraphSAGE,6,2,5,3,0.6053602430555556,0.029948186468876276,0.030262695053049054,0.49739935408977964
GraphSAGE,6,4,1,3,0.7137586805555557,1.4378596694829564,0.6796935806438947,0.5659437843037928
GraphSAGE,6,4,2,3,0.6362847222222222,0.0626126539367154,0.06307132835596956,0.4981536872513894
GraphSAGE,6,4,3,3,0.6343315972222222,0.03757779126302315,0.03856195861529462,0.5029526923117886
GraphSAGE,6,4,4,3,0.7078993055555555,2.3887437167577446,1.1471166675522302,0.5603086163019877
GraphSAGE,6,4,5,3,0.7361111111111112,1.7959911662425536,0.8028781337100858,0.62510841053173
GraphSAGE,6,8,1,3,0.8942057291666666,5.525225416136284,3.4099065194798945,0.5861440626197646
GraphSAGE,6,8,2,3,0.8224826388888888,4.194180473078025,2.2852841221306335,0.5886653855414542
GraphSAGE,6,8,3,3,0.7774522569444445,2.5219289369027442,0.9988767103447268,0.5745516443778533
GraphSAGE,6,8,4,3,0.8785807291666666,5.128415500182503,3.2929991340691536,0.5737155804861317
GraphSAGE,6,8,5,3,0.7947048611111112,3.0312605813766518,1.5352344447746873,0.5694881291352489
GraphSAGE,8,1,1,3,0.5651041666666666,0.01583422990612841,0.01582525264529977,0.5002474625064849
GraphSAGE,8,1,2,3,0.5667317708333334,0.016174699791008607,0.01592051191740514,0.5043583891390581
GraphSAGE,8,1,3,3,0.5735677083333334,0.012968563897326627,0.012801105454703551,0.5063727153214393
GraphSAGE,8,1,4,3,0.5733506944444445,0.015924653276594352,0.014539209459362231,0.5156485738563649
GraphSAGE,8,1,5,3,0.5649956597222222,0.014739977986513017,0.01477127380106443,0.4991851923996971
GraphSAGE,8,2,1,3,0.5936414930555556,0.03303643590576636,0.03295502924205115,0.5006640355321464
GraphSAGE,8,2,2,3,0.5986328125,0.0264076292588508,0.026215510759129756,0.5107574555781853
GraphSAGE,8,2,3,3,0.6212022569444444,0.12076754222334785,0.08985525827665697,0.5419523914747936
GraphSAGE,8,2,4,3,0.5909288194444445,0.1248490133117836,0.03768858242422842,0.620889529307736
GraphSAGE,8,2,5,3,0.6013454861111112,0.03368635783166004,0.03383421678639328,0.49894325903160675
GraphSAGE,8,4,1,3,0.6878255208333334,0.8105307068108232,0.2791076311744594,0.5902072725636814
GraphSAGE,8,4,2,3,0.6334635416666666,0.07037062547169626,0.07090582050538312,0.49807056276483336
GraphSAGE,8,4,3,3,0.6723090277777778,1.131176754489843,0.3982843872068618,0.5843203817304244
GraphSAGE,8,4,4,3,0.6383463541666666,0.07626769660661618,0.07639382754374917,0.49977084172253344
GraphSAGE,8,4,5,3,0.6399739583333334,0.07573671883437783,0.07503827847540379,0.5023982441964314
GraphSAGE,8,8,1,3,0.7022569444444443,0.20292219585583857,0.19318772538099438,0.512165501070618
GraphSAGE,8,8,2,3,0.6994357638888888,0.3161247740111624,0.32735302574777353,0.49140799101843585
GraphSAGE,8,8,3,3,0.6923828125,0.22228432814053178,0.22949129435689505,0.5013680528748875
GraphSAGE,8,8,4,3,0.7112630208333334,0.23619422685199729,0.21388368762563914,0.5243935902796637
GraphSAGE,8,8,5,3,0.6967230902777778,0.2608086989882092,0.23718531499616802,0.5226644534550094
GraphSAGE,10,1,1,3,0.5708550347222222,0.01273636578116566,0.012666254149128994,0.5012282658761263
GraphSAGE,10,1,2,3,0.5696614583333334,0.011600055657936537,0.011529918414926973,0.5028866287900012
GraphSAGE,10,1,3,3,0.5753038194444445,0.004678901736686687,0.004667589451950486,0.5101436360963811
GraphSAGE,10,1,4,3,0.5710720486111112,0.01602020768005256,0.013433710445705552,0.5408741596252524
GraphSAGE,10,1,5,3,0.5645616319444445,0.012059080851031467,0.012022236352398371,0.500607191398832
GraphSAGE,10,2,1,3,0.5914713541666666,0.030509100974692654,0.03039239681675099,0.5009803125875583
GraphSAGE,10,2,2,3,0.597439236111111,0.031616704698535614,0.03152060819653949,0.5007030433180236
GraphSAGE,10,2,3,3,0.611328125,0.22056244168017733,0.10306705083530687,0.5999294786800079
GraphSAGE,10,2,4,3,0.5997178819444445,0.028911064885202602,0.028970555255606694,0.4998115152232428
GraphSAGE,10,2,5,3,0.5998263888888888,0.03200151092793627,0.03072917307993824,0.5099456210639132
GraphSAGE,10,4,1,3,0.6563585069444445,1.0875557197529513,0.3214606432981479,0.599183071903997
GraphSAGE,10,4,2,3,0.6698133680555557,0.7358974847663072,0.467596923623906,0.5397973230387304
GraphSAGE,10,4,3,3,0.6668836805555555,1.1926397575783387,0.3576814156134181,0.5949014628224149
GraphSAGE,10,4,4,3,0.6357421875,0.07386193471029401,0.07383409712929279,0.5000695500120276
GraphSAGE,10,4,5,3,0.6408420138888888,0.07485341544573505,0.07219583611004055,0.5094528477220773
GraphSAGE,10,8,1,3,0.6985677083333334,0.26250742150781053,0.22873286029789597,0.5302504146432865
GraphSAGE,10,8,2,3,0.7943793402777778,6.661222239645819,3.7787224400478103,0.5468491827188792
GraphSAGE,10,8,3,3,0.766818576388889,1.2582039151263114,1.351514254725771,0.4928119312509785
GraphSAGE,10,8,4,3,0.7080078125,0.2456836950344344,0.22587156804123273,0.5210809509388888
GraphSAGE,10,8,5,3,0.6983506944444443,0.29042309685610235,0.2593968769845863,0.52864896531476
GraphSAGERewired,2,1,1,3,1.0,0.05955446296987551,0.00047808895001111296,0.9918091481870022
GraphSAGERewired,2,1,2,3,1.0,0.047580104640928766,0.00047089571078610487,0.9873446238742534
GraphSAGERewired,2,1,3,3,1.0,0.038427177484360676,0.00040979855234013485,0.9889172949928935
GraphSAGERewired,2,1,4,3,1.0,0.028064772414381878,0.000377071941812801,0.9855815311580786
GraphSAGERewired,2,1,5,3,1.0,0.03692552277304154,0.00044001608424082406,0.98787290730758
GraphSAGERewired,2,2,1,3,1.0,0.060371504913443154,0.0011090410957876884,0.9818229355090512
GraphSAGERewired,2,2,2,3,1.0,0.04816773804547362,0.0010700130672773867,0.9723545854113259
GraphSAGERewired,2,2,3,3,1.0,0.03878738562586174,0.0008481376969105744,0.9776867014545464
GraphSAGERewired,2,2,4,3,1.0,0.04831306409990551,0.0009317555948390085,0.9774083505936845
GraphSAGERewired,2,2,5,3,1.0,0.0568501698247322,0.0010972750682185506,0.9806759766043377
GraphSAGERewired,2,4,1,3,1.0,0.061110329911268,0.0023922016244644815,0.9619580529036554
GraphSAGERewired,2,4,2,3,1.0,0.05933411278116788,0.002320582994874106,0.961972873293648
GraphSAGERewired,2,4,3,3,0.9998914930555555,0.03942616334218959,0.0017790821242821646,0.9546091490181476
GraphSAGERewired,2,4,4,3,1.0,0.05834987099660793,0.0021633091625214242,0.9632711806928461
GraphSAGERewired,2,4,5,3,1.0,0.05779291751241544,0.0023280360943166065,0.9601526118620548
GraphSAGERewired,2,8,1,3,1.0,0.0631960867443316,0.004986379020503288,0.925589750380138
GraphSAGERewired,2,8,2,3,1.0,0.0606948330726785,0.004996043091523461,0.9241996877171802
GraphSAGERewired,2,8,3,3,1.0,0.06043169672193471,0.005015505097314114,0.9235465176625319
GraphSAGERewired,2,8,4,3,1.0,0.06004074828888406,0.004821849501392232,0.9238207149844886
GraphSAGERewired,2,8,5,3,1.0,0.060916254181241435,0.004934595967824862,0.9229004302522054
GraphSAGERewired,4,1,1,3,1.0,0.05303206291500828,8.8547455375713e-05,0.9979905804751313
GraphSAGERewired,4,1,2,3,1.0,0.06024404572963249,9.51541949281894e-05,0.9981413830067236
GraphSAGERewired,4,1,3,3,1.0,0.012476950348476143,6.0325686317715586e-05,0.9943531097508714
GraphSAGERewired,4,1,4,3,1.0,0.05732086217176402,0.00010375977217336185,0.9979143887734508
GraphSAGERewired,4,1,5,3,1.0,0.035594523605444316,7.083336818780595e-05,0.99760584900831
GraphSAGERewired,4,2,1,3,1.0,0.046203370599262904,0.0001910131303570021,0.9909697601295209
GraphSAGERewired,4,2,2,3,1.0,0.06006372311458108,0.00022036023390370474,0.995888363625813
GraphSAGERewired,4,2,3,3,0.9993489583333334,0.020591323264549526,0.0001527333260256114,0.9923312247448092
GraphSAGERewired,4,2,4,3,1.0,0.05639261971737142,0.00020793728324027447,0.9956463236355347
GraphSAGERewired,4,2,5,3,0.9997829861111112,0.035701909677906464,0.0001483743165759203,0.995016398612338
GraphSAGERewired,4,4,1,3,1.0,0.053468899538226346,0.0004903102798531714,0.9893553049458802
GraphSAGERewired,4,4,2,3,1.0,0.0637119139864808,0.0005714674447100757,0.9901321813022655
GraphSAGERewired,4,4,3,3,1.0,0.032123102759821144,0.0003875672567896042,0.9787653063201761
GraphSAGERewired,4,4,4,3,1.0,0.057351925628609024,0.0004974778496678786,0.9901725496502453
GraphSAGERewired,4,4,5,3,1.0,0.03631716721914321,0.000389076175840349,0.9875011446644324
GraphSAGERewired,4,8,1,3,1.0,0.028790316508699714,0.0007341109644206275,0.9576697243783542
GraphSAGERewired,4,8,2,3,1.0,0.06353482208942296,0.001582560115139131,0.9748247410909752
GraphSAGERewired,4,8,3,3,1.0,0.012549892150976424,0.0005778864672644582,0.9495435302249309
GraphSAGERewired,4,8,4,3,1.0,0.04914358531126103,0.0011882066216770681,0.9641614997648104
GraphSAGERewired,4,8,5,3,1.0,0.0373731836383134,0.0011384265566978986,0.9650257648348379
GraphSAGERewired,6,1,1,3,1.0,0.010438481252549536,9.216350359331216e-06,0.9979145016061125
GraphSAGERewired,6,1,2,3,1.0,0.014612055119869183,1.0344505929478961e-05,0.9992581374319783
GraphSAGERewired,6,1,3,3,1.0,0.017438176585831872,1.0697180736762846e-05,0.9993030780718811
GraphSAGERewired,6,1,4,3,1.0,0.013484701244730482,8.584665529554059e-06,0.9992684706454534
GraphSAGERewired,6,1,5,3,1.0,0.017028194581750238,1.1508334506175425e-05,0.9991827959918766
GraphSAGERewired,6,2,1,3,1.0,0.010675037422421004,1.9110538056033022e-05,0.9957890339145518
GraphSAGERewired,6,2,2,3,1.0,0.014546421717113844,1.9450560152141822e-05,0.9986020435273236
GraphSAGERewired,6,2,3,3,1.0,0.01720454492715362,1.9645958705183375e-05,0.9986352304155535
GraphSAGERewired,6,2,4,3,1.0,0.013628471938848937,1.7692517539617352e-05,0.998526596230127
GraphSAGERewired,6,2,5,3,1.0,0.017007809409733454,2.2395381182131285e-05,0.9983496259034771
GraphSAGERewired,6,4,1,3,1.0,0.03230623787036772,0.00010245395349942991,0.9899669736154624
GraphSAGERewired,6,4,2,3,1.0,0.014641057020677787,4.900656197589134e-05,0.9964749875997879
GraphSAGERewired,6,4,3,3,1.0,0.01734824884745952,6.124833431246184e-05,0.9957863093389906
GraphSAGERewired,6,4,4,3,1.0,0.014013437932817396,4.863331150180746e-05,0.9960283798248183
GraphSAGERewired,6,4,5,3,1.0,0.016786879003878614,5.28547930767805e-05,0.9960859996822319
GraphSAGERewired,6,8,1,3,1.0,0.011163949147658059,0.0001745562828432412,0.9753625825034034
GraphSAGERewired,6,8,2,3,1.0,0.01496599527225347,0.00019050816020182992,0.9866984963544126
GraphSAGERewired,6,8,3,3,1.0,0.01810099343189601,0.00020831871342015992,0.9869849747136085
GraphSAGERewired,6,8,4,3,1.0,0.013787896050265166,0.0001036116458313548,0.9906169444680216
GraphSAGERewired,6,8,5,3,1.0,0.01764532755419168,0.00019802687292506485,0.9868758632485518
GraphSAGERewired,8,1,1,3,1.0,0.021085579223229917,2.23218713231906e-06,0.9998059649384831
GraphSAGERewired,8,1,2,3,1.0,0.020231458355927618,1.8258026393177158e-06,0.9997922773725026
GraphSAGERewired,8,1,3,3,1.0,0.01577207962812584,2.0901821536541596e-06,0.9998531722257057
GraphSAGERewired,8,1,4,3,1.0,0.014993322626348041,2.4543298778508435e-06,0.9997998692677875
GraphSAGERewired,8,1,5,3,1.0,0.011063014323250778,2.3065370546859754e-06,0.9997679564484291
GraphSAGERewired,8,2,1,3,1.0,0.023010621789296692,5.3817195568110305e-06,0.9996579107300683
GraphSAGERewired,8,2,2,3,1.0,0.030770594063142198,6.206173396379929e-06,0.9996458499720408
GraphSAGERewired,8,2,3,3,1.0,0.01229273011085752,4.6193911993341885e-06,0.9996168735723541
GraphSAGERewired,8,2,4,3,1.0,0.015254643022975264,5.370006954959668e-06,0.999572967394139
GraphSAGERewired,8,2,5,3,1.0,0.01088422538850864,4.570914409196547e-06,0.9995081622678946
GraphSAGERewired,8,4,1,3,1.0,0.022009727670081247,1.4856379405792097e-05,0.9989440638362326
GraphSAGERewired,8,4,2,3,1.0,0.014220091913254388,1.1698703734778585e-05,0.9991303693687383
GraphSAGERewired,8,4,3,3,1.0,0.013284669506901992,1.1505469423115736e-05,0.999131476915675
GraphSAGERewired,8,4,4,3,1.0,0.012218181670808312,1.1755280666732778e-05,0.9989016232406477
GraphSAGERewired,8,4,5,3,1.0,0.012389701537661798,2.0096627424563234e-05,0.9982088607877696
GraphSAGERewired,8,8,1,3,1.0,0.021005892459887338,5.8236072044100716e-05,0.9943429134939931
GraphSAGERewired,8,8,2,3,1.0,0.008828254073023345,4.016592791937038e-05,0.9948476969739608
GraphSAGERewired,8,8,3,3,1.0,0.014862168187998273,8.238271138575708e-05,0.9951785583546768
GraphSAGERewired,8,8,4,3,1.0,0.013409080481020888,6.038375494791618e-05,0.9957575435151217
GraphSAGERewired,8,8,5,3,1.0,0.013881893847459045,3.0307874178940136e-05,0.9978331732235642
GraphSAGERewired,10,1,1,3,1.0,0.01180432407348538,1.9501498496610203e-07,0.999944878790647
GraphSAGERewired,10,1,2,3,1.0,0.03251638334525827,4.3641743320092335e-07,0.9999869412308988
GraphSAGERewired,10,1,3,3,1.0,0.011103515930396194,2.4689882816934333e-07,0.999955391192909
GraphSAGERewired,10,1,4,3,1.0,0.013787384738558709,3.1586145037010294e-07,0.9999783726126621
GraphSAGERewired,10,1,5,3,1.0,0.010223319152525315,1.658632123082334e-07,0.9999684733782813
GraphSAGERewired,10,2,1,3,1.0,0.016145106029701612,2.7584412348735654e-07,0.9999775508637258
GraphSAGERewired,10,2,2,3,1.0,0.02887809214977703,6.218685232317611e-07,0.9999710337258186
GraphSAGERewired,10,2,3,3,1.0,0.004147573410894741,2.2679476420946662e-07,0.9998983563354716
GraphSAGERewired,10,2,4,3,1.0,0.010109419748611495,5.75726592437024e-07,0.9999447745022421
GraphSAGERewired,10,2,5,3,1.0,0.04445774346944139,5.77688210129379e-07,0.9999488503195142
GraphSAGERewired,10,4,1,3,1.0,0.01685294871397976,1.3940711109013588e-06,0.9998795684488183
GraphSAGERewired,10,4,2,3,1.0,0.0212980707353078,5.407843946906669e-07,0.9999442686174055
GraphSAGERewired,10,4,3,3,1.0,0.004527463298321284,5.134968551756547e-07,0.9997896136807828
GraphSAGERewired,10,4,4,3,1.0,0.010807771814446218,1.0696201272290355e-06,0.9999046446507366
GraphSAGERewired,10,4,5,3,1.0,0.009878633927049426,6.732829812191218e-07,0.9998669976448578
GraphSAGERewired,10,8,1,3,1.0,0.013097406080002353,3.7073473702076143e-06,0.9996146169227038
GraphSAGERewired,10,8,2,3,1.0,0.02543387825001749,5.995246068183728e-06,0.999528029706305
GraphSAGERewired,10,8,3,3,1.0,0.01102823142446141,3.117953008132298e-06,0.999559902867702
GraphSAGERewired,10,8,4,3,1.0,0.00965069003844595,1.5368174476522907e-06,0.9998446491443239
GraphSAGERewired,10,8,5,3,1.0,0.008372679800534874,1.1583122182893628e-06,0.9997062993462342
