epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,best_test_accuracy_at_best_val
1,0.6928991774717966,0.51171875,0.6914843916893005,0.5579427083333334,0.5579427083333334,0.5393880208333334
2,0.6906052231788635,0.5538736979166666,0.6891301075617472,0.580078125,0.580078125,0.5592447916666666
3,0.6880030035972595,0.5651041666666666,0.6859087944030762,0.5833333333333334,0.5833333333333334,0.5657552083333334
4,0.6842720011870066,0.5764973958333334,0.6815000573794047,0.583984375,0.583984375,0.5654296875
5,0.6798152526219686,0.57275390625,0.6772542397181193,0.5813802083333334,0.583984375,0.5654296875
6,0.6759369075298309,0.57763671875,0.6751970052719116,0.58203125,0.583984375,0.5654296875
7,0.6749287943045298,0.5750325520833334,0.6757550636927286,0.5852864583333334,0.5852864583333334,0.5660807291666666
8,0.6748346487681071,0.5771484375,0.6762254436810812,0.5813802083333334,0.5852864583333334,0.5660807291666666
9,0.6743983229001363,0.5817057291666666,0.6757439772288004,0.5787760416666666,0.5852864583333334,0.5660807291666666
10,0.6741518278916677,0.5782877604166666,0.6760443449020386,0.583984375,0.5852864583333334,0.5660807291666666
11,0.6740946968396505,0.5813802083333334,0.6760950684547424,0.5807291666666666,0.5852864583333334,0.5660807291666666
12,0.6740535795688629,0.5818684895833334,0.6762804190317789,0.578125,0.5852864583333334,0.5660807291666666
13,0.6738711496194204,0.5799153645833334,0.6759551366170248,0.58203125,0.5852864583333334,0.5660807291666666
14,0.6738017201423645,0.5808919270833334,0.6759517590204874,0.58203125,0.5852864583333334,0.5660807291666666
15,0.673731525739034,0.5804036458333334,0.6757526993751526,0.583984375,0.5852864583333334,0.5660807291666666
16,0.6736933986345927,0.5812174479166666,0.6756691932678223,0.583984375,0.5852864583333334,0.5660807291666666
17,0.6735942264397939,0.58251953125,0.6756978432337443,0.5813802083333334,0.5852864583333334,0.5660807291666666
18,0.6735546688238779,0.58056640625,0.6756890813509623,0.583984375,0.5852864583333334,0.5660807291666666
19,0.6734718978404999,0.58251953125,0.6753408710161845,0.5846354166666666,0.5852864583333334,0.5660807291666666
20,0.673324445883433,0.580078125,0.6754130721092224,0.5826822916666666,0.5852864583333334,0.5660807291666666
21,0.6732273101806641,0.5810546875,0.6756645639737447,0.583984375,0.5852864583333334,0.5660807291666666
22,0.6731957197189331,0.5812174479166666,0.675333301226298,0.5859375,0.5859375,0.5654296875
23,0.6728748877843221,0.5804036458333334,0.675301710764567,0.587890625,0.587890625,0.564453125
24,0.672786941130956,0.5791015625,0.6753185192743937,0.5859375,0.587890625,0.564453125
25,0.6725346942742666,0.5782877604166666,0.6752366224924723,0.5865885416666666,0.587890625,0.564453125
26,0.6722509463628134,0.5818684895833334,0.6751715342203776,0.58984375,0.58984375,0.5651041666666666
27,0.6720815201600393,0.5789388020833334,0.6749864021937052,0.591796875,0.591796875,0.5673828125
28,0.6717567642529806,0.5808919270833334,0.6747477849324545,0.5891927083333334,0.591796875,0.5673828125
29,0.6713849306106567,0.58154296875,0.6747699578603109,0.5891927083333334,0.591796875,0.5673828125
30,0.6708487470944723,0.58154296875,0.6744588613510132,0.5930989583333334,0.5930989583333334,0.5690104166666666
31,0.6703634262084961,0.5831705729166666,0.6739987929662069,0.595703125,0.595703125,0.5693359375
32,0.6697992285092672,0.580078125,0.673965334892273,0.5911458333333334,0.595703125,0.5693359375
33,0.6691997547944387,0.58544921875,0.6735957066218058,0.5930989583333334,0.595703125,0.5693359375
34,0.6684111555417379,0.58740234375,0.6731254657109579,0.5970052083333334,0.5970052083333334,0.5751953125
35,0.6674811244010925,0.5927734375,0.6725207765897115,0.59765625,0.59765625,0.580078125
36,0.6665411392847697,0.5958658854166666,0.6712971925735474,0.5950520833333334,0.59765625,0.580078125
37,0.6652162075042725,0.59521484375,0.6697896321614584,0.599609375,0.599609375,0.5856119791666666
38,0.6633384823799133,0.60205078125,0.668549636999766,0.5983072916666666,0.599609375,0.5856119791666666
39,0.6610358754793803,0.603515625,0.6663539012273153,0.599609375,0.599609375,0.5856119791666666
40,0.6580030421415964,0.609375,0.6641517877578735,0.6009114583333334,0.6009114583333334,0.595703125
41,0.6549487312634786,0.6149088541666666,0.6609125137329102,0.6048177083333334,0.6048177083333334,0.5992838541666666
42,0.6509818434715271,0.6199544270833334,0.6584364573160807,0.60546875,0.60546875,0.6038411458333334
43,0.6473735074202219,0.6246744791666666,0.6561097701390585,0.6041666666666666,0.60546875,0.6038411458333334
44,0.6437868078549703,0.6277669270833334,0.6545495986938477,0.6048177083333334,0.60546875,0.6038411458333334
45,0.640847514073054,0.6282552083333334,0.6527053117752075,0.615234375,0.615234375,0.6097005208333334
46,0.637948751449585,0.6355794270833334,0.6504439314206442,0.6145833333333334,0.615234375,0.6097005208333334
47,0.6344481706619263,0.6370442708333334,0.6499277750651041,0.6165364583333334,0.6165364583333334,0.6145833333333334
48,0.6319945752620697,0.6389973958333334,0.6472323735555013,0.611328125,0.6165364583333334,0.6145833333333334
49,0.6283103128274282,0.6455078125,0.6446694533030192,0.6223958333333334,0.6223958333333334,0.6266276041666666
50,0.6245631575584412,0.654296875,0.6423954963684082,0.6236979166666666,0.6236979166666666,0.6171875
51,0.6196693778038025,0.65673828125,0.6391723950703939,0.626953125,0.626953125,0.6298828125
52,0.6156782905260721,0.66064453125,0.6360013087590536,0.6302083333333334,0.6302083333333334,0.6341145833333334
53,0.6108438074588776,0.6717122395833334,0.6342383225758871,0.626953125,0.6302083333333334,0.6341145833333334
54,0.6059242288271586,0.67236328125,0.6314448912938436,0.62890625,0.6302083333333334,0.6341145833333334
55,0.6017841895421346,0.6736653645833334,0.6287258068720499,0.6295572916666666,0.6302083333333334,0.6341145833333334
56,0.5975976487000784,0.6814778645833334,0.6255278786023458,0.6302083333333334,0.6302083333333334,0.6341145833333334
57,0.5929291049639384,0.6842447916666666,0.6243099768956503,0.6354166666666666,0.6354166666666666,0.6477864583333334
58,0.5905527671178182,0.6787109375,0.6214820146560669,0.6399739583333334,0.6399739583333334,0.6555989583333334
59,0.5871760547161102,0.6844075520833334,0.6203598181406657,0.6458333333333334,0.6458333333333334,0.6569010416666666
60,0.5829663972059885,0.6891276041666666,0.6191885272661845,0.640625,0.6458333333333334,0.6569010416666666
61,0.5806249976158142,0.6875,0.6166775623957316,0.6555989583333334,0.6555989583333334,0.6585286458333334
62,0.5766708552837372,0.6891276041666666,0.6169923146565756,0.6451822916666666,0.6555989583333334,0.6585286458333334
