dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file
Amazon-Ratings,GraphSAGE,1,9,8,128,400,7,convs.6,2048,0,0,,,,,,,0.6972302198410034,0.0842378586530685,0.6611477732658386,0.1211870321685128,128,2.702662467956543,0.0211145505309104,2.1884195804595947,0.0297339186072349,1.930817779623649,convs.6,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGE_L8_H128_seed1_split9_oversmoothing.csv
Amazon-Ratings,GraphSAGE,1,9,8,128,600,7,convs.6,2048,0,0,,,,,,,0.7671583890914917,0.230388194322586,2.8436710834503174,0.3923949949131391,128,3.0972814559936523,0.0241975113749504,2.487365484237671,0.0442084521055221,2.102637878885949,convs.6,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGE_L8_H128_seed1_split9_oversmoothing.csv
Amazon-Ratings,GraphSAGE,1,9,8,128,800,7,convs.6,2048,0,0,,,,,,,0.7739779949188232,0.3292692303657532,7.14491605758667,0.6531234425416482,128,3.1018941402435303,0.0242335479706525,2.8152105808258057,0.0676097422838211,6.016310755487505,convs.6,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGE_L8_H128_seed1_split9_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,1,6,pns.2,2048,0,0,,,,,,,0.990773379802704,0.4813555479049682,0.986945867538452,0.8608815322441862,128,97.7304229736328,0.7635189294815063,0.9999946355819702,0.0089565329253673,0.3168660810731604,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,10,6,pns.2,2048,0,0,,,,,,,0.96352618932724,0.1049180254340171,0.1793652474880218,0.129305607823041,128,30.10140991210937,0.2351672649383545,0.9999988079071044,0.01083704829216,0.1875920743979237,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,25,6,pns.2,2048,0,0,,,,,,,0.9812572002410888,0.0870057195425033,0.1684543043375015,0.1260920534540021,128,14.797062873840332,0.1156020537018776,0.9999990463256836,0.0104372100904583,0.0941903653675172,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,50,6,pns.2,2048,0,0,,,,,,,0.9861605763435364,0.1300971060991287,0.2812072336673736,0.2199479803128733,128,13.178112030029297,0.1029540002346038,0.9999985694885254,0.0099884131923317,0.2396336365356416,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,100,6,pns.2,2048,0,0,,,,,,,0.9890246987342834,0.2594808340072632,0.5793780088424683,0.4760322475748695,128,16.94533348083496,0.1323854178190231,0.9999966621398926,0.0095085799694061,0.3413695944202056,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,200,6,pns.2,2048,0,0,,,,,,,0.993196666240692,0.3861773908138275,0.9308863282203674,0.7645903243519306,128,19.3892879486084,0.1514788120985031,0.9999964833259584,0.0095116943120956,0.4852187926422615,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,400,6,pns.2,2048,0,0,,,,,,,0.9913051128387452,0.447971373796463,1.0282487869262695,0.8614958064185891,128,20.36831283569336,0.1591274440288543,0.9999969005584716,0.0093247042968869,0.6941564868993253,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,600,6,pns.2,2048,0,0,,,,,,,0.9928786158561708,0.4901078045368194,1.1114341020584106,0.9396261464290894,128,20.655216217041016,0.1613688766956329,0.9999969601631165,0.0092409942299127,0.6740845351004215,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
Amazon-Ratings,GraphSAGEPairNorm,1,0,4,128,800,6,pns.2,2048,0,0,,,,,,,0.9947344064712524,0.4974273443222046,1.1058151721954346,0.9362662695346704,128,20.225730895996094,0.1580135226249694,0.9999969601631165,0.0092272702604532,0.6902034587529189,pns.2,runs/amazon_ratings_matched_lr_oversmoothing_800ep/Amazon-Ratings_GraphSAGEPairNorm_L4_H128_seed1_split0_oversmoothing.csv
