dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Amazon-Ratings,GraphSAGE,1,4,8,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.28572922945022583,0.1969735324382782,0.14057107269763947,0.44499409037202353,128,105.9365005493164,0.8276289105415344,0.5544849038124084,0.0007847716333344579,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.034753382205963135,0.019945038482546806,0.019855692982673645,0.04151582245628649,128,93.74343872070312,0.7323706150054932,0.6911118030548096,0.00013571593444794416,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.008144676685333252,0.003556921612471342,0.0037177172489464283,0.007252574450783251,128,82.546875,0.6448974609375,0.7158855199813843,3.3990647352766246e-05,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.0018783211708068848,0.0005747975083068013,0.0006485168123617768,0.0011618977313865332,128,71.06656646728516,0.5552075505256653,0.7470821738243103,8.315130799019244e-06,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.000537872314453125,0.00011750841076718643,0.00012226184480823576,0.00023780863403716478,128,59.236968994140625,0.46278882026672363,0.7170159816741943,2.2489639377454296e-06,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.00010949373245239258,1.897774745884817e-05,2.1368334273574874e-05,3.842504756951575e-05,128,51.09202194213867,0.3991564214229584,0.7457229495048523,5.063493517809547e-07,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,3.7610530853271484e-05,4.251253812981304e-06,5.272431735647842e-06,8.694041567255682e-06,128,43.555206298828125,0.3402750492095947,0.7787432670593262,1.8543136093285284e-07,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,1,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,4.172325134277344e-06,2.4494147510267794e-07,7.067281870831721e-08,9.195377660022105e-07,5,3.9120371341705322,0.7824074268341065,0.2772301137447357,1.3809324173053028e-07,0.3850602585752696
Amazon-Ratings,GraphSAGE,1,4,8,128,10,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.13084501028060913,0.08863022923469543,0.060115519911050797,0.2022263101852822,128,92.98008728027344,0.7264069318771362,0.5382699966430664,0.0003644104581326246,0.09491358024248932
Amazon-Ratings,GraphSAGE,1,4,8,128,10,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.013507723808288574,0.007024440914392471,0.00421543326228857,0.01444952314361642,128,64.52660369873047,0.5041140913963318,0.5398948788642883,3.4137505281250924e-05,0.09491358024248932
