num_layers,metric,baseline_mean,pairnorm_mean,n_pairs,mean_difference,ci95_low,ci95_high,positive_pairs,negative_pairs,exact_sign_flip_pvalue,cohen_dz,exact_sign_flip_holm_pvalue
4,mean_pairwise_cosine_distance,0.4001924455165863,0.9924380660057068,10,0.5922456204891204,0.5774819128879927,0.6070093280902482,10,0,0.001953125,28.696517575698774,0.0078125
4,mean_edge_cosine_distance,0.18834725916385647,0.46801114082336426,10,0.27966388165950773,0.2606490132563887,0.2986787500626268,10,0,0.001953125,10.521213445148982,0.0078125
4,normalized_dirichlet_energy,0.538107791800029,0.9065357706336741,10,0.36842797883364503,0.3292843636501109,0.4075715940171792,10,0,0.001953125,6.733090384784901,0.0078125
4,effective_rank_ratio,0.02450074627995486,0.16294748932123185,10,0.13844674304127697,0.13602354696371136,0.14086993911884257,10,0,0.001953125,40.87115964865191,0.0078125
8,mean_pairwise_cosine_distance,0.7559566795825958,0.988836407661438,10,0.23287972807884216,0.19994818339653464,0.2658112727611497,10,0,0.001953125,5.058739981771582,0.0078125
8,mean_edge_cosine_distance,0.1834463462233543,0.4798931658267975,10,0.29644681960344316,0.283968719041831,0.3089249201650553,10,0,0.001953125,16.994996843830855,0.0078125
8,normalized_dirichlet_energy,0.2717476479680395,1.001010216651248,10,0.7292625686832085,0.6933805662995111,0.7651445710669059,10,0,0.001953125,14.5388490086983,0.0078125
8,effective_rank_ratio,0.02410466875880952,0.08881292566657062,10,0.06470825690776111,0.06198102924296266,0.06743548457255956,10,0,0.001953125,16.973096544492375,0.0078125
