dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Squirrel,GraphSAGE,1,2,4,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5082911849021912,0.4755436182022095,6.647579669952393,0.5676835892701211,128,102.09756469726562,0.7976372241973877,2.821969985961914,0.05938400328159332,0.06413900385757072
Squirrel,GraphSAGE,1,2,4,128,1,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.18088603019714355,0.20143026113510132,4.145694255828857,0.323778621777526,128,45.63593292236328,0.35653072595596313,3.0269272327423096,0.04147442802786827,0.06413900385757072
Squirrel,GraphSAGE,1,2,4,128,1,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.14689099788665771,0.176579549908638,6.204595565795898,0.3451366617800976,128,13.555107116699219,0.10589927434921265,3.63771390914917,0.05202479287981987,0.06413900385757072
Squirrel,GraphSAGE,1,2,4,128,1,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.430999755859375,0.5988745093345642,2.70493483543396,0.7621255890059169,5,1.8943506479263306,0.3788701295852661,1.4101839065551758,0.4341173768043518,0.06413900385757072
Squirrel,GraphSAGE,1,2,4,128,10,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.06590002775192261,0.06467147171497345,56.324974060058594,0.24966870610639336,128,41.772254943847656,0.3263457417488098,12.080392837524414,0.6723315715789795,0.14955688894498
Squirrel,GraphSAGE,1,2,4,128,10,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.12219619750976562,0.08750861138105392,2.226869583129883,0.24976255826381022,128,17.466262817382812,0.13645517826080322,2.5374412536621094,0.026523984968662262,0.14955688894498
Squirrel,GraphSAGE,1,2,4,128,10,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.14145952463150024,0.10065632313489914,4.657278537750244,0.2798537081450426,128,5.884716987609863,0.04597435146570206,2.9508230686187744,0.07315294444561005,0.14955688894498
Squirrel,GraphSAGE,1,2,4,128,10,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.7373436689376831,0.9202454686164856,2.718360185623169,0.8234537996232323,5,2.2164852619171143,0.4432970523834229,1.1332122087478638,0.6118215918540955,0.14955688894498
Squirrel,GraphSAGE,1,2,4,128,25,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.29234594106674194,0.2685852348804474,27.395078659057617,0.4315761743780371,128,78.72640991210938,0.6150500774383545,6.865869998931885,0.23449531197547913,0.2775369400715729
Squirrel,GraphSAGE,1,2,4,128,25,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.4174855947494507,0.3645247519016266,9.056227684020996,0.6676203644902471,128,37.15330505371094,0.2902601957321167,3.0009095668792725,0.07088655233383179,0.2775369400715729
Squirrel,GraphSAGE,1,2,4,128,25,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.4381781816482544,0.3597910702228546,69.14602661132812,0.9983767411262013,128,10.655741691589355,0.08324798196554184,5.810768127441406,0.39590299129486084,0.2775369400715729
Squirrel,GraphSAGE,1,2,4,128,25,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.8051393628120422,0.7861054539680481,124.16766357421875,1.2888027940801234,5,2.2191107273101807,0.44382214546203613,6.3270583152771,17.179407119750977,0.2775369400715729
Squirrel,GraphSAGE,1,2,4,128,50,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.36190176010131836,0.324303537607193,51.79465866088867,0.5137960619183956,128,101.77947235107422,0.7951521277427673,8.885122299194336,0.39857566356658936,0.3761090860953958
Squirrel,GraphSAGE,1,2,4,128,50,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.6827808618545532,0.6013112664222717,22.840957641601562,0.7642386509843914,128,57.01008224487305,0.4453912675380707,4.223692893981934,0.20116199553012848,0.3761090860953958
Squirrel,GraphSAGE,1,2,4,128,50,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.6575802564620972,0.5477575063705444,174.25265502929688,1.00018137712358,128,17.33052635192871,0.13539473712444305,9.532308578491211,1.1358368396759033,0.3761090860953958
Squirrel,GraphSAGE,1,2,4,128,50,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.9504249691963196,0.9298256039619446,227.88575744628906,1.2084779485782458,5,2.9144158363342285,0.5828831672668457,9.171478271484375,35.396053314208984,0.3761090860953958
Squirrel,GraphSAGE,1,2,4,128,100,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.3395676612854004,0.2988637089729309,63.41581726074219,0.49273828380590895,128,107.03855895996094,0.8362387418746948,10.1871976852417,0.4806058406829834,0.2703289168978116
Squirrel,GraphSAGE,1,2,4,128,100,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.6830999851226807,0.5671012997627258,25.212718963623047,0.734915783221642,128,61.7785758972168,0.4826451241970062,4.384050369262695,0.2339078038930893,0.2703289168978116
Squirrel,GraphSAGE,1,2,4,128,100,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.7177085876464844,0.599805474281311,179.51004028320312,0.781602784082102,128,20.063190460205078,0.15674367547035217,10.535579681396484,1.5302529335021973,0.2703289168978116
