dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Squirrel,GraphSAGE,1,6,4,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5194627046585083,0.48743388056755066,6.2310566902160645,0.5780659947863463,128,104.2969970703125,0.8148202896118164,2.7329838275909424,0.054667118936777115,0.06195623918754119
Squirrel,GraphSAGE,1,6,4,128,1,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.18483012914657593,0.2042163610458374,4.111514091491699,0.3331367625953482,128,46.4708366394043,0.36305341124534607,2.992295026779175,0.039293669164180756,0.06195623918754119
Squirrel,GraphSAGE,1,6,4,128,1,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.12906622886657715,0.15439513325691223,7.537242412567139,0.34293195365801604,128,13.304706573486328,0.10394302010536194,4.0095038414001465,0.06181987375020981,0.06195623918754119
Squirrel,GraphSAGE,1,6,4,128,1,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.7031924724578857,0.9673194885253906,2.5494253635406494,0.9544049089433062,5,1.7466553449630737,0.34933106899261473,1.2521287202835083,0.3894549310207367,0.06195623918754119
Squirrel,GraphSAGE,1,6,4,128,10,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.09913873672485352,0.09958754479885101,44.110389709472656,0.2654364682631893,128,51.89827346801758,0.40545526146888733,10.391670227050781,0.514994740486145,0.1922490435023196
Squirrel,GraphSAGE,1,6,4,128,10,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.18294060230255127,0.15991857647895813,4.356287956237793,0.3844993695210879,128,22.590347290039062,0.17648708820343018,2.770392894744873,0.039557382464408875,0.1922490435023196
Squirrel,GraphSAGE,1,6,4,128,10,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.23898941278457642,0.20412200689315796,12.536552429199219,0.6426424950459159,128,8.282021522521973,0.06470329314470291,3.242410898208618,0.08926792442798615,0.1922490435023196
Squirrel,GraphSAGE,1,6,4,128,10,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.6640529632568359,0.9275843501091003,7.855837345123291,1.013822452136218,5,2.2584245204925537,0.45168490409851075,1.7069032192230225,1.2738484144210815,0.1922490435023196
Squirrel,GraphSAGE,1,6,4,128,25,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.3552859425544739,0.3282682001590729,31.2637939453125,0.4929731238587595,128,85.82600402832031,0.6705156564712524,6.903915882110596,0.25605636835098267,0.3114147003980075
Squirrel,GraphSAGE,1,6,4,128,25,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.33567142486572266,0.3363147974014282,13.298344612121582,0.5846746686858444,128,39.8428955078125,0.31127262115478516,3.843069553375244,0.1112675666809082,0.3114147003980075
Squirrel,GraphSAGE,1,6,4,128,25,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.4722873568534851,0.4104754626750946,62.47328186035156,1.253651764770268,128,13.248780250549316,0.10350609570741653,5.4055867195129395,0.28715741634368896,0.3114147003980075
