dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file,best_epoch,test_acc_at_best_val,metric_epoch_gap
Squirrel,GraphSAGEPairNorm,1,1,8,128,25,14,pns.6,2048,0,0,,,,,,,0.944242000579834,0.8908535838127136,1.9061946868896484,1.4018186003884745,128,5.418418884277344,0.0423313975334167,0.9999994039535522,0.0106395874172449,0.1352727609028452,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split1_oversmoothing.csv,33,0.3400576368876081,8
Squirrel,GraphSAGEPairNorm,1,2,8,128,400,14,pns.6,2048,0,0,,,,,,,0.994315505027771,0.9818990230560304,1.7172824144363403,1.515621785927468,128,8.814163208007812,0.068860650062561,0.9999994039535522,0.0088559137657284,0.2702268714769478,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split2_oversmoothing.csv,530,0.3160422670509126,130
Squirrel,GraphSAGEPairNorm,1,3,8,128,200,14,pns.6,2048,0,0,,,,,,,0.9886132478713988,0.9890267848968506,1.8115174770355225,1.505678088616456,128,6.7223005294799805,0.0525179728865623,0.9999994039535522,0.0093926303088665,0.2078614247301486,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split3_oversmoothing.csv,275,0.3477425552353506,75
Squirrel,GraphSAGEPairNorm,1,4,8,128,200,14,pns.6,2048,0,0,,,,,,,0.9910963177680968,0.9661926031112672,1.7066839933395386,1.4481509447103016,128,7.766313552856445,0.0606743246316909,0.9999993443489076,0.0092000989243388,0.2403795256943707,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split4_oversmoothing.csv,238,0.3400576368876081,38
Squirrel,GraphSAGEPairNorm,1,5,8,128,50,14,pns.6,2048,0,0,,,,,,,0.9860630035400392,0.9767890572547911,1.6888813972473145,1.3909233908263798,128,7.281614780426025,0.0568876154720783,0.9999995231628418,0.0094849802553653,0.1862010994788676,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split5_oversmoothing.csv,55,0.3525456292026897,5
Squirrel,GraphSAGEPairNorm,1,6,8,128,400,14,pns.6,2048,0,0,,,,,,,0.9959052205085754,0.972934365272522,1.851625919342041,1.6011884332267927,128,6.736979961395264,0.0526326559484005,0.9999994039535522,0.0090305358171463,0.2244451356427164,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split6_oversmoothing.csv,509,0.3237271853986551,109
Squirrel,GraphSAGEPairNorm,1,7,8,128,50,14,pns.6,2048,0,0,,,,,,,0.9836518168449402,0.9833953380584716,1.859605312347412,1.553816253580098,128,7.044222831726074,0.0550329908728599,0.9999994039535522,0.0093591455370187,0.21674757819991,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split7_oversmoothing.csv,88,0.3362151777137367,38
Squirrel,GraphSAGEPairNorm,1,8,8,128,100,14,pns.6,2048,0,0,,,,,,,0.9947187304496764,0.9895349740982056,1.783580303192139,1.5298962496628057,128,8.59437370300293,0.0671435445547103,0.9999993443489076,0.0090938080102205,0.1933796836141307,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split8_oversmoothing.csv,117,0.3131604226705091,17
Squirrel,GraphSAGEPairNorm,1,9,8,128,600,14,pns.6,2048,0,0,,,,,,,0.985958218574524,0.953319489955902,1.7089416980743408,1.418198500639362,128,7.014873027801514,0.0548036955296993,0.999999225139618,0.0094011761248111,0.2453894116630016,pns.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGEPairNorm_L8_H128_seed1_split9_oversmoothing.csv,667,0.3227665706051873,67
Squirrel,GraphSAGE,1,0,4,128,200,3,convs.2,2048,0,0,,,,,,,0.828656792640686,0.7366845011711121,117.94479370117188,0.6495533891172777,128,18.97760772705078,0.1482625603675842,8.67698860168457,1.3007715940475464,0.252614867131583,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split0_oversmoothing.csv,294,0.356388088376561,94
