metric,baseline_l4_mean,baseline_l8_mean,pairnorm_l4_mean,pairnorm_l8_mean,baseline_mean_depth_change,pairnorm_mean_depth_change,n_pairs,mean_difference,std_difference,median_difference,minimum_difference,maximum_difference,positive_pairs,negative_pairs,zero_pairs,ci95_low,ci95_high,paired_t_pvalue,wilcoxon_pvalue,exact_sign_flip_pvalue,cohen_dz,paired_t_holm_pvalue,wilcoxon_holm_pvalue,exact_sign_flip_holm_pvalue
mean_pairwise_cosine_distance,0.6960822820663453,0.6959782302379608,0.9945388257503509,0.9989316523075104,-0.00010405182838439942,0.004392826557159446,10,0.004496878385543845,0.019309040387044004,-0.0009744465351103626,-0.015617012977600209,0.04231148958206166,5,5,0,-0.009315977003335852,0.018309733774423544,0.48020454105382504,0.845703125,0.482421875,0.2328897912793825,0.48020454105382504,0.845703125,0.482421875
mean_edge_cosine_distance,0.723999297618866,0.6679491519927978,0.9980404794216156,1.045943808555603,-0.05605014562606812,0.04790332913398741,10,0.10395347476005554,0.02317069335395362,0.10895159840583801,0.06434166431427002,0.13460487127304066,10,0,0,0.08737815925276668,0.1205287902673444,1.8282289082603507e-07,0.001953125,0.001953125,4.4864205473729575,5.484686724781052e-07,0.015625,0.015625
normalized_dirichlet_energy,1.4967116394530446,1.2640040049964623,1.8757308750339483,2.04112875192661,-0.2327076344565823,0.16539787689266167,10,0.3981055113492439,0.05415497984200332,0.3925779636009693,0.29302275881977247,0.47385831415694324,10,0,0,0.35936537252560746,0.4368456501728803,2.4004033127042786e-09,0.001953125,0.001953125,7.351226286312232,9.601613250817114e-09,0.015625,0.015625
effective_rank,9.688348007202148,14.781658554077149,18.363380241394044,14.6343599319458,5.093310546875,-3.729020309448243,10,-8.822330856323243,0.8277106832672613,-9.077237606048584,-9.946453094482425,-7.165439605712891,0,10,0,-9.414439409758806,-8.230222302887679,8.780269775792698e-11,0.001953125,0.001953125,-10.658713285538905,6.146188843054888e-10,0.015625,0.015625
effective_rank_ratio,0.07569021880626677,0.11548170745372768,0.14346390813589097,0.11433093696832655,0.039791488647460925,-0.02913297116756438,10,-0.0689244598150253,0.006466489713025476,-0.0709159187972545,-0.07770666480064391,-0.055979996919631916,0,10,0,-0.07355030788874063,-0.06429861174130998,8.780269775792698e-11,0.001953125,0.001953125,-10.658713285538905,6.146188843054888e-10,0.015625,0.015625
mean_embedding_norm,8.169610357284546,36.72992515563965,0.9999982714653017,0.999998277425766,28.5603147983551,5.9604644664368324e-09,10,-28.56031479239464,1.6568141456962213,-28.189695268869404,-31.016347885131836,-26.151427268981934,0,10,0,-29.745528233457602,-27.375101351331676,1.1833004243988613e-12,0.001953125,0.001953125,-17.238092073624294,9.46640339519089e-12,0.015625,0.015625
mean_feature_variance,0.5028896242380142,9.537806606292724,0.008433484099805311,0.00807486483827228,9.03491698205471,-0.00035861926153303006,10,-9.035275601316243,0.864036431456027,-8.749913757666945,-10.151231564581396,-7.964966882020235,0,10,0,-9.653370029583833,-8.417181173048654,1.0414129718288783e-10,0.001953125,0.001953125,-10.457053976405243,6.146188843054888e-10,0.015625,0.015625
gradient_norm,0.36212149626085993,0.4782476363143677,0.3128148011091772,0.28876286454948197,0.11612614005350771,-0.024051936559695203,10,-0.14017807661320295,0.1303887090466231,-0.13997544327392755,-0.3753129606824972,0.05025547097625044,1,9,0,-0.23345254009260913,-0.04690361313379676,0.007877118656950094,0.009765625,0.009765625,-1.0750783379800122,0.015754237313900188,0.01953125,0.01953125
