num_layers,metric,baseline_mean,pairnorm_mean,n_pairs,mean_difference,ci95_low,ci95_high,positive_pairs,negative_pairs,exact_sign_flip_pvalue,cohen_dz,exact_sign_flip_holm_pvalue
4,mean_pairwise_cosine_distance,0.7992119073867798,0.9957910418510437,10,0.19657913446426392,0.17690084423116112,0.21625742469736672,10,0,0.001953125,7.146161569243638,0.0078125
4,mean_edge_cosine_distance,0.8335100650787354,0.9960034668445588,10,0.16249340176582336,0.14508190421154568,0.17990489932010104,10,0,0.001953125,6.676093010860024,0.0078125
4,normalized_dirichlet_energy,1.7063259923026386,1.8737228576804217,10,0.16739686537778328,0.12854189999043902,0.20625183076512754,10,0,0.001953125,3.081935667553107,0.0078125
4,effective_rank_ratio,0.08752119615674014,0.13939979374408717,10,0.051878597587347045,0.04938664114113946,0.054370554033554626,10,0,0.001953125,14.892600997733211,0.0078125
8,mean_pairwise_cosine_distance,0.6951913595199585,0.9987015843391418,10,0.3035102248191833,0.2936059317747327,0.31341451786363395,10,0,0.001953125,21.921618674654205,0.0078125
8,mean_edge_cosine_distance,0.6684921443462372,1.048370349407196,10,0.3798782050609589,0.3678679890472226,0.3918884210746951,10,0,0.001953125,22.626445445611445,0.0078125
8,normalized_dirichlet_energy,1.2677806596490455,2.0643363969379926,10,0.7965557372889471,0.7685263773787682,0.8245850971991261,10,0,0.001953125,20.3294563093947,0.0078125
8,effective_rank_ratio,0.10803033933043474,0.11215919777750964,10,0.004128858447074907,-0.00018819400384984756,0.008445910897999662,6,4,0.060546875,0.684172230367652,0.060546875
