dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file
Roman-empire,GraphSAGE,1,1,4,128,100,3,convs.2,2048,0,0,,,,,,,0.8449337482452393,0.8895894885063171,289.9595031738281,1.8615932039474097,128,11.42215347290039,0.0892355740070343,11.503994941711426,1.062808394432068,0.251908144602141,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv
Roman-empire,GraphSAGE,1,1,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8143147230148315,0.8568509817123413,212.39483642578125,1.751787370802688,128,11.47909927368164,0.0896804630756378,10.043241500854492,0.7925063371658325,0.4090728214966374,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv
Roman-empire,GraphSAGE,1,1,4,128,400,3,convs.2,2048,0,0,,,,,,,0.7604655027389526,0.7983273267745972,147.31639099121094,1.6429540450642426,128,10.74098014831543,0.0839139074087143,8.448043823242188,0.5521330833435059,0.4393855882114089,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv
Roman-empire,GraphSAGE,1,1,4,128,600,3,convs.2,2048,0,0,,,,,,,0.7218518257141113,0.7487398982048035,130.7693328857422,1.5513702631823088,128,10.3768310546875,0.0810689926147461,8.127086639404297,0.5013631582260132,0.3310813154580095,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv
Roman-empire,GraphSAGE,1,1,4,128,800,3,convs.2,2048,0,0,,,,,,,0.669916570186615,0.6968434453010559,123.6814956665039,1.450210372533782,128,9.71432876586914,0.0758931934833526,8.1419038772583,0.4788432121276855,0.3723874249238811,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,1,3,convs.2,2048,0,0,,,,,,,0.0233026146888732,0.016928868368268,0.0699893981218338,0.0441553553314304,128,63.9507942199707,0.4996155798435211,1.246970295906067,0.0005378238856792,0.2716808654326318,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,10,3,convs.2,2048,0,0,,,,,,,0.2840940356254577,0.3947318792343139,57.66373443603516,1.3471138853895528,128,6.352170944213867,0.0496263355016708,5.1345720291137695,0.2043314278125763,0.5537588989756249,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,25,3,convs.2,2048,0,0,,,,,,,0.6773743629455566,0.8245680332183838,265.73541259765625,2.095818210361577,128,7.675529479980469,0.0599650740623474,9.5506010055542,0.8330974578857422,0.1905862832621503,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,50,3,convs.2,2048,0,0,,,,,,,0.8049564957618713,0.8421845436096191,301.69891357421875,1.9205336737921084,128,10.21943187713623,0.0798393115401268,11.350665092468262,1.050344467163086,0.1573583384983757,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,100,3,convs.2,2048,0,0,,,,,,,0.8469225168228149,0.8880504369735718,313.99676513671875,1.871475549742348,128,11.03144645690918,0.0861831754446029,11.90550708770752,1.1405075788497925,0.1980819426658013,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8076424598693848,0.8393604159355164,203.5233612060547,1.7277440265037798,128,11.156471252441406,0.0871599316596984,9.935998916625977,0.7708660364151001,0.2860489277720975,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,400,3,convs.2,2048,0,0,,,,,,,0.7583375573158264,0.7949954867362976,148.52105712890625,1.6232086980253204,128,10.36732006072998,0.0809946879744529,8.518980026245117,0.5706878900527954,0.3430564974001278,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,600,3,convs.2,2048,0,0,,,,,,,0.7267040014266968,0.7526629567146301,142.29991149902344,1.5500679813043103,128,10.064170837402344,0.0786263346672058,8.456820487976074,0.5511642098426819,0.3290278383526248,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
Roman-empire,GraphSAGE,1,2,4,128,800,3,convs.2,2048,0,0,,,,,,,0.6777067184448242,0.7100363373756409,136.95570373535156,1.4695314100170127,128,9.38230323791504,0.0732992440462112,8.480920791625977,0.5347728729248047,0.4126651731070061,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv
