dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Roman-empire,GraphSAGE,1,3,4,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5011239647865295,0.4309554398059845,0.9533447623252869,1.027873813664574,128,92.68421173095703,0.7240954041481018,0.8958455920219421,0.004268873482942581,0.2714627128859212
Roman-empire,GraphSAGE,1,3,4,128,1,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.10841494798660278,0.08573021739721298,0.2497309446334839,0.2257956488991614,128,77.58281707763672,0.6061157584190369,1.025347352027893,0.0013664319412782788,0.2714627128859212
Roman-empire,GraphSAGE,1,3,4,128,1,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.02392876148223877,0.017289763316512108,0.07104010879993439,0.04535263751147557,128,63.47694396972656,0.49591362476348877,1.238942265510559,0.0005520782433450222,0.2714627128859212
Roman-empire,GraphSAGE,1,3,4,128,1,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.0037712454795837402,0.0027278249617666006,0.007753483951091766,0.011269875670146376,18,7.276345729827881,0.4042414294348823,0.8204750418663025,0.0009700183873064816,0.2714627128859212
Roman-empire,GraphSAGE,1,3,4,128,10,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5784538984298706,0.5212414860725403,6.55496072769165,1.4270512484460927,128,47.47990036010742,0.37093672156333923,1.7253035306930542,0.02645268663764,0.5570594863870807
Roman-empire,GraphSAGE,1,3,4,128,10,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.42434632778167725,0.49847567081451416,19.150596618652344,1.5523071186017217,128,15.384987831115723,0.12019521743059158,2.609760046005249,0.0680549293756485,0.5570594863870807
Roman-empire,GraphSAGE,1,3,4,128,10,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.2848016023635864,0.3987496793270111,56.388206481933594,1.3356927650829884,128,6.479313373565674,0.05061963573098183,5.1508378982543945,0.1983088254928589,0.5570594863870807
Roman-empire,GraphSAGE,1,3,4,128,10,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.1023024320602417,0.15388254821300507,28.99603271484375,0.5467364639292018,18,3.0570101737976074,0.16983389854431152,6.112502574920654,1.140738844871521,0.5570594863870807
Roman-empire,GraphSAGE,1,3,4,128,25,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.7278739213943481,0.6553763747215271,9.730177879333496,1.5261025368528158,128,39.19086456298828,0.30617862939834595,2.1935789585113525,0.04108268767595291,0.19882031858656185
Roman-empire,GraphSAGE,1,3,4,128,25,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.6660163402557373,0.7208983302116394,42.38422775268555,1.7877349618238072,128,14.680009841918945,0.11468757688999176,4.184229850769043,0.14819926023483276,0.19882031858656185
Roman-empire,GraphSAGE,1,3,4,128,25,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.6640862226486206,0.80800461769104,253.6133270263672,2.063337810303503,128,7.920504570007324,0.06187894195318222,9.557013511657715,0.7944210767745972,0.19882031858656185
Roman-empire,GraphSAGE,1,3,4,128,25,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.6996569633483887,0.8871769309043884,341.02642822265625,2.2665793279155317,18,4.656991958618164,0.2587217754787869,10.538405418395996,6.988070964813232,0.19882031858656185
Roman-empire,GraphSAGE,1,3,4,128,50,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.8854270577430725,0.8339036107063293,10.761765480041504,1.758576691831908,128,42.105838775634766,0.3289518654346466,2.1409239768981934,0.04431160166859627,0.16096493146669805
Roman-empire,GraphSAGE,1,3,4,128,50,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.7600967884063721,0.7462816834449768,36.91434097290039,1.6794669926255732,128,17.404918670654297,0.1359759271144867,4.158423900604248,0.14202319085597992,0.16096493146669805
Roman-empire,GraphSAGE,1,3,4,128,50,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.7793809771537781,0.8169463872909546,298.2945251464844,1.8765771109396243,128,10.327081680297852,0.08068032562732697,11.473615646362305,1.0422730445861816,0.16096493146669805
Roman-empire,GraphSAGE,1,3,4,128,50,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.7040772438049316,0.7347078919410706,625.6250610351562,1.6294604935464152,18,6.903445720672607,0.3835247622595893,18.039941787719727,15.714813232421875,0.16096493146669805
Roman-empire,GraphSAGE,1,3,4,128,100,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.8507934212684631,0.7935811281204224,9.02101993560791,1.5834549549251702,128,55.05857467651367,0.43014511466026306,2.041985273361206,0.03842535242438316,0.2507580394493613
Roman-empire,GraphSAGE,1,3,4,128,100,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.8255164623260498,0.8348928093910217,22.94272232055664,1.6889034288536475,128,17.701841354370117,0.13829563558101654,3.245445966720581,0.0896979570388794,0.2507580394493613
Roman-empire,GraphSAGE,1,3,4,128,100,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.8466169834136963,0.8836310505867004,304.1336364746094,1.8552790001747146,128,11.255229949951172,0.08793148398399353,11.773160934448242,1.115145206451416,0.2507580394493613
Roman-empire,GraphSAGE,1,3,4,128,100,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.6774540543556213,0.7190307974815369,1018.906494140625,1.4936090808134996,18,7.973611831665039,0.4429784350925022,24.347911834716797,27.074447631835938,0.2507580394493613
Roman-empire,GraphSAGE,1,3,4,128,200,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.7200372219085693,0.6628758311271667,7.773942947387695,1.3509725874992313,128,67.48552703857422,0.5272306799888611,2.0768933296203613,0.03374786674976349,0.23855737334286187
Roman-empire,GraphSAGE,1,3,4,128,200,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.8153178691864014,0.8348157405853271,11.716034889221191,1.6421427256222203,128,17.471649169921875,0.13649725914001465,2.325632333755493,0.04689506068825722,0.23855737334286187
Roman-empire,GraphSAGE,1,3,4,128,200,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.8187214136123657,0.8504993915557861,187.44091796875,1.7325599328816321,128,11.564238548278809,0.09034561365842819,9.59230899810791,0.7176957130432129,0.23855737334286187
Roman-empire,GraphSAGE,1,3,4,128,200,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.7250096797943115,0.7610913515090942,1088.2652587890625,1.5358974266207641,18,9.165823936462402,0.509212440914578,25.115331649780273,29.124755859375,0.23855737334286187
Roman-empire,GraphSAGE,1,3,4,128,400,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.6406964063644409,0.5944923162460327,7.016635417938232,1.2448426205754433,128,70.38973236083984,0.5499197840690613,2.082130193710327,0.030607692897319794,0.35123453012443584
Roman-empire,GraphSAGE,1,3,4,128,400,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.8112573027610779,0.8385656476020813,7.83638334274292,1.6352427880891194,128,16.83476448059082,0.13152159750461578,1.8747000694274902,0.031120453029870987,0.35123453012443584
Roman-empire,GraphSAGE,1,3,4,128,400,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.7672654390335083,0.806622326374054,135.0733184814453,1.6380335340960261,128,11.03232479095459,0.08619003742933273,8.215882301330566,0.5182071328163147,0.35123453012443584
Roman-empire,GraphSAGE,1,3,4,128,400,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.7699775695800781,0.8340510725975037,1339.31591796875,1.6156903897084611,18,9.084218978881836,0.504678832160102,26.685781478881836,36.03857421875,0.35123453012443584
Roman-empire,GraphSAGE,1,3,4,128,600,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.6140491366386414,0.5645663738250732,6.923020839691162,1.2004671184774653,128,73.45022583007812,0.5738298892974854,2.1096646785736084,0.030147967860102654,0.35715158250610873
Roman-empire,GraphSAGE,1,3,4,128,600,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.7954207062721252,0.8164633512496948,6.293959617614746,1.5880793734689216,128,16.936864852905273,0.13231925666332245,1.6972002983093262,0.025543831288814545,0.35715158250610873
Roman-empire,GraphSAGE,1,3,4,128,600,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.7351819276809692,0.7603968977928162,118.11418914794922,1.5496797080711364,128,10.738588333129883,0.08389522135257721,7.793594837188721,0.4615185558795929,0.35715158250610873
Roman-empire,GraphSAGE,1,3,4,128,600,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.8009811639785767,0.8636213541030884,1523.3358154296875,1.6093304841467786,18,8.835241317749023,0.49084673987494576,27.932130813598633,41.9516487121582,0.35715158250610873
Roman-empire,GraphSAGE,1,3,4,128,800,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5801452398300171,0.5352983474731445,6.931698322296143,1.1632785115297357,128,73.42851257324219,0.5736602544784546,2.150160551071167,0.03004402481019497,0.31009915299661645
Roman-empire,GraphSAGE,1,3,4,128,800,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.7779121398925781,0.7954418659210205,5.855780124664307,1.55821879438235,128,16.48316192626953,0.1287747025489807,1.6587004661560059,0.023679640144109726,0.31009915299661645
Roman-empire,GraphSAGE,1,3,4,128,800,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.6979271769523621,0.7358506917953491,119.2685775756836,1.4995676677232443,128,9.907362937927246,0.07740127295255661,7.919317245483398,0.4637039005756378,0.31009915299661645
Roman-empire,GraphSAGE,1,3,4,128,800,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.8114237189292908,0.8800584077835083,1862.28369140625,1.5810567041560413,18,8.42293643951416,0.46794091330634224,30.436811447143555,51.96084213256836,0.31009915299661645
