dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.611517071723938,0.5406725406646729,0.9212360382080078,1.246590478043244,128,95.94769287109375,0.7495913505554199,0.7973308563232422,0.004021579399704933,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,2,pns.0,2048,0,0,,nan,nan,nan,nan,nan,0.9848337769508362,0.8644476532936096,2.190230131149292,1.7896341576262764,128,95.28763580322266,0.744434654712677,0.9999969005584717,0.009561268612742424,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,3,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.25983887910842896,0.2095324546098709,0.37564221024513245,0.5066756211996196,128,91.89573669433594,0.7179354429244995,0.8370649814605713,0.001867964630946517,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,4,pns.1,2048,0,0,,nan,nan,nan,nan,nan,0.9826253652572632,0.7776433229446411,1.882686734199524,1.571070890536601,128,92.14141082763672,0.7198547720909119,0.9999948740005493,0.009362079203128815,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,5,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.31128084659576416,0.22196458280086517,0.32760846614837646,0.5261903371477095,128,91.72824096679688,0.7166268825531006,0.7656773924827576,0.0018448915798217058,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,6,pns.2,2048,0,0,,nan,nan,nan,nan,nan,0.9793878793716431,0.7020527720451355,1.6803470849990845,1.3873121879641446,128,91.34945678710938,0.713667631149292,0.9999948740005493,0.009462694637477398,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,7,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.29967933893203735,0.18924164772033691,0.29576486349105835,0.4496119261743221,128,90.35074615478516,0.705865204334259,0.7790876626968384,0.0019861783366650343,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,8,pns.3,2048,0,0,,nan,nan,nan,nan,nan,0.9747797250747681,0.6195276379585266,1.472610592842102,1.1633712580320406,128,89.59929656982422,0.6999945044517517,0.9999948740005493,0.009889164008200169,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,9,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.31704026460647583,0.17416054010391235,0.2830057442188263,0.4102572687721025,128,87.37782287597656,0.6826392412185669,0.786385715007782,0.0022971429862082005,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,10,pns.4,2048,0,0,,nan,nan,nan,nan,nan,0.9624040722846985,0.5542713403701782,1.310979962348938,0.9624923441171225,128,87.50566101074219,0.6836379766464233,0.9999951720237732,0.010641155764460564,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,11,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.3112829923629761,0.15200786292552948,0.2693951725959778,0.3477265220792867,128,82.69851684570312,0.6460821628570557,0.7898116111755371,0.002925510285422206,0.2159522931292362
Roman-empire,GraphSAGEPairNorm,1,8,8,128,1,12,pns.5,2048,0,0,,nan,nan,nan,nan,nan,0.9305074214935303,0.4775257408618927,1.15434992313385,0.7194129000417306,128,82.43949127197266,0.6440585255622864,0.9999953508377075,0.012535720132291317,0.2159522931292362
