num_layers,metric,baseline_mean,pairnorm_mean,n_pairs,mean_difference,std_difference,median_difference,minimum_difference,maximum_difference,positive_pairs,negative_pairs,zero_pairs,ci95_low,ci95_high,paired_t_pvalue,wilcoxon_pvalue,exact_sign_flip_pvalue,cohen_dz,paired_t_holm_pvalue,wilcoxon_holm_pvalue,exact_sign_flip_holm_pvalue
4,mean_pairwise_cosine_distance,0.6960822820663453,0.9945388257503509,10,0.29845654368400576,0.014634319822719392,0.2979899048805237,0.27964478731155396,0.32479411363601685,10,0,0,0.2879877819343814,0.3089253054336301,2.614890147319966e-13,0.001953125,0.001953125,20.394288719907564,1.307445073659983e-12,0.015625,0.015625
4,mean_edge_cosine_distance,0.723999297618866,0.9980404794216156,10,0.2740411818027496,0.014486877600314071,0.2700347602367401,0.2548367381095885,0.3008473515510559,10,0,0,0.26367789386515716,0.28440446974034206,5.138524900342076e-13,0.001953125,0.001953125,18.916511160197036,2.0554099601368302e-12,0.015625,0.015625
4,normalized_dirichlet_energy,1.4967116394530446,1.8757308750339483,10,0.37901923558090383,0.031603290523396804,0.37215808094906655,0.3281421978947725,0.4309434873434539,10,0,0,0.3564116034530361,0.4016268677087716,3.057929188936743e-11,0.001953125,0.001953125,11.993030766853384,9.173787566810228e-11,0.015625,0.015625
4,effective_rank,9.688348007202148,18.363380241394044,10,8.675032234191894,0.2747182893947516,8.641449451446533,8.246079444885254,9.16484832763672,10,0,0,8.478510608672055,8.871553859711733,5.138262560939038e-15,0.001953125,0.001953125,31.57792025170359,4.1106100487512306e-14,0.015625,0.015625
4,effective_rank_ratio,0.07569021880626677,0.14346390813589097,10,0.06777368932962419,0.002146236635896514,0.06751132383942607,0.064422495663166,0.0716003775596619,10,0,0,0.06623836413025043,0.06930901452899794,5.138262560939386e-15,0.001953125,0.001953125,31.577920251703343,4.1106100487512306e-14,0.015625,0.015625
4,mean_embedding_norm,8.169610357284546,0.9999982714653017,10,-7.169612085819244,0.3240682185910907,-7.133787006139755,-7.890035510063171,-6.790942013263702,0,10,0,-7.4014365239997195,-6.9377876476387685,1.2585602032054654e-13,0.001953125,0.001953125,-22.12377417628188,7.551361219232792e-13,0.015625,0.015625
4,mean_feature_variance,0.5028896242380142,0.008433484099805311,10,-0.4944561401382089,0.050315958375020814,-0.47609971836209297,-0.6132418271154165,-0.4438760224729776,0,10,0,-0.5304500084432019,-0.45846227183321586,1.8138042538182267e-10,0.001953125,0.001953125,-9.827024190871418,3.6276085076364534e-10,0.015625,0.015625
4,gradient_norm,0.36212149626085993,0.3128148011091772,10,-0.049306695151682775,0.0603516736331883,-0.05140912695305408,-0.12215135897362484,0.03836255491568191,3,7,0,-0.09247968167313844,-0.006133708630227108,0.029524276089331447,0.048828125,0.037109375,-0.816989690316861,0.029524276089331447,0.048828125,0.037109375
8,mean_pairwise_cosine_distance,0.6959782302379608,0.9989316523075104,10,0.3029534220695496,0.015535984293914647,0.3028672933578491,0.28092706203460704,0.3314667344093323,10,0,0,0.2918396484135714,0.3140671957255278,3.911441746775255e-13,0.001953125,0.001953125,19.50011124742284,2.346865048065153e-12,0.015625,0.015625
8,mean_edge_cosine_distance,0.6679491519927978,1.045943808555603,10,0.3779946565628052,0.0171424364086146,0.37429726123809814,0.3592067360877991,0.4120290279388428,10,0,0,0.36573169629243674,0.3902576168331736,1.2967824861147458e-13,0.001953125,0.001953125,22.05022947454839,1.0374259888917967e-12,0.015625,0.015625
8,normalized_dirichlet_energy,1.2640040049964623,2.04112875192661,10,0.7771247469301478,0.0408021900372899,0.7703729675844587,0.7239662461632264,0.8457511616607496,10,0,0,0.7479366185075238,0.8063128753527717,4.832845681591332e-13,0.001953125,0.001953125,19.046152822187207,2.416422840795666e-12,0.015625,0.015625
8,effective_rank,14.781658554077149,14.6343599319458,10,-0.14729862213134784,0.6978240441118154,-0.3201436996459961,-0.8669328689575195,1.0806398391723633,4,6,0,-0.646491871251447,0.3518946269887513,0.5211974675072779,0.556640625,0.513671875,-0.2110827555660228,1.0,1.0,1.0
8,effective_rank_ratio,0.11548170745372768,0.11433093696832655,10,-0.0011507704854011244,0.005451750344623542,-0.002501122653484303,-0.006772913038730594,0.008442498743534088,4,6,0,-0.005050717744151887,0.002749176773349639,0.5211974675072875,0.556640625,0.513671875,-0.2110827555660178,1.0,1.0,1.0
8,mean_embedding_norm,36.72992515563965,0.999998277425766,10,-35.72992687821388,1.770787365602085,-35.26540347933769,-38.24098378419876,-32.942369282245636,0,10,0,-36.99667184923423,-34.46318190719353,2.8784334932363846e-13,0.001953125,0.001953125,-20.177423654739798,2.014903445265469e-12,0.015625,0.015625
8,mean_feature_variance,9.537806606292724,0.00807486483827228,10,-9.529731741454452,0.8781699163353235,-9.239001822192222,-10.63589994981885,-8.417349783703685,0,10,0,-10.157936655736128,-8.901526827172775,7.478671282491269e-11,0.001953125,0.001953125,-10.85180847599838,2.9914685129965075e-10,0.015625,0.015625
8,gradient_norm,0.4782476363143677,0.28876286454948197,10,-0.1894847717648857,0.10320248433191397,-0.15860696773199665,-0.3481165657579563,-0.0707351345015837,0,10,0,-0.26331138164687384,-0.11565816188289758,0.0002575011826073798,0.001953125,0.001953125,-1.8360485504929858,0.0007725035478221393,0.015625,0.015625
