dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Actor,GraphSAGEPairNorm,1,6,8,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.7044196128845215,0.6501818895339966,0.5311838388442993,1.2942625699484243,128,115.7318115234375,0.9041547775268555,0.621401846408844,0.002320599276572466,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,2,pns.0,2048,0,0,,nan,nan,nan,nan,nan,0.9991394877433777,0.9844653606414795,1.9410617351531982,1.7882770306186373,128,115.58946228027344,0.9030426740646362,0.9999960064888,0.00847997609525919,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,3,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.28961771726608276,0.2408459186553955,0.2923926115036011,0.5075222543163923,128,108.07001495361328,0.8442969918251038,0.7499734163284302,0.0014357626205310225,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,4,pns.1,2048,0,0,,nan,nan,nan,nan,nan,0.9968960881233215,0.965447187423706,1.7595747709274292,1.5910130146014771,128,107.88198852539062,0.8428280353546143,0.9999942183494568,0.008640204556286335,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,5,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.26574116945266724,0.20718224346637726,0.27316468954086304,0.43532949381179453,128,106.0750503540039,0.8287113308906555,0.7808829545974731,0.0014714663848280907,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,6,pns.2,2048,0,0,,nan,nan,nan,nan,nan,0.994358479976654,0.957090437412262,1.64895498752594,1.4503215046882845,128,106.42945861816406,0.8314801454544067,0.999994158744812,0.008882487192749977,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,7,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.2729794979095459,0.20658162236213684,0.2586032748222351,0.4235247893183706,128,104.81324768066406,0.818853497505188,0.76643306016922,0.001522505539469421,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,8,pns.3,2048,0,0,,nan,nan,nan,nan,nan,0.9896507859230042,0.9251167178153992,1.578352451324463,1.3269826118531411,128,104.9277114868164,0.8197477459907532,0.9999940395355225,0.00929242093116045,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,9,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.2823776602745056,0.20409978926181793,0.2524571120738983,0.42232185073385115,128,103.15880584716797,0.8059281706809998,0.7563987374305725,0.0016176740173250437,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,10,pns.4,2048,0,0,,nan,nan,nan,nan,nan,0.990450918674469,0.903418242931366,1.5097919702529907,1.2192328386115032,128,103.604736328125,0.8094120025634766,0.9999940395355225,0.009674321860074997,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,11,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.2726593613624573,0.1903858780860901,0.2660185396671295,0.42642865598718455,128,100.94153594970703,0.7886057496070862,0.7542945146560669,0.0018474406097084284,0.19652192663930745
Actor,GraphSAGEPairNorm,1,6,8,128,1,12,pns.5,2048,0,0,,nan,nan,nan,nan,nan,0.9715537428855896,0.8739749193191528,1.6025276184082031,1.1249455852731698,128,101.35565185546875,0.7918410301208496,0.9999938011169434,0.01112920232117176,0.19652192663930745
