dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Actor,GraphSAGE,1,6,8,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.7016297578811646,0.6474462151527405,0.5229802131652832,1.2898591396491625,128,115.6476821899414,0.9034975171089172,0.6178424954414368,0.002284454647451639,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.11947798728942871,0.09502474963665009,0.08212881535291672,0.19920594428753868,128,104.09309387207031,0.8132272958755493,0.6404452919960022,0.000409971980843693,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.04865974187850952,0.0275216493755579,0.02476603351533413,0.05630841206194066,128,77.56950378417969,0.6060117483139038,0.662661075592041,0.0001702300796750933,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.04401165246963501,0.020910238847136497,0.017574122175574303,0.04179407425924077,128,45.70771408081055,0.3570915162563324,0.6480472087860107,0.00014599741552956402,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.043322980403900146,0.01961394213140011,0.01807510294020176,0.03899328829826808,128,22.712528228759766,0.17744162678718567,0.6804500222206116,0.00015693443128839135,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.035931944847106934,0.016085438430309296,0.014777682721614838,0.03241135075349727,128,11.436546325683594,0.08934801816940308,0.6746211647987366,0.0001297848066315055,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,0.03480321168899536,0.015318027697503567,0.012034443207085133,0.030604734568520656,128,6.931271553039551,0.05415055900812149,0.6265181303024292,0.00010775488772196695,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,1,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,0.038065195083618164,0.01651805080473423,0.0008526272140443325,0.05021064303741041,5,1.6185933351516724,0.3237186670303345,0.12825646996498108,0.00020724907517433167,0.1730471800613452
Actor,GraphSAGE,1,6,8,128,10,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.6718090772628784,0.6227197051048279,0.4438820481300354,1.2454252548010156,128,114.2897720336914,0.8928888440132141,0.5803192853927612,0.0019422468030825257,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.10205888748168945,0.08068297058343887,0.06600305438041687,0.1686236813753669,128,102.61972045898438,0.8017165660858154,0.6243882775306702,0.00033039230038411915,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.04342508316040039,0.023819738999009132,0.0205193180590868,0.04859995203632111,128,74.23822021484375,0.5799860954284668,0.6493178009986877,0.00014477688819169998,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.04237765073776245,0.0195773933082819,0.016620391979813576,0.039273313907747034,128,40.35478591918945,0.3152717649936676,0.6499929428100586,0.00014067011943552643,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.05043298006057739,0.022106170654296875,0.019467690959572792,0.04378908223342332,128,17.160289764404297,0.13406476378440857,0.6663419604301453,0.00017173547530546784,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.03751629590988159,0.016541682183742523,0.015605627559125423,0.0334575036014046,128,9.019848823547363,0.07046756893396378,0.6821633577346802,0.000139746509375982,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,0.035251080989837646,0.015485091134905815,0.01445859670639038,0.032113195190440876,128,5.0855512619018555,0.039730869233608246,0.6696085929870605,0.0001307674974668771,0.14140299195273
Actor,GraphSAGE,1,6,8,128,10,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,0.09377384185791016,0.042335543781518936,0.0016348505159839988,0.10012539149639318,5,1.560750126838684,0.31215002536773684,0.12414887547492981,0.000404983147745952,0.14140299195273
Actor,GraphSAGE,1,6,8,128,25,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5974051356315613,0.5410656332969666,0.33529165387153625,1.1001023292243561,128,111.6364517211914,0.8721597790718079,0.5378933548927307,0.0014779360499233007,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.07708907127380371,0.058585867285728455,0.049954257905483246,0.12455150478013462,128,98.48956298828125,0.7694497108459473,0.6318877339363098,0.0002583694295026362,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.03952217102050781,0.019742723554372787,0.020220141857862473,0.04196049095494411,128,61.12688446044922,0.4775537848472595,0.6926072239875793,0.0001577771472511813,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.04326385259628296,0.020041460171341896,0.025708474218845367,0.04381685291920943,128,24.4057559967041,0.1906699687242508,0.7622607350349426,0.00023314886493608356,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.06535321474075317,0.02809177339076996,0.04224912449717522,0.06027478636214361,128,8.284431457519531,0.06472212076187134,0.8308016657829285,0.000397111929487437,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.05529898405075073,0.023142950609326363,0.05034220963716507,0.056666892434619885,128,3.8964626789093018,0.03044111467897892,0.9308419823646545,0.0004910497227683663,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,0.056559860706329346,0.02401709370315075,0.08280409127473831,0.0696967229917459,128,2.5168232917785645,0.019662681967020035,1.0644571781158447,0.0008267355151474476,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,25,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,0.0579947829246521,0.025458678603172302,0.025204891338944435,0.14362306096062727,5,1.2026805877685547,0.24053611755371093,0.38127392530441284,0.0067712306044995785,0.0774748558265149
Actor,GraphSAGE,1,6,8,128,50,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.5437976121902466,0.48475679755210876,0.2102493941783905,0.9908419299454094,128,106.15616607666016,0.8293450474739075,0.4498192071914673,0.000933910021558404,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.053874075412750244,0.040545158088207245,0.02680644579231739,0.0848755632657059,128,94.12739562988281,0.7353702783584595,0.5614097714424133,0.00013894632866140455,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.029863715171813965,0.014738358557224274,0.01100230123847723,0.030092674577403528,128,54.41199493408203,0.42509371042251587,0.6042435169219971,8.68396382429637e-05,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.03427022695541382,0.015372141264379025,0.013895230367779732,0.03165942387639961,128,20.00961685180664,0.15632513165473938,0.6614725589752197,0.00012305798009037971,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.05045199394226074,0.0215140450745821,0.02474328689277172,0.044060282516475764,128,6.269002914428711,0.048976585268974304,0.7473345994949341,0.00022463052300736308,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.04317641258239746,0.017966486513614655,0.031894706189632416,0.04077882071602024,128,3.1167449951171875,0.024349570274353027,0.879324734210968,0.0003004676545970142,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,0.04651111364364624,0.01951988786458969,0.06910078227519989,0.05470426671279625,128,2.1669623851776123,0.016929393634200096,1.1065689325332642,0.0006615874008275568,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,50,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,0.012753486633300781,0.005564149934798479,0.026270518079400063,0.09667773498378235,5,1.3091082572937012,0.26182165145874026,0.4890259802341461,0.006884128786623478,0.0482756327280284
Actor,GraphSAGE,1,6,8,128,100,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.3936230540275574,0.32908162474632263,0.09796977788209915,0.7106998771367833,128,86.19417572021484,0.6733919978141785,0.36006519198417664,0.0004456291499081999,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.03081202507019043,0.021807117387652397,0.01309170387685299,0.0495763391636373,128,73.43082427978516,0.5736783146858215,0.5129892826080322,7.234414078993723e-05,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.02148568630218506,0.0104993199929595,0.006483897566795349,0.02179941692808312,128,31.332948684692383,0.24478866159915924,0.5450242161750793,5.3097370255272835e-05,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.02717822790145874,0.01187149528414011,0.008511142805218697,0.023852849267538577,128,9.971202850341797,0.07790002226829529,0.5970534086227417,7.559210644103587e-05,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.047870635986328125,0.020663045346736908,0.018358392640948296,0.04083950141375692,128,3.4526965618133545,0.026974191889166832,0.6703907251358032,0.00016389493248425424,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.037404656410217285,0.01654282957315445,0.021304931491613388,0.03277388566247754,128,2.544736385345459,0.0198807530105114,0.8062158823013306,0.00019358593272045255,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,0.03947615623474121,0.017764301970601082,0.04353255406022072,0.035581393182021914,128,2.12785005569458,0.016623828560113907,1.1045968532562256,0.00039327671402134,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,100,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,0.013415873050689697,0.005341376643627882,0.012276149354875088,0.03464365160103981,5,1.6558928489685059,0.3311785697937012,0.5849467515945435,0.0032367941457778215,0.03038796019548653
Actor,GraphSAGE,1,6,8,128,200,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.47830915451049805,0.4404776990413666,0.5476343631744385,1.191858766283781,128,52.261451721191406,0.40829259157180786,0.571354329586029,0.0022735707461833954,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.5081387758255005,0.47033795714378357,1.697971224784851,1.3519223889771117,128,7.9127302169799805,0.0618182048201561,0.8666698932647705,0.0070586740039289,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,3,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.5786556005477905,0.5244535207748413,4.542850971221924,1.385954880832424,128,2.903540849685669,0.02268391288816929,1.3285866975784302,0.01898621767759323,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,4,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.6383880376815796,0.5650531053543091,11.929925918579102,1.3507418834664089,128,2.4205055236816406,0.018910199403762817,2.0651097297668457,0.050603825598955154,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,5,convs.4,2048,0,0,,nan,nan,nan,nan,nan,0.7464216947555542,0.6294215321540833,27.4285888671875,1.289896545318482,128,2.326759099960327,0.018177805468440056,3.034507989883423,0.1196044385433197,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,6,convs.5,2048,0,0,,nan,nan,nan,nan,nan,0.6364167928695679,0.5358940362930298,61.803218841552734,1.2289360563995446,128,2.3267998695373535,0.018178123980760574,4.522975921630859,0.2703325152397156,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,7,convs.6,2048,0,0,,nan,nan,nan,nan,nan,0.5791389346122742,0.5444256663322449,131.08258056640625,1.30285828334353,128,2.606734275817871,0.020365111529827118,6.556490898132324,0.5547250509262085,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,200,8,convs.7,2048,0,0,,nan,nan,nan,nan,nan,0.6866176128387451,0.7290653586387634,47.41054916381836,1.4901567678811538,5,1.7787362337112427,0.35574724674224856,3.5244951248168945,4.76820707321167,0.26989591235801796
Actor,GraphSAGE,1,6,8,128,400,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.9035893678665161,0.8837507367134094,0.42929142713546753,1.6726458081234963,128,89.96975708007812,0.7028887271881104,0.4485001862049103,0.0018726980779320002,2.063504778378653
Actor,GraphSAGE,1,6,8,128,400,2,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.7656108140945435,0.7416636347770691,0.6292398571968079,1.4648448587025078,128,11.11970043182373,0.0868726596236229,0.45319247245788574,0.0029615615494549274,2.063504778378653
