dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file,best_epoch,test_acc_at_best_val,metric_epoch_gap
Actor,GraphSAGEPairNorm,1,2,8,128,100,14,pns.6,2048,0,0,,,,,,,0.6999536752700806,0.5810795426368713,3.4344687461853027,0.7707218486701667,128,28.664979934692383,0.2239451557397842,0.9999971389770508,0.0348138436675071,0.1369011376069166,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split2_oversmoothing.csv,115,0.3013157894736842,15
Actor,GraphSAGEPairNorm,1,3,8,128,100,14,pns.6,2048,0,0,,,,,,,0.831634521484375,0.6444855332374573,2.5589871406555176,0.8368897791591001,128,49.43912124633789,0.3862431347370147,0.999996542930603,0.0238885562866926,0.1238832165079515,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split3_oversmoothing.csv,114,0.2914473684210526,14
Actor,GraphSAGEPairNorm,1,4,8,128,100,14,pns.6,2048,0,0,,,,,,,0.6624855995178223,0.5373538136482239,3.264766216278076,1.0477257942860343,128,26.788684844970703,0.2092866003513336,0.9999975562095642,0.0243441425263881,0.144989999309299,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split4_oversmoothing.csv,119,0.2828947368421052,19
Actor,GraphSAGEPairNorm,1,5,8,128,100,14,pns.6,2048,0,0,,,,,,,0.6182681322097778,0.5337477326393127,3.4775898456573486,0.772683771365511,128,24.257896423339844,0.1895148158073425,0.9999975562095642,0.0351614356040954,0.1325375102173187,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split5_oversmoothing.csv,119,0.3059210526315789,19
Actor,GraphSAGEPairNorm,1,6,8,128,50,14,pns.6,2048,0,0,,,,,,,0.9351246356964112,0.7396636009216309,1.6023836135864258,0.8326981334775826,128,82.22697448730469,0.6423982381820679,0.9999955892562866,0.0150338057428598,0.1427785610918263,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split6_oversmoothing.csv,87,0.2822368421052632,37
Actor,GraphSAGEPairNorm,1,7,8,128,100,14,pns.6,2048,0,0,,,,,,,0.6856968402862549,0.5673168897628784,2.940300941467285,0.8475022887514378,128,35.641448974609375,0.2784488201141357,0.9999973177909852,0.0271044708788394,0.1342548776385734,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split7_oversmoothing.csv,109,0.3125,9
Actor,GraphSAGEPairNorm,1,8,8,128,100,14,pns.6,2048,0,0,,,,,,,0.7758287191390991,0.6235272884368896,3.828395128250122,0.9452242767857888,128,41.10610961914063,0.3211414813995361,0.9999968409538268,0.0316425822675228,0.1246368412382957,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split8_oversmoothing.csv,117,0.3039473684210526,17
Actor,GraphSAGEPairNorm,1,9,8,128,100,14,pns.6,2048,0,0,,,,,,,0.724651575088501,0.5925481915473938,3.1669154167175293,1.0303562852984909,128,37.84586715698242,0.2956708371639251,0.9999969601631165,0.024012591689825,0.1335575343632222,pns.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGEPairNorm_L8_H128_seed1_split9_oversmoothing.csv,110,0.2980263157894737,10
Actor,GraphSAGE,1,0,4,128,200,3,convs.2,2048,0,0,,,,,,,0.4194525480270386,0.3779162168502807,87.6686782836914,1.164128058545032,128,4.627471446990967,0.0361521206796169,6.478071689605713,0.3805451393127441,0.2879060260238892,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split0_oversmoothing.csv,224,0.3467105263157894,24
Actor,GraphSAGE,1,1,4,128,100,3,convs.2,2048,0,0,,,,,,,0.341919481754303,0.3141967058181762,12.084022521972656,1.1118223746884932,128,7.964197635650635,0.0622202940285205,2.3984522819519043,0.0516025014221668,0.1512265947879068,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv,153,0.3282894736842105,53
