dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm
Actor,GraphSAGEPairNorm,1,3,4,128,1,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.6964983940124512,0.6502054333686829,0.531160831451416,1.294728305230084,128,115.61901092529297,0.9032735228538513,0.6212571859359741,0.0023195999674499035,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,1,2,pns.0,2048,0,0,,nan,nan,nan,nan,nan,0.9991216659545898,0.9846354126930237,1.9417226314544678,1.7889698015689832,128,115.58709716796875,0.9030241966247559,0.9999961256980896,0.008479578420519829,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,1,3,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.2895042896270752,0.24109411239624023,0.2925509810447693,0.5080574906580269,128,108.20454406738281,0.8453480005264282,0.7497998476028442,0.0014357150066643953,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,1,4,pns.1,2048,0,0,,nan,nan,nan,nan,nan,0.9961293935775757,0.965648889541626,1.7600058317184448,1.5919278556016532,128,108.15564727783203,0.8449659943580627,0.9999942183494568,0.008637355640530586,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,1,5,convs.2,2048,0,0,,nan,nan,nan,nan,nan,0.26395416259765625,0.20725950598716736,0.27327993512153625,0.43553801936101766,128,106.08592987060547,0.8287963271141052,0.7808502912521362,0.0014732879353687167,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,1,6,pns.2,2048,0,0,,nan,nan,nan,nan,nan,0.994042158126831,0.9570545554161072,1.6463412046432495,1.4491393469586566,128,106.28998565673828,0.8303905129432678,0.999994158744812,0.008875641971826553,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,1,7,convs.3,2048,0,0,,nan,nan,nan,nan,nan,0.3273935317993164,0.2831692695617676,0.010031785815954208,0.6041308535484305,5,4.9566850662231445,0.9913370132446289,0.12017419934272766,0.0014313290594145656,0.1460945047797163
Actor,GraphSAGEPairNorm,1,3,4,128,10,1,convs.0,2048,0,0,,nan,nan,nan,nan,nan,0.7134391665458679,0.6661382913589478,0.5241659879684448,1.3221372716801227,128,115.06314086914062,0.8989307880401611,0.6098330020904541,0.002285805530846119,0.13623616311775183
Actor,GraphSAGEPairNorm,1,3,4,128,10,2,pns.0,2048,0,0,,nan,nan,nan,nan,nan,0.9994106292724609,0.9846630096435547,1.9419938325881958,1.7915113771454148,128,115.506103515625,0.9023914337158203,0.9999960064888,0.008468730375170708,0.13623616311775183
Actor,GraphSAGEPairNorm,1,3,4,128,10,3,convs.1,2048,0,0,,nan,nan,nan,nan,nan,0.306606650352478,0.25304126739501953,0.291886568069458,0.5330414711681798,128,107.5611572265625,0.8403215408325195,0.7304763197898865,0.001427086885087192,0.13623616311775183
