epoch,loss,train_acc,val_acc,test_acc
1,1.609359860420227,0.2895639392454679,0.29397354238118567,0.28531765474440635
2,1.5763390064239502,0.31561326147313407,0.3230442593499918,0.31308182263596274
3,1.5481756925582886,0.36583374162992,0.36354728074473297,0.3596276335129838
4,1.519495964050293,0.3832271762208068,0.37840927649844847,0.3775926833251674
5,1.492438554763794,0.3928629756655234,0.390984811366977,0.3903315368283521
6,1.4691911935806274,0.40682671892862976,0.4017638412542871,0.40813326800587946
7,1.4477211236953735,0.416135881104034,0.40699003756328594,0.4107463661603789
8,1.4248560667037964,0.41923893516250205,0.41058304752572267,0.4063367630246611
9,1.4070793390274048,0.41940225379715823,0.4074799934672546,0.41156295933366
10,1.394040822982788,0.420708802874408,0.4086232239098481,0.40307039033153685
11,1.375588059425354,0.4167074963253307,0.4084599052751919,0.4053568512167238
12,1.3696211576461792,0.4256900212314225,0.41466601339212805,0.41711579291197126
13,1.3509495258331299,0.42813980075126573,0.41466601339212805,0.42136207741303283
14,1.3418495655059814,0.4345092275028581,0.4202188469704393,0.4223419892209701
15,1.3323628902435303,0.433692634329577,0.41515596929609666,0.41793238608525235
16,1.3311659097671509,0.4404703576678099,0.4220153519516577,0.4202188469704393
17,1.3174558877944946,0.4350808427241548,0.4198922097011269,0.41597256246937775
18,1.3167725801467896,0.43769394087865426,0.42038216560509556,0.41793238608525235
19,1.307694911956787,0.4349991834068267,0.41727911154662745,0.4118895966029724
20,1.3072552680969238,0.438265556099951,0.420708802874408,0.4189122978931896
21,1.2967400550842285,0.4404703576678099,0.4190756165278458,0.4218520333170015
22,1.2942074537277222,0.4410419728891066,0.42087212150906417,0.4176057488159399
23,1.2870771884918213,0.4416135881104034,0.41711579291197126,0.4162991997386902
24,1.2857557535171509,0.44308345582230935,0.4164625183733464,0.41433937612281563
25,1.2793294191360474,0.4453699167074963,0.4239751755675323,0.42266862649028253
26,1.2769631147384644,0.4469214437367304,0.4223419892209701,0.4133594643148783
27,1.2678699493408203,0.44545157602482444,0.42087212150906417,0.4130328270455659
